#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_724	7	6	5	1	5	5	9	9	3	6	7	7	3	1	9	4	4	14
ASV_637	6	4	7	6	7	9	4	6	5	4	4	9	9	6	10	4	3	3
ASV_653	4	6	5	6	2	4	4	6	10	4	8	5	5	7	4	9	10	8
ASV_665	7	10	8	9	11	7	11	1	3	3	5	9	2	6	4	5	3	7
ASV_666	8	2	2	0	0	0	7	6	12	10	6	8	6	8	9	20	3	7
ASV_675	4	15	13	2	4	4	3	5	6	4	2	3	6	7	7	6	1	5
ASV_913	7	5	60	4	1	0	3	2	2	0	3	6	2	1	8	2	0	3
ASV_2270	5	7	6	3	5	6	12	8	4	4	9	5	7	2	10	4	2	6
ASV_636	6	4	5	7	4	7	11	8	5	5	6	6	2	2	5	2	7	8
ASV_689	8	6	5	2	3	5	5	7	3	6	6	4	5	4	3	13	11	8
ASV_697	8	5	5	1	1	5	14	6	3	10	6	20	3	5	7	4	1	3
ASV_709	2	3	1	0	0	3	4	1	12	26	10	1	5	12	20	8	0	2
ASV_728	3	3	9	3	2	6	9	5	6	3	3	4	4	2	3	25	5	10
ASV_731	12	4	4	6	2	26	7	6	2	2	1	9	0	1	8	5	5	1
ASV_598	4	3	4	12	7	1	10	10	8	4	4	10	5	7	3	4	2	10
ASV_635	6	5	1	5	4	2	12	4	12	12	2	9	11	3	10	4	0	6
ASV_589	5	4	3	5	12	7	4	3	4	9	4	3	6	7	7	4	8	6
ASV_623	8	7	3	6	1	5	16	13	6	3	2	11	11	1	5	0	5	5
ASV_632	4	2	3	6	0	1	13	11	8	7	14	10	3	7	10	4	5	7
ASV_633	7	40	17	2	0	0	0	2	4	7	2	1	0	1	0	8	0	5
ASV_649	0	0	100	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_674	7	7	1	7	1	1	9	9	7	10	6	14	5	2	3	1	10	3
ASV_715	9	8	2	7	7	11	5	4	8	6	6	5	1	4	6	4	3	5
ASV_781	5	2	3	0	3	0	2	7	6	6	5	16	45	0	1	0	3	1
ASV_909	2	15	8	5	6	7	6	6	6	3	5	2	1	5	9	7	4	5
ASV_968	2	1	0	1	3	1	0	4	1	77	0	6	1	0	6	1	0	2
ASV_1055	6	5	0	5	2	3	14	5	6	9	4	7	8	6	5	3	11	7
ASV_631	8	8	7	4	6	8	3	7	6	6	2	4	9	6	3	8	3	6
ASV_673	6	8	4	6	5	3	7	6	8	9	9	5	1	7	9	1	6	5
ASV_692	5	9	5	3	1	3	5	12	8	4	2	25	5	3	8	7	4	1
ASV_705	2	1	74	0	0	0	4	2	2	3	1	3	0	0	0	2	0	4
ASV_743	1	6	3	7	4	6	3	11	7	6	5	11	3	4	5	7	1	3
ASV_988	4	4	2	8	3	7	5	4	6	5	7	6	16	4	7	6	4	4
ASV_671	0	0	0	2	0	0	87	6	1	0	2	1	9	0	1	0	0	0
ASV_682	9	11	15	5	9	8	0	7	2	4	2	4	9	1	2	4	3	7
ASV_711	0	1	2	0	25	2	1	12	7	6	7	3	16	15	5	2	0	4
ASV_768	14	2	14	0	1	2	0	35	3	2	0	6	0	1	13	3	0	2
ASV_603	7	9	2	3	2	11	6	6	6	3	4	7	4	10	7	5	8	1
ASV_938	4	3	4	5	3	3	11	9	5	2	4	12	7	3	7	7	2	5
ASV_2061	5	6	6	2	7	3	13	4	5	5	7	12	4	3	3	3	6	7
ASV_629	3	5	5	4	3	4	4	4	7	7	1	5	6	9	7	8	5	7
ASV_662	0	1	0	34	0	47	1	0	2	0	0	3	2	0	0	0	0	0
ASV_677	10	2	2	2	3	3	5	2	12	11	10	8	9	5	5	7	4	6
ASV_685	3	4	2	3	8	4	7	2	4	7	8	9	4	7	11	1	11	1
ASV_695	2	1	12	6	12	5	4	5	1	6	4	2	6	7	9	2	8	3
ASV_1912	14	9	2	3	0	5	11	4	7	4	7	4	1	1	3	6	2	14
ASV_733	5	6	3	1	2	4	12	3	10	3	14	3	2	4	3	5	7	11
ASV_756	15	9	3	1	0	18	0	1	14	1	8	6	1	13	2	0	0	7
ASV_1293	9	6	5	3	1	19	11	3	4	4	5	7	3	2	2	2	4	4
ASV_2106	5	5	2	3	0	4	11	5	6	6	5	16	7	6	7	4	2	10
ASV_641	5	5	3	2	1	1	2	21	7	13	12	3	2	1	13	3	2	4
ASV_680	11	5	4	1	1	2	6	6	6	5	7	9	6	3	6	10	2	8
ASV_776	5	5	1	12	0	0	4	15	16	2	3	11	4	2	2	4	6	5
ASV_1102	12	4	0	4	3	8	12	5	1	4	6	9	2	2	4	15	1	6
ASV_706	22	3	3	0	0	0	13	4	11	3	4	8	3	2	1	7	7	4
ASV_710	2	0	0	2	6	2	3	0	5	1	6	1	0	22	1	1	38	3
ASV_919	5	6	3	2	0	2	8	4	6	11	2	2	6	12	1	7	8	11
ASV_683	9	2	4	15	4	3	0	1	17	6	0	1	4	6	5	2	13	0
ASV_686	5	4	2	6	9	2	10	4	4	9	6	4	7	11	4	10	2	2
ASV_744	0	2	0	65	1	0	4	10	1	10	2	1	0	0	0	0	1	0
ASV_2327	2	1	1	1	0	0	7	6	8	11	2	2	7	9	11	7	14	7
ASV_659	6	3	2	0	6	1	4	3	3	3	8	5	0	12	9	16	8	3
ASV_664	4	1	0	0	0	2	43	4	16	4	5	7	1	0	0	2	0	7
ASV_687	4	2	16	4	12	2	7	3	0	9	13	4	2	2	1	6	2	7
ASV_801	1	5	1	0	1	0	21	4	10	2	3	19	4	5	8	5	1	4
ASV_1339	6	3	4	4	2	4	1	6	7	9	10	6	5	6	3	5	3	11
ASV_2225	5	2	10	8	7	2	8	5	3	5	1	5	4	2	6	3	5	7
ASV_2480	5	3	1	1	3	6	4	6	8	2	9	14	4	2	2	7	7	3
ASV_713	8	5	22	2	0	3	9	3	2	4	3	8	4	1	4	6	4	4
ASV_720	6	7	12	3	6	11	5	8	1	4	5	5	1	4	2	5	6	4
ASV_735	6	3	2	2	3	6	6	2	2	10	7	11	5	6	7	2	3	9
ASV_774	5	5	4	6	4	4	5	5	3	4	6	7	5	3	10	7	3	8
ASV_778	6	10	4	3	4	8	9	6	7	6	5	5	2	2	7	3	3	8
ASV_861	0	4	7	9	17	3	2	7	0	0	6	4	2	1	7	3	10	12
ASV_679	4	5	3	5	1	4	6	13	8	6	5	12	8	1	7	6	3	3
ASV_694	6	5	4	6	1	9	5	10	5	6	7	6	1	3	3	5	5	7
ASV_701	6	6	7	1	3	10	4	5	5	5	3	10	5	4	6	4	5	7
ASV_734	4	10	5	3	6	10	4	5	5	5	6	0	5	3	8	4	6	4
ASV_758	4	6	9	4	10	7	1	5	10	3	4	3	8	4	5	1	2	5
ASV_759	6	0	9	4	9	5	9	3	7	0	12	9	1	3	3	6	5	7
ASV_760	4	5	2	5	4	5	7	10	6	10	6	10	2	1	3	4	6	4
ASV_646	4	5	1	2	2	2	9	7	3	5	2	12	5	4	6	3	12	7
ASV_699	3	11	4	5	7	2	3	5	4	2	6	10	5	5	11	1	2	2
ASV_798	4	5	2	3	1	6	13	7	7	12	5	13	3	2	3	4	2	2
ASV_1120	2	2	2	1	3	3	11	5	8	3	8	13	6	0	7	6	2	4
ASV_1907	6	2	0	0	0	0	12	7	7	3	10	3	14	3	16	4	4	6
ASV_2863	3	1	0	2	0	2	6	9	4	14	5	6	3	8	8	5	9	12
ASV_747	5	4	3	7	5	7	5	3	5	4	10	7	2	5	6	3	5	2
ASV_667	7	5	0	2	0	4	5	17	2	7	5	7	6	1	8	5	4	6
ASV_712	7	4	8	16	1	7	3	4	3	2	8	7	3	1	0	3	1	19
ASV_726	4	3	4	4	2	5	8	4	6	5	3	6	5	7	8	4	9	3
ASV_792	3	2	3	8	1	2	9	7	4	7	10	9	4	1	5	9	3	7
ASV_2907	0	0	1	1	2	2	9	9	11	7	8	19	5	3	2	3	5	5
ASV_719	9	9	2	5	4	3	11	5	4	2	8	3	6	1	7	6	2	8
ASV_752	4	7	3	2	5	6	3	8	3	4	1	7	1	4	17	2	4	5
ASV_1081	5	6	3	10	6	6	10	2	2	4	5	6	3	4	7	5	2	3
ASV_725	2	4	2	4	7	6	2	3	8	13	7	6	3	0	3	7	6	6
ASV_770	12	4	6	0	0	18	9	2	3	6	5	3	0	0	4	7	0	4
ASV_791	5	6	6	3	2	4	12	5	7	4	3	7	3	3	4	5	3	13
ASV_795	1	4	0	1	3	7	12	7	7	3	12	6	10	5	9	3	0	4
ASV_833	4	11	3	6	2	4	4	6	0	4	4	6	6	1	6	2	5	5
ASV_871	1	17	6	6	1	4	6	1	4	4	7	5	2	3	7	4	1	5
ASV_1578	7	5	6	3	3	5	5	11	9	0	3	5	0	5	8	6	4	4
ASV_2745	10	7	0	1	3	4	7	2	10	3	4	14	2	4	7	3	3	2
ASV_688	0	4	0	5	1	5	2	4	5	2	9	5	1	1	8	4	21	5
ASV_740	8	0	0	0	0	0	64	0	2	17	0	8	0	0	0	0	0	1
ASV_783	5	9	4	9	5	4	1	2	9	4	2	7	6	6	4	4	3	2
ASV_788	2	8	1	6	9	9	3	2	4	6	6	3	5	6	4	3	6	5
ASV_802	0	0	0	0	0	0	6	0	1	7	2	0	0	0	0	63	3	4
ASV_1002	3	6	10	4	2	10	6	20	1	2	2	5	1	0	4	3	2	5
ASV_2295	3	2	0	0	1	0	7	8	2	22	2	19	10	0	1	5	0	1
ASV_754	7	7	3	7	3	1	8	3	7	12	4	8	3	5	9	2	0	5
ASV_789	5	5	1	3	1	3	14	3	5	13	2	5	3	1	5	5	4	7
ASV_856	17	6	14	0	2	1	7	6	1	2	7	2	3	2	8	5	1	7
ASV_865	9	5	2	4	1	9	12	7	3	2	6	4	2	3	3	1	9	11
ASV_1935	3	3	2	2	6	14	5	3	0	3	13	2	5	4	10	3	2	5
ASV_2045	5	5	6	1	1	1	18	5	7	6	3	5	7	3	6	6	3	2
ASV_806	4	4	7	7	2	3	5	9	3	3	1	1	2	1	4	12	5	4
ASV_807	3	2	0	3	1	3	4	0	5	7	21	5	3	2	4	8	13	5
ASV_916	0	2	1	2	0	0	53	2	2	2	7	15	1	1	2	0	1	0
ASV_1057	4	4	4	4	4	3	2	8	4	2	9	5	8	4	4	4	6	4
ASV_1830	4	4	6	0	1	2	8	12	16	2	6	4	4	3	2	8	1	3
ASV_1862	7	6	7	5	7	6	4	3	3	1	6	3	7	4	4	6	5	3
ASV_702	4	5	0	5	0	8	6	9	6	8	5	9	3	2	6	3	2	5
ASV_714	4	7	1	1	1	0	4	11	7	5	5	5	10	1	5	7	6	6
ASV_723	0	0	0	0	0	0	1	5	1	1	0	2	3	1	0	66	0	1
ASV_732	7	3	2	3	4	2	6	2	2	6	8	4	5	2	14	1	9	3
ASV_766	6	6	12	0	1	6	7	1	1	7	6	5	3	4	5	3	1	9
ASV_805	4	4	0	1	3	4	11	7	6	4	11	8	4	3	7	2	5	3
ASV_808	2	3	2	28	0	2	2	5	8	6	1	3	1	0	2	4	3	14
ASV_891	2	8	5	3	4	6	5	2	10	5	5	3	5	5	5	9	3	1
ASV_892	7	4	2	4	1	2	6	8	6	7	2	10	5	1	9	4	0	9
ASV_1569	3	5	4	6	5	6	7	3	3	6	3	5	0	1	4	2	11	7
ASV_1574	3	0	2	4	2	4	13	4	4	4	3	15	14	5	5	5	0	1
ASV_1850	0	1	1	1	0	0	9	4	5	2	14	19	8	4	10	5	5	5
ASV_745	6	5	4	4	2	1	8	10	3	2	5	11	4	1	2	5	1	9
ASV_1781	7	6	1	5	1	6	4	1	7	7	3	9	5	2	6	5	4	5
ASV_698	10	9	20	2	0	5	3	1	0	2	2	3	3	2	0	9	1	3
ASV_848	0	1	3	1	2	1	7	3	3	7	10	11	5	5	13	8	2	2
ASV_952	0	1	3	1	1	4	4	4	5	3	8	8	8	8	10	5	2	5
ASV_963	5	7	0	6	4	7	9	6	4	6	2	9	2	3	5	4	4	2
ASV_1103	7	4	2	4	1	2	6	7	2	3	7	14	6	5	4	1	2	4
ASV_1797	4	8	4	3	2	4	4	7	5	3	3	8	5	2	2	2	3	8
ASV_736	11	4	4	9	2	4	4	7	10	3	6	9	2	1	3	1	1	5
ASV_746	5	2	1	2	0	9	3	5	5	0	3	4	0	9	34	0	0	0
ASV_753	8	4	0	0	2	10	7	6	2	1	2	11	8	0	1	3	16	5
ASV_765	6	3	6	8	4	16	3	5	1	2	4	4	1	3	0	7	1	4
ASV_772	9	8	3	5	2	4	6	7	5	5	3	5	5	3	2	3	5	5
ASV_782	8	4	7	7	0	15	2	3	3	4	9	5	4	2	2	3	2	2
ASV_787	9	9	4	3	1	1	5	3	2	5	8	3	6	3	9	2	4	9
ASV_832	8	7	2	2	2	5	1	7	4	4	6	2	4	3	7	5	8	5
ASV_860	4	2	0	0	4	3	0	8	6	8	4	3	15	9	1	3	4	4
ASV_914	2	6	2	0	2	2	8	4	4	8	7	7	6	2	3	5	0	11
ASV_1564	0	7	5	6	3	7	10	17	1	3	2	3	3	5	3	1	3	5
ASV_1758	6	6	4	4	15	5	9	4	2	2	4	8	1	2	4	0	3	6
ASV_748	3	0	1	0	1	4	5	0	16	9	3	1	1	17	13	0	0	5
ASV_799	2	9	4	3	2	0	3	9	4	6	5	2	9	4	4	2	2	6
ASV_817	0	14	3	0	5	1	2	4	6	2	2	5	6	7	1	1	11	4
ASV_820	3	2	34	4	7	0	3	2	0	5	1	1	0	1	6	1	7	3
ASV_830	0	1	0	11	0	2	7	17	10	32	0	0	0	1	0	0	0	1
ASV_838	6	6	1	4	2	6	4	4	6	4	6	11	4	1	3	6	8	4
ASV_854	4	4	3	8	3	7	4	7	3	1	8	6	5	4	6	4	6	2
ASV_959	2	9	7	6	1	4	2	10	6	2	2	5	5	3	6	2	4	3
ASV_1193	3	8	4	3	3	4	0	7	3	1	7	4	7	11	6	3	2	6
ASV_717	5	1	1	1	0	2	8	1	4	7	5	4	5	3	9	21	3	2
ASV_773	5	6	0	4	1	5	12	5	5	2	7	8	2	5	9	2	3	4
ASV_804	3	1	3	1	8	9	6	11	4	4	5	7	5	1	3	4	2	3
ASV_1060	2	5	9	3	5	2	0	15	0	2	6	12	0	0	1	9	1	4
ASV_729	5	9	4	1	1	6	4	5	7	7	2	5	0	1	5	9	0	8
ASV_777	3	0	1	0	2	4	23	3	3	6	7	10	7	2	7	3	0	4
ASV_977	3	3	7	1	1	1	7	7	5	7	9	3	5	7	6	5	5	2
ASV_1051	4	5	3	3	2	7	8	5	3	3	7	8	5	3	5	6	5	0
ASV_1083	9	2	7	8	8	2	5	1	2	5	4	11	3	1	6	3	3	2
ASV_716	1	2	0	0	0	0	3	13	3	10	0	6	1	1	2	31	1	6
ASV_831	4	8	3	1	1	6	5	8	2	2	5	2	3	10	2	5	7	4
ASV_869	2	4	13	11	12	2	0	6	0	5	2	2	0	0	7	5	4	1
ASV_889	10	6	0	6	3	2	5	7	11	4	2	5	5	1	0	6	6	1
ASV_1442	6	5	4	4	8	2	2	2	2	10	3	2	3	3	10	6	0	3
ASV_1602	2	8	5	1	1	3	4	7	3	7	9	16	1	1	5	1	3	7
ASV_750	5	2	2	0	2	9	4	4	3	6	4	5	4	4	9	2	5	3
ASV_779	7	4	24	1	0	4	7	5	2	1	2	1	1	2	7	2	2	3
ASV_814	5	4	8	6	1	3	6	5	3	7	6	3	4	1	4	3	6	5
ASV_1030	7	15	0	0	0	1	2	5	6	6	3	2	10	0	4	4	4	2
ASV_737	7	5	4	2	3	4	3	4	3	10	0	2	11	1	6	1	10	4
ASV_835	6	4	12	2	7	0	13	3	4	5	5	0	6	1	2	3	2	2
ASV_839	0	0	1	0	0	33	7	3	4	2	6	6	5	3	0	6	0	0
ASV_1101	4	6	0	2	0	0	4	4	3	3	1	13	1	1	2	2	3	26
ASV_1113	3	3	0	0	1	4	7	25	7	17	0	8	4	2	0	2	0	1
ASV_1154	9	14	0	1	0	4	10	3	7	0	4	2	3	2	3	3	2	2
ASV_1899	4	4	2	5	3	1	3	14	3	5	6	9	4	1	6	4	0	5
ASV_764	3	0	2	0	0	3	4	5	12	0	33	2	2	2	2	2	5	2
ASV_821	8	2	5	6	1	6	6	7	1	5	4	13	4	1	5	2	2	2
ASV_1032	7	8	3	5	0	4	5	4	1	3	2	4	4	4	5	0	8	8
ASV_1139	4	9	5	5	4	8	5	6	3	4	6	10	0	0	1	1	0	4
ASV_1297	4	7	4	7	2	5	0	4	0	2	5	4	5	2	8	5	2	2
ASV_1318	4	6	4	4	1	5	7	8	2	3	2	10	6	4	8	2	1	1
ASV_1480	3	2	2	1	0	1	5	13	8	2	4	5	5	6	9	7	2	2
ASV_769	2	6	2	7	4	3	6	3	3	5	9	6	6	5	4	1	4	4
ASV_784	4	7	15	3	5	1	0	3	4	5	2	1	4	7	7	0	3	4
ASV_809	4	2	17	0	0	3	9	6	5	4	4	11	0	0	3	3	1	1
ASV_818	3	5	3	0	1	1	5	4	3	6	6	8	0	8	7	5	3	4
ASV_1052	6	5	1	6	4	3	4	1	1	1	11	8	8	2	1	7	3	6
ASV_1090	3	1	1	2	2	3	7	3	36	0	1	4	5	0	4	3	1	1
ASV_1201	11	6	3	2	2	7	2	7	9	3	3	4	1	2	1	1	4	4
ASV_1263	3	0	2	0	2	2	3	5	6	4	5	18	6	0	12	3	2	4
ASV_1547	5	4	2	7	1	3	5	9	4	5	8	7	3	3	5	3	2	0
ASV_1937	6	2	5	6	4	2	6	1	2	5	4	6	3	3	4	6	6	2
ASV_2083	1	5	1	0	0	0	3	2	1	64	0	1	0	0	2	0	0	1
ASV_757	1	0	1	27	2	11	4	5	1	3	3	4	0	0	1	7	3	3
ASV_761	5	2	0	0	0	0	10	4	2	7	7	2	3	12	2	11	5	5
ASV_823	3	0	0	1	0	0	9	11	3	11	6	2	3	6	5	5	1	5
ASV_849	0	0	0	0	0	0	52	3	0	21	0	1	0	0	0	0	0	0
ASV_1043	4	5	3	3	0	0	11	3	2	3	0	11	2	1	1	30	0	3
ASV_1085	5	6	1	4	3	2	4	9	3	3	4	8	3	2	4	4	8	4
ASV_1218	10	3	0	6	1	3	9	4	2	5	1	8	3	2	4	2	3	6
ASV_2438	1	7	0	0	0	4	6	15	7	1	8	6	5	4	9	4	1	2
ASV_780	4	1	0	2	0	6	2	0	10	0	2	2	1	0	11	4	25	5
ASV_785	2	2	1	5	3	0	9	4	4	11	3	2	9	11	3	1	6	1
ASV_790	2	7	3	7	6	0	7	14	4	4	3	3	5	2	3	2	0	6
ASV_844	7	1	2	1	2	0	14	7	2	5	7	8	4	0	2	8	1	7
ASV_937	6	5	6	4	1	3	6	5	2	1	1	9	4	2	8	4	7	4
ASV_1235	4	1	0	1	1	4	7	6	8	8	6	5	6	2	4	3	4	6
ASV_1512	1	2	5	3	3	6	8	4	5	4	5	4	5	0	4	10	1	4
ASV_2526	6	1	1	9	6	3	4	4	7	5	3	0	0	2	5	2	4	7
ASV_755	3	5	2	4	2	4	2	4	6	2	7	3	7	4	2	11	2	3
ASV_894	3	5	13	4	0	2	2	5	2	4	7	3	1	3	4	5	0	12
ASV_898	3	5	3	7	2	7	4	4	2	6	6	3	6	2	2	9	1	2
ASV_902	8	4	0	3	5	15	6	4	3	6	5	5	1	2	3	1	0	2
ASV_927	3	1	1	0	2	1	1	1	0	0	4	2	1	0	1	47	0	4
ASV_1048	4	4	1	4	1	0	3	7	3	4	2	10	2	2	4	2	5	10
ASV_1065	3	8	0	6	1	28	1	3	2	3	2	0	1	1	2	4	4	0
ASV_1132	4	1	0	2	1	5	6	6	3	7	6	8	1	1	6	4	4	2
ASV_1165	1	2	5	5	3	3	5	4	2	8	4	5	1	5	10	8	3	2
ASV_1247	4	3	4	4	3	6	2	4	6	4	2	1	2	4	10	5	2	6
ASV_1347	2	2	4	0	2	4	13	5	5	3	9	7	10	3	0	4	2	5
ASV_2461	4	5	2	1	2	2	6	3	7	4	8	5	5	4	1	2	6	6
ASV_794	3	6	4	1	1	5	5	4	3	5	3	8	5	2	4	5	0	12
ASV_827	3	3	1	16	1	0	4	7	2	3	7	3	4	3	0	1	10	3
ASV_878	3	1	3	2	1	2	7	3	7	6	12	1	8	4	4	3	1	6
ASV_883	5	2	3	4	3	3	9	4	5	4	3	4	0	1	4	17	3	2
ASV_907	16	13	0	1	0	0	4	3	4	25	1	1	0	0	2	5	1	1
ASV_934	6	9	6	4	4	7	3	5	5	2	1	3	2	3	4	6	4	3
ASV_1015	0	4	6	4	7	4	2	2	4	1	2	4	5	9	3	4	3	4
ASV_1078	6	4	2	1	2	2	4	13	3	4	3	9	3	3	4	2	6	0
ASV_1322	11	4	5	4	5	4	3	4	4	7	1	4	1	2	4	5	1	2
ASV_1443	3	2	2	4	4	7	5	4	2	2	7	9	5	3	4	2	1	6
ASV_1819	5	10	3	0	2	4	4	4	3	1	8	9	2	4	5	2	6	0
ASV_2713	4	6	3	2	1	1	7	11	5	1	8	6	5	1	4	5	2	2
ASV_884	3	10	3	9	2	1	3	4	2	8	6	4	3	2	3	0	4	5
ASV_924	2	11	5	3	1	0	3	8	2	3	5	4	6	2	8	6	1	3
ASV_940	9	3	1	3	5	5	3	6	5	5	1	4	2	0	4	1	2	3
ASV_1046	4	4	7	3	12	3	3	4	1	6	3	4	3	1	6	4	2	1
ASV_1056	9	8	1	0	1	3	9	9	5	2	7	4	2	2	5	1	3	2
ASV_1084	8	10	0	6	2	3	0	5	4	0	5	7	3	7	6	1	4	3
ASV_1155	5	7	1	5	0	7	13	6	1	1	7	6	8	1	2	1	2	4
ASV_1401	4	8	2	0	0	4	2	7	6	10	3	7	6	1	2	3	5	2
ASV_1686	4	2	0	0	0	6	4	5	1	2	5	3	0	1	19	1	14	3
ASV_2051	3	3	5	2	0	5	6	5	1	2	6	8	7	5	3	4	8	3
ASV_2662	1	2	2	1	2	2	5	5	5	4	4	9	1	5	3	8	4	4
ASV_840	7	6	1	0	0	3	1	10	14	2	0	14	1	1	2	0	6	1
ASV_858	9	2	7	2	0	2	10	7	3	0	1	5	5	4	3	3	5	1
ASV_875	2	3	9	11	0	2	6	4	2	1	6	7	4	1	10	0	0	1
ASV_982	1	1	2	0	4	5	6	4	2	3	12	15	3	4	5	4	3	0
ASV_990	3	8	4	5	0	2	5	4	2	2	5	9	5	1	1	5	4	3
ASV_1006	3	1	4	0	0	1	1	17	4	5	1	2	1	6	9	1	0	11
ASV_1047	2	3	4	7	1	2	5	5	5	4	2	6	6	2	15	1	1	2
ASV_1383	3	1	0	3	6	1	2	2	4	3	5	2	5	2	8	8	4	8
ASV_1440	0	2	3	4	0	7	7	4	5	4	3	10	3	5	4	4	3	7
ASV_2147	2	1	7	2	2	4	12	3	5	3	4	7	3	2	3	4	2	5
ASV_2301	10	5	4	1	4	3	7	3	9	1	5	7	2	0	4	2	2	3
ASV_2916	3	1	0	0	2	1	0	4	1	0	55	2	0	1	0	2	0	1
ASV_864	7	3	1	2	2	1	7	5	3	1	2	2	7	3	3	4	11	5
ASV_890	6	9	4	3	1	7	11	3	3	4	7	2	1	3	2	1	1	4
ASV_1439	2	1	3	0	0	2	21	3	6	1	7	16	2	0	5	3	0	2
ASV_1461	2	0	4	0	15	6	1	4	5	9	1	4	4	8	2	0	2	3
ASV_1565	1	2	7	3	2	7	8	2	1	3	5	6	0	2	4	9	4	6
ASV_1785	1	6	5	1	5	5	9	12	2	3	2	4	0	2	1	4	8	2
ASV_1842	1	2	1	4	0	4	6	2	2	3	5	9	3	6	4	3	6	8
ASV_2522	3	7	5	3	3	5	8	11	3	1	5	3	2	4	2	4	1	3
ASV_825	1	7	6	3	8	2	1	6	2	10	1	4	9	0	3	3	3	2
ASV_841	3	0	5	0	2	1	2	5	2	4	3	2	2	4	3	4	3	24
ASV_855	1	7	0	3	13	5	0	11	5	2	7	1	1	0	4	3	5	0
ASV_879	6	0	0	0	0	41	4	6	0	4	2	2	4	1	1	0	0	0
ASV_880	10	1	1	7	0	13	5	3	0	2	13	6	1	2	0	1	2	2
ASV_923	2	15	1	1	6	5	6	3	4	0	7	11	5	3	2	0	1	0
ASV_1011	3	5	1	3	14	6	4	0	3	3	2	1	2	5	2	3	3	2
ASV_1079	1	1	6	1	0	0	4	3	14	8	4	4	9	2	5	6	7	2
ASV_1093	3	2	1	4	2	0	11	10	4	10	2	15	2	0	2	2	2	1
ASV_1127	1	4	0	1	0	5	6	7	30	1	1	9	0	2	6	1	0	0
ASV_1134	3	1	3	1	4	6	8	6	3	4	4	5	5	3	4	3	4	1
ASV_1852	2	7	2	1	0	0	4	4	4	2	3	7	2	0	2	3	20	1
ASV_813	2	1	6	4	6	2	5	5	3	8	3	3	6	8	5	3	0	2
ASV_837	8	4	5	4	0	0	4	0	5	7	2	7	4	3	6	2	1	6
ASV_1000	4	6	4	2	12	5	2	6	5	2	1	6	1	0	0	1	7	5
ASV_1033	11	6	1	1	2	3	3	6	3	4	6	6	7	2	0	1	5	5
ASV_1053	7	3	1	3	0	4	5	2	2	3	5	3	3	4	5	3	3	10
ASV_1069	3	3	2	2	0	0	3	9	8	4	1	2	9	0	6	4	1	6
ASV_1213	2	13	0	0	5	1	8	1	5	6	1	4	4	1	5	4	0	7
ASV_1824	2	5	2	2	1	3	13	12	1	2	8	7	4	0	4	2	5	1
ASV_1990	2	0	1	6	18	4	12	3	5	3	2	6	0	1	3	1	0	2
ASV_2700	3	5	4	3	2	5	6	6	8	1	6	8	4	3	1	2	1	3
ASV_870	4	5	3	8	0	8	1	6	0	5	2	4	8	2	4	2	5	4
ASV_887	0	0	0	5	5	14	5	4	6	6	4	4	7	1	1	3	1	1
ASV_900	1	5	5	9	10	4	0	4	6	0	1	2	3	11	0	1	1	3
ASV_906	11	4	0	0	2	2	5	7	9	3	0	6	1	1	2	2	0	9
ASV_947	2	3	2	3	2	0	3	6	1	3	5	1	10	2	2	6	7	6
ASV_1075	2	2	6	3	3	1	8	8	4	7	0	3	4	1	5	2	3	2
ASV_1086	9	5	0	3	0	4	3	4	2	10	5	6	1	4	3	1	3	5
ASV_1250	2	3	1	5	1	4	6	0	5	5	5	6	2	1	8	2	6	5
ASV_1531	17	2	14	0	0	1	4	7	3	0	3	4	1	1	0	1	3	4
ASV_2251	2	2	2	0	1	0	5	6	6	5	9	7	3	4	2	3	5	3
ASV_2532	4	4	1	1	0	1	17	3	10	3	5	8	6	0	3	2	1	3
ASV_819	0	0	46	0	2	1	1	2	0	1	2	2	1	2	0	1	3	2
ASV_826	4	7	2	2	2	7	4	2	1	4	3	2	3	4	3	3	5	5
ASV_828	5	3	3	5	3	4	6	3	5	2	5	4	0	3	4	3	6	5
ASV_918	2	3	1	2	1	11	6	1	2	1	6	9	0	3	9	4	2	3
ASV_970	3	1	1	0	0	1	12	6	6	6	2	6	5	6	5	1	1	4
ASV_984	4	3	3	0	1	0	7	2	5	10	2	6	3	3	6	4	5	5
ASV_985	6	5	5	3	5	6	3	10	1	3	2	1	3	0	2	5	1	2
ASV_993	7	3	2	4	0	3	3	3	2	8	5	6	2	4	3	5	8	1
ASV_1044	4	6	3	5	5	3	2	1	4	1	1	0	2	5	6	3	4	7
ASV_1092	1	5	2	5	5	5	5	2	1	2	5	1	3	1	5	6	4	6
ASV_1129	1	0	1	1	9	2	1	5	6	7	2	6	2	0	4	0	0	24
ASV_1166	3	3	1	3	3	1	2	5	6	7	5	14	3	2	0	3	3	2
ASV_1313	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
ASV_1508	19	3	1	1	4	2	15	2	6	7	1	4	1	0	1	0	0	1
ASV_2030	1	22	15	2	0	1	0	1	1	1	0	1	4	1	1	2	0	0
ASV_842	0	36	0	1	7	3	2	4	3	3	0	1	1	0	0	0	0	3
