Family	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Chloroflexi|Chloroflexia|Unassigned|Unassigned	0.173754000914495	0.335608009844502	0.129802699896158	0.233347475604582	0.160497023039089	0.142185278355026	0.259431750695465	0.451577469945689	0.374531835205993	0.246305418719212	0.161182409829086	0.291010311887139	0.324184136589583	0.221799746514575	0.27163368257664	0.470504072198987	0.12456335129573	0.221172487234798
Bacteria|Chloroflexi|Unassigned|Unassigned|Unassigned	0.612711476909008	0.62646828504307	0.155763239875389	0.442829868476877	0.336526016049702	0.363666192715739	0.503235082674335	0.564471837432111	0.427200374531835	0.42487684729064	0.422723678608357	0.471310179034605	0.548411497730711	0.250844951415294	0.629192305560175	0.429231785163989	0.208508218473287	0.322201894984026
Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae	0.0121932632220698	0.00559346683074169	0	0.00265167585914298	0.00517732332384157	0.00546866455211637	0.0312568374331885	0.0183071947275279	0.00292602996254682	0	0.264582446323216	0.0253052445119251	0.00270153447157986	0.0132023658639628	0.0055435445423804	0.0385208012326656	0	0.00273052453376294
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_1	0.880963267794543	0.741134355073274	0.425752855659398	0.442829868476877	0.370178617654673	0.639833752597616	2.72559622417404	1.16250686519802	1.46594101123595	1.7179802955665	0.854570889848549	3.25172391978237	0.340393343419062	0.187473595268272	0.501690781085426	0.376953554919657	0.251834601532671	0.540643857685061
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_2	0.0152415790275873	0.00279673341537085	0	0	0.00517732332384157	0.00820299682817456	0.140655768449348	0.0122047964850186	0.0526685393258427	0.021551724137931	0.0152058877197251	0.0221420889479345	0.00270153447157986	0	0.0027717722711902	0.00550297160466652	0	0.0273052453376294
Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae_1	0.283493369913123	0.237722340306522	0.225856697819315	2.2830929147221	0.103546466476831	0.459367822377775	1.11274341262151	0.945871727588942	0.295529026217228	0.846674876847291	0.200717717900371	0.569368001518315	0.235033499027448	0.0844951415293621	0.235600643051167	0.159586176535329	0.135394947060576	0.128334653086858
Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae_2	0.0121932632220698	0.0251706007383376	0.0311526479750779	0.0132583792957149	0.00517732332384157	0.0382806518648146	0.0187541024599131	0.0640751815463477	0.00585205992509363	0.00923645320197044	0.00912353263183505	0.0158157778199532	0.00540306894315971	0	0.0110870890847608	0.00825445740699978	0.00541579788242303	0.0136526226688147
Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae	0.0213382106386222	0.0167804004922251	0.00259605399792316	0.0238650827322868	0.0155319699715247	0.0136716613802909	0.0125027349732754	0.00915359736376396	0.00877808988764045	0.0184729064039409	0.0395353080712852	0.183463022711457	0.0243138102442187	0.0105618926911703	0.013858861355951	0.0220118864186661	0.0135394947060576	0.0245747208038664
Bacteria|Firmicutes|Bacilli|Bacillales|Thermoactinomycetaceae_2	0.0487730528882792	0.0811052690457546	0.0285565939771547	0.0715952481968604	0.0103546466476831	0.0109373291042327	0.0250054699465508	0.137303960456459	0.0790028089887641	0.0307881773399015	0.0547411957910103	0.0822420446637566	0.0162092068294791	0.00528094634558513	0.0443483563390432	0.0440237728373322	0.0270789894121151	0.0573410152090216
Bacteria|Firmicutes|Bacilli|Bacillales|Unassigned	0.0060966316110349	0.00559346683074169	0.033748701973001	0.0132583792957149	0.00258866166192079	0.00820299682817456	0	0.0122047964850186	0.0204822097378277	0.0184729064039409	0.00608235508789003	0.0221420889479345	0	0.00264047317279256	0.0027717722711902	0.0137574290116663	0.00270789894121151	0.0191136717363405
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_1	0	0.416713278890256	0	0	0.00258866166192079	0	0	0.00305119912125465	0.0672986891385768	0.00615763546798029	0	0.00632631112798127	0	0	0.0027717722711902	0	0	0.0600715397427846
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae	0	0.123056270276317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0901073096141769
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae	0.00304831580551745	0.00559346683074169	0.0181723779854621	0.0106067034365719	0.00776598498576236	0.00273433227605819	0.0250054699465508	0.00610239824250931	0.0117041198501873	0.0153940886699507	0.00912353263183505	0.0474473334598596	0.00270153447157986	0.0132023658639628	0.0055435445423804	0.00550297160466652	0.0108315957648461	0.00819157360128881
Bacteria|Ignavibacteriae|Ignavibacteria|Ignavibacteriales|Ignavibacteriaceae	0.0060966316110349	0.00839020024611254	0	0.00795502757742893	0	0.0328119873126982	0.0062513674866377	0.00610239824250931	0	0.0892857142857143	0	0	0	0	0.0055435445423804	0	0.00270789894121151	0.0191136717363405
Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae	0.0548696844993141	0.0503412014766752	0.0285565939771547	0.0371234620280017	0.0232979549572871	0.0382806518648146	0.0781420935829713	0.0427167876975651	0.0614466292134831	0.0400246305418719	0.0973176814062405	0.0790788890997659	0.0486276204884374	0.0448880439374736	0.0582072176949942	0.074290116662998	0.0541579788242303	0.0655325888103105
Bacteria|Planctomycetes|Planctomycetia|Planctomycetales|Planctomycetaceae	0.0182898948331047	0.106275869784092	0.0545171339563863	0.0212134068731438	0.0232979549572871	0.0464836486929892	0.21879786203232	0.335631903338012	0.210674157303371	0.083128078817734	0.179429475092756	0.237236667299298	0.108061378863194	0.0844951415293621	0.13304506901713	0.101804974686331	0.0758211703539224	0.084646260546651
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae	1.18579484834629	0.987246895625909	1.02803738317757	1.00763682647433	1.23996893606006	1.26599584381494	0.828306191979496	0.762799780313663	0.599836142322097	0.674261083743842	1.12523569125966	0.784462579869678	0.715906634968662	0.987536966624419	0.737291424136593	0.803433854281312	0.888190852717377	0.865576277202851
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Hyphomonadaceae	0.228623685413809	0.229332140060409	0.184319833852544	0.164403903266865	0.134610406419881	0.213277917532539	0.409464570374769	0.22273753585159	0.225304307116105	0.249384236453202	0.270664801411106	0.322641867527045	0.210719688783229	0.221799746514575	0.296579633017351	0.233876293198327	0.184137128002383	0.36315976299047
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae	2.61850327693949	2.93097661930865	3.07372793354102	2.84789987271956	2.77504530157908	2.78355025702723	3.04441596599256	2.60267285043022	1.89021535580524	2.05972906403941	3.46694240009732	2.67919276270007	2.26118435271234	2.12029995775243	2.46687732135928	2.57814219678626	2.5643802973273	2.69775823935778
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae	2.32891327541533	2.06678599395906	2.76479750778816	2.0974756045821	3.3497281905255	2.7398009406103	2.00981464695402	2.16024897784829	1.26697097378277	1.55788177339901	1.82774770391095	1.79350920478269	1.20488437432462	1.30703422053232	1.5272465214258	1.40325775918996	1.49205231660754	1.8567566829588
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae	0.0762078951379363	0.072715068799642	0.0181723779854621	0.0318201103097157	0.0595392182241781	0.0628896423493383	0.103147563529522	0.0671263806676024	0.0819288389513109	0.0677339901477833	0.0547411957910103	0.113873600303663	0.0513291549600173	0.0501689902830587	0.0498919008814236	0.0550297160466652	0.0379105851769612	0.0655325888103105
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae	0.588324950464868	0.632061751873811	0.488058151609553	0.768985999151464	0.750711881957028	0.99529694848518	0.509486450160973	0.463782266430707	0.529611423220974	0.514162561576355	0.681223769843683	0.528246979186436	0.534903825372812	0.657477820025348	0.548810909695659	0.627338762931983	0.695930027891359	0.532452284083773
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae	2.96296296296296	2.07797292762054	4.75856697819315	4.01994060246076	5.5423246181724	3.80892486054905	2.06920263807708	2.67590162934033	2.15355805243446	2.72167487684729	3.539930661152	3.00499778579111	2.04236006051437	3.21345585128855	2.04833970840956	2.6139115122166	3.84250859757914	2.57488463533845
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiales_incertae_sedis	0.0121932632220698	0.0111869336614834	0.00778816199376947	0.00530335171828596	0.0129433083096039	0.00546866455211637	0.021879786203232	0.0122047964850186	0.0146301498127341	0.0123152709359606	0.0152058877197251	0.0221420889479345	0.00540306894315971	0.00528094634558513	0.0166306336271412	0.00825445740699978	0.00270789894121151	0.0191136717363405
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhodobiaceae	0.124980948026216	0.106275869784092	0.0856697819314642	0.129932117098006	0.0957804814910691	0.101170294214153	0.137530084706029	0.106791969243913	0.0790028089887641	0.0862068965517241	0.124688279301746	0.186626178275448	0.121569051221094	0.0844951415293621	0.097012029491657	0.0715386308606648	0.08936066505998	0.0819157360128881
