ID	i	index	Group
WT3	17600	2389.15053763441	WT
WT4	17600	2317.46022727273	WT
WT5	17600	2105.5749235474	WT
WT6	17600	2277.00134408602	WT
KO1	17800	2304.44677871148	KO
KO2	17800	2297.85	KO
KO3	17800	1935.20664206642	KO
KO4	17800	2114.40467625899	KO
KO5	17800	1868.54935622318	KO
KO6	17800	2111.98333333333	KO
OE1	17800	2404.86862244898	OE
OE2	17800	2437.31413612565	OE
OE3	17800	2319.32653061224	OE
OE4	17800	2366.6724137931	OE
OE5	17800	2403.46501457726	OE
OE6	17800	2409.40540540541	OE
WT1	17800	2318.0269121813	WT
WT2	17800	2054.07006369427	WT
WT3	17800	2394.89024390244	WT
WT4	17800	2307.8837535014	WT
WT5	17800	2067.28402366864	WT
WT6	17800	2236.59274193548	WT
KO1	18000	2384.07680250784	KO
KO2	18000	2211.90434782609	KO
KO3	18000	2044.00775193798	KO
KO4	18000	2033.935	KO
KO5	18000	1873.01829268293	KO
KO6	18000	2071.87833827893	KO
OE1	18000	2407.80321782178	OE
OE2	18000	2339.39786223278	OE
OE3	18000	2347.85714285714	OE
OE4	18000	2419.20501474926	OE
OE5	18000	2376.87532808399	OE
OE6	18000	2453.52247191011	OE
WT1	18000	2232.08510638298	WT
WT2	18000	2047.43005952381	WT
WT3	18000	2340.11671087533	WT
WT4	18000	2335.59682080925	WT
WT5	18000	2096.01410658307	WT
WT6	18000	2334.32005494505	WT
KO1	18200	2248.33648648649	KO
KO2	18200	2197.97971014493	KO
KO3	18200	2020.92366412214	KO
KO4	18200	2060.86181818182	KO
KO5	18200	1856.24795081967	KO
KO6	18200	2143.59468438538	KO
OE1	18200	2381.35347043702	OE
OE2	18200	2394.10891089109	OE
OE3	18200	2378.82236842105	OE
OE4	18200	2399.55617977528	OE
OE5	18200	2378.58498583569	OE
OE6	18200	2476.57493540052	OE
WT1	18200	2396.05891238671	WT
WT2	18200	2039.63258785942	WT
WT3	18200	2345.48846153846	WT
WT4	18200	2385.3676056338	WT
WT5	18200	2208.70870870871	WT
WT6	18200	2390.7025862069	WT
KO1	18400	2371.07605633803	KO
KO2	18400	2236.57585139319	KO
KO3	18400	2004.77519379845	KO
KO4	18400	2110.94464285714	KO
KO5	18400	1956.83673469388	KO
KO6	18400	2142.07704402516	KO
OE1	18400	2430.42722371968	OE
OE2	18400	2452.21739130435	OE
OE3	18400	2314.3274559194	OE
OE4	18400	2364.16201117318	OE
OE5	18400	2352.41516709512	OE
OE6	18400	2454.87798408488	OE
WT1	18400	2223.72343324251	WT
WT2	18400	2106.64	WT
WT3	18400	2365.0460199005	WT
WT4	18400	2242.77528089888	WT
WT5	18400	2136.39071856287	WT
WT6	18400	2362.64285714286	WT
KO1	18600	2271.26889534884	KO
KO2	18600	2344.76923076923	KO
KO3	18600	2047.15758754864	KO
KO4	18600	2030.86378737542	KO
KO5	18600	1843.43503937008	KO
KO6	18600	2087.65887850467	KO
OE1	18600	2380.78663239075	OE
OE2	18600	2413.99481865285	OE
OE3	18600	2484.37535014006	OE
OE4	18600	2350.5368852459	OE
OE5	18600	2342.44973544974	OE
OE6	18600	2491.93548387097	OE
WT1	18600	2304.24162011173	WT
WT2	18600	2140.45873015873	WT
WT3	18600	2387.75	WT
WT4	18600	2355.93208092486	WT
WT5	18600	2274.04402515723	WT
WT6	18600	2338.91428571429	WT
KO1	18800	2276.01264044944	KO
KO2	18800	2222.20716112532	KO
KO3	18800	1976.83457249071	KO
KO4	18800	2127.3851590106	KO
KO5	18800	1919.75840336134	KO
KO6	18800	2116.5	KO
OE1	18800	2425.00134408602	OE
OE2	18800	2408.64413265306	OE
OE3	18800	2366.51526717557	OE
OE4	18800	2426.48648648649	OE
OE5	18800	2334.38947368421	OE
OE6	18800	2481.20422535211	OE
WT1	18800	2319.72911051213	WT
WT2	18800	2080.16006097561	WT
WT3	18800	2464.20509383378	WT
WT4	18800	2321.52359882006	WT
WT5	18800	2131.34507042254	WT
WT6	18800	2328.45	WT
KO1	19000	2283.9512195122	KO
KO2	19000	2294.77514792899	KO
KO3	19000	2067.16530612245	KO
KO4	19000	2082.94237288136	KO
KO5	19000	1919.85836909871	KO
KO6	19000	2161.43790849673	KO
OE1	19000	2431.64511873351	OE
OE2	19000	2359.82868020305	OE
OE3	19000	2316.0743902439	OE
OE4	19000	2380.0014084507	OE
OE5	19000	2332.645	OE
OE6	19000	2462.0953002611	OE
WT1	19000	2353.84210526316	WT
WT2	19000	2256.93506493506	WT
WT3	19000	2442.08928571429	WT
WT4	19000	2235.5618556701	WT
WT5	19000	2213.43196202532	WT
WT6	19000	2333.64133333333	WT
KO1	19200	2339.13586956522	KO
KO2	19200	2338.73006134969	KO
KO3	19200	1994.94890510949	KO
KO4	19200	2083.39240506329	KO
KO5	19200	1921.00201612903	KO
KO6	19200	2190.98076923077	KO
OE1	19200	2512.51089918256	OE
OE2	19200	2410.90133333333	OE
OE3	19200	2368.54838709677	OE
OE4	19200	2396.97950819672	OE
OE5	19200	2403.39142091153	OE
OE6	19200	2410.70420792079	OE
WT1	19200	2354.79512893983	WT
WT2	19200	2146.17225609756	WT
WT3	19200	2364.16666666667	WT
WT4	19200	2328.40633608815	WT
WT5	19200	2110.23214285714	WT
WT6	19200	2375.14054054054	WT
KO1	19400	2332.62742382271	KO
KO2	19400	2240.16946778711	KO
KO3	19400	2004.0447761194	KO
KO4	19400	2044.02777777778	KO
KO5	19400	1923.00793650794	KO
KO6	19400	2169.1403785489	KO
OE1	19400	2426.62010443864	OE
OE2	19400	2424.09031413613	OE
OE3	19400	2405.48780487805	OE
OE4	19400	2376.3591160221	OE
OE5	19400	2400.93044619423	OE
OE6	19400	2475.37305699482	OE
WT1	19400	2304.66812865497	WT
WT2	19400	2092.25519287834	WT
WT3	19400	2412.01523545706	WT
WT4	19400	2344.26285714286	WT
WT5	19400	2151.11376404494	WT
WT6	19400	2352.24207492795	WT
KO1	19600	2334.22687861272	KO
KO2	19600	2350.50147492625	KO
KO3	19600	1934.98501872659	KO
KO4	19600	2020.5	KO
KO5	19600	1959.52244897959	KO
KO6	19600	2159.91017964072	KO
OE1	19600	2406.57068062827	OE
OE2	19600	2377.09564164649	OE
OE3	19600	2316.00121654501	OE
OE4	19600	2386.64005602241	OE
OE5	19600	2382.868	OE
OE6	19600	2463.37985436893	OE
WT1	19600	2295.68361581921	WT
WT2	19600	2157.17919075145	WT
WT3	19600	2381.13351498638	WT
WT4	19600	2372.2	WT
WT5	19600	2190.73006134969	WT
WT6	19600	2280.77835051546	WT
KO1	19800	2312.60606060606	KO
KO2	19800	2353.86593059937	KO
KO3	19800	2043.13619402985	KO
KO4	19800	2149.12307692308	KO
KO5	19800	2024.10222222222	KO
KO6	19800	2156.33496732026	KO
OE1	19800	2471.00524934383	OE
OE2	19800	2346.45399515739	OE
OE3	19800	2364.60771276596	OE
OE4	19800	2427.33333333333	OE
OE5	19800	2471.75360230548	OE
OE6	19800	2455.15533980583	OE
WT1	19800	2339.96787709497	WT
WT2	19800	2170.12658227848	WT
WT3	19800	2393.04761904762	WT
WT4	19800	2277.57180156658	WT
WT5	19800	2102.5125	WT
WT6	19800	2290.18834688347	WT
KO1	20000	2360.72832369942	KO
KO2	20000	2248.46338028169	KO
KO3	20000	1913.60070671378	KO
KO4	20000	2019.34863945578	KO
KO5	20000	1827.67883211679	KO
KO6	20000	2170.03846153846	KO
OE1	20000	2419.9962406015	OE
OE2	20000	2471.67441860465	OE
OE3	20000	2419.59594594595	OE
OE4	20000	2485.2795389049	OE
OE5	20000	2376.53472222222	OE
OE6	20000	2492.72823218997	OE
WT1	20000	2318.33698630137	WT
WT2	20000	2245.00706713781	WT
WT3	20000	2467.20138888889	WT
WT4	20000	2313.08403361345	WT
WT5	20000	2147.93148688047	WT
WT6	20000	2356.51222826087	WT
KO1	20200	2330.6404494382	KO
KO2	20200	2285.43553008596	KO
KO3	20200	1954.61228070175	KO
KO4	20200	2113.78451178451	KO
KO5	20200	1990.65322580645	KO
KO6	20200	2179.88888888889	KO
OE1	20200	2455.44459833795	OE
OE2	20200	2486.04891304348	OE
OE3	20200	2371.87798408488	OE
OE4	20200	2438.92797783934	OE
OE5	20200	2456.0125	OE
OE6	20200	2481.01162790698	OE
WT1	20200	2361.11959654179	WT
WT2	20200	2150.68674698795	WT
WT3	20200	2426.48005698006	WT
WT4	20200	2344.57692307692	WT
WT5	20200	2198.00649350649	WT
WT6	20200	2303.46370967742	WT
KO1	20400	2377.84356725146	KO
KO2	20400	2253.45747800587	KO
KO3	20400	2014.24113475177	KO
KO4	20400	2091.12248322148	KO
KO5	20400	1904.98449612403	KO
KO6	20400	2214.05993690852	KO
OE1	20400	2438.22077922078	OE
OE2	20400	2375.94527363184	OE
OE3	20400	2316.64961636829	OE
OE4	20400	2334.11168831169	OE
OE5	20400	2347.22576530612	OE
OE6	20400	2475.45910290237	OE
WT1	20400	2326.83472222222	WT
WT2	20400	2172.01603498542	WT
WT3	20400	2428.78320802005	WT
WT4	20400	2262.94444444444	WT
WT5	20400	2182.22676056338	WT
WT6	20400	2357.08445040214	WT
KO1	20600	2407.05113636364	KO
KO2	20600	2361.8164556962	KO
KO3	20600	1892.02702702703	KO
KO4	20600	2071.45514950166	KO
KO5	20600	1957.00803212851	KO
KO6	20600	2141.75598802395	KO
OE1	20600	2465.84447300771	OE
OE2	20600	2458.60359116022	OE
OE3	20600	2394.46520618557	OE
OE4	20600	2401.37533156499	OE
OE5	20600	2440.43287671233	OE
OE6	20600	2508.18370165746	OE
WT1	20600	2283.02974504249	WT
WT2	20600	2132.31578947368	WT
WT3	20600	2404.48806366048	WT
WT4	20600	2443.51308139535	WT
WT5	20600	2178.72327044025	WT
WT6	20600	2384.62533692722	WT
KO1	20800	2343.97397260274	KO
KO2	20800	2312.0347826087	KO
KO3	20800	1972.83391608392	KO
KO4	20800	2108.03220338983	KO
KO5	20800	1969.00198412698	KO
KO6	20800	2161.51215805471	KO
OE1	20800	2454.0135501355	OE
OE2	20800	2420.94125326371	OE
OE3	20800	2288.74697336562	OE
OE4	20800	2415.55420054201	OE
OE5	20800	2300.03324808184	OE
OE6	20800	2584.8284457478	OE
WT1	20800	2405.39534883721	WT
WT2	20800	2202.76324503311	WT
WT3	20800	2361.44458762887	WT
WT4	20800	2314.61666666667	WT
WT5	20800	2313.5	WT
WT6	20800	2332.85128205128	WT
KO1	21000	2396.23042168675	KO
KO2	21000	2351.53162650602	KO
KO3	21000	2045.16360294118	KO
KO4	21000	2035.61186440678	KO
KO5	21000	1962.43269230769	KO
KO6	21000	2167.14263803681	KO
OE1	21000	2432.2905027933	OE
OE2	21000	2400.32019704434	OE
OE3	21000	2290.96062052506	OE
OE4	21000	2404.05633802817	OE
OE5	21000	2417.4419525066	OE
OE6	21000	2462.72345679012	OE
WT1	21000	2363.90476190476	WT
WT2	21000	2174.22131147541	WT
WT3	21000	2425.66621253406	WT
WT4	21000	2356.26282051282	WT
WT5	21000	2168.00600600601	WT
WT6	21000	2400.4058988764	WT
KO1	21200	2285.95652173913	KO
KO2	21200	2320.52300613497	KO
KO3	21200	2022.85234899329	KO
KO4	21200	2167.21582733813	KO
KO5	21200	2023.73760330579	KO
KO6	21200	2248.49185667752	KO
OE1	21200	2440.0119047619	OE
OE2	21200	2429.61224489796	OE
OE3	21200	2328.77833753149	OE
OE4	21200	2394.06586021505	OE
OE5	21200	2375.275	OE
OE6	21200	2498.78496042216	OE
WT1	21200	2312.77139037433	WT
WT2	21200	2215.96363636364	WT
WT3	21200	2492.32051282051	WT
WT4	21200	2271.312	WT
WT5	21200	2113.87110481586	WT
WT6	21200	2360.07855361596	WT
KO1	21400	2358.8	KO
KO2	21400	2264.76956521739	KO
KO3	21400	2054.47947761194	KO
KO4	21400	2145.54734848485	KO
KO5	21400	2012.6265560166	KO
KO6	21400	2170.49235474006	KO
OE1	21400	2484.58563535912	OE
OE2	21400	2429.91509433962	OE
OE3	21400	2356.68656716418	OE
OE4	21400	2414.78347578348	OE
OE5	21400	2359.15710723192	OE
OE6	21400	2508.67195767196	OE
WT1	21400	2316.52240896359	WT
WT2	21400	2212.50303951368	WT
WT3	21400	2381.23650385604	WT
WT4	21400	2401.42222222222	WT
WT5	21400	2182.70334261838	WT
WT6	21400	2333.03050397878	WT
KO1	21600	2375.27209944751	KO
KO2	21600	2326.20699708455	KO
KO3	21600	2041.81362007168	KO
KO4	21600	2068.16835016835	KO
KO5	21600	1864.72007722008	KO
KO6	21600	2262.24915824916	KO
OE1	21600	2503.22282608696	OE
OE2	21600	2488.19047619048	OE
OE3	21600	2478.58174386921	OE
OE4	21600	2372.76817042607	OE
OE5	21600	2444.38513513513	OE
OE6	21600	2488.98560209424	OE
WT1	21600	2387.91408450704	WT
WT2	21600	2113.6419939577	WT
WT3	21600	2453.30612244898	WT
WT4	21600	2300.05076142132	WT
WT5	21600	2175.64705882353	WT
WT6	21600	2383.12809917355	WT
KO1	21800	2376.06882022472	KO
KO2	21800	2328.87647058824	KO
KO3	21800	2032.7456445993	KO
KO4	21800	2147.08013937282	KO
KO5	21800	1943.60496183206	KO
KO6	21800	2161.46261682243	KO
OE1	21800	2468.32249322493	OE
OE2	21800	2400.77553763441	OE
OE3	21800	2342.10227272727	OE
OE4	21800	2485.08532934132	OE
OE5	21800	2375.97081218274	OE
OE6	21800	2479.96908602151	OE
WT1	21800	2286.84776902887	WT
WT2	21800	2145.3602484472	WT
WT3	21800	2445.14187327824	WT
WT4	21800	2373.80248618785	WT
WT5	21800	2220.52870090634	WT
WT6	21800	2304.44133333333	WT
KO1	22000	2295.82803468208	KO
KO2	22000	2326.87647058824	KO
KO3	22000	1949.08390410959	KO
KO4	22000	2078.62033898305	KO
KO5	22000	1923.31654676259	KO
KO6	22000	2212.79518072289	KO
OE1	22000	2422.08196721311	OE
OE2	22000	2443.84497206704	OE
OE3	22000	2396.09007832898	OE
OE4	22000	2406.73607427056	OE
OE5	22000	2457.77358490566	OE
OE6	22000	2498.26701570681	OE
WT1	22000	2307.59195402299	WT
WT2	22000	2184.92375366569	WT
WT3	22000	2375.22584856397	WT
WT4	22000	2370.00417827298	WT
WT5	22000	2162.63610315186	WT
WT6	22000	2423.60704225352	WT
KO1	22200	2347.45179063361	KO
KO2	22200	2313.64367816092	KO
KO3	22200	1916.77272727273	KO
KO4	22200	2114.51612903226	KO
KO5	22200	2018.09722222222	KO
KO6	22200	2123.4745508982	KO
OE1	22200	2454.88430851064	OE
OE2	22200	2416.63316582915	OE
OE3	22200	2341.88903394256	OE
OE4	22200	2407.08695652174	OE
OE5	22200	2376.91509433962	OE
OE6	22200	2454.18733850129	OE
WT1	22200	2292.29784366577	WT
WT2	22200	2241.29968944099	WT
WT3	22200	2454.6421446384	WT
WT4	22200	2285.62068965517	WT
WT5	22200	2106.57605633803	WT
WT6	22200	2383.41736694678	WT
KO1	22400	2347.23160762943	KO
KO2	22400	2364.67455621302	KO
KO3	22400	2106.44466403162	KO
KO4	22400	2033.09375	KO
KO5	22400	1940.23166023166	KO
KO6	22400	2182.32005899705	KO
OE1	22400	2470.17520215633	OE
OE2	22400	2444.27628032345	OE
OE3	22400	2387.296875	OE
OE4	22400	2448.63736263736	OE
OE5	22400	2350.03562340967	OE
OE6	22400	2422.01566579634	OE
WT1	22400	2403.3608815427	WT
WT2	22400	2261.14969135802	WT
WT3	22400	2424.46621621622	WT
WT4	22400	2351.68194070081	WT
WT5	22400	2178.44086021505	WT
WT6	22400	2375.20385674931	WT
KO1	22600	2360.45179063361	KO
KO2	22600	2383.9512195122	KO
KO3	22600	1982.59278350515	KO
KO4	22600	2100.11409395973	KO
KO5	22600	1924.60185185185	KO
KO6	22600	2233.94827586207	KO
OE1	22600	2479.38243626062	OE
OE2	22600	2449.31281407035	OE
OE3	22600	2337.52	OE
OE4	22600	2428.02173913043	OE
OE5	22600	2495.15289256198	OE
OE6	22600	2489.13538873995	OE
WT1	22600	2376.55420054201	WT
WT2	22600	2211.72857142857	WT
WT3	22600	2419.88671875	WT
WT4	22600	2360.64225352113	WT
WT5	22600	2210.15625	WT
WT6	22600	2319.11835106383	WT
KO1	22800	2359.27840909091	KO
KO2	22800	2395.89619883041	KO
KO3	22800	2058.92028985507	KO
KO4	22800	2039.38511326861	KO
KO5	22800	1966.71343873518	KO
KO6	22800	2230.39513677812	KO
OE1	22800	2495.92816901408	OE
OE2	22800	2445.01219512195	OE
OE3	22800	2343.16909975669	OE
OE4	22800	2388.40540540541	OE
OE5	22800	2428.76570680628	OE
OE6	22800	2458.86726804124	OE
WT1	22800	2430.28021978022	WT
WT2	22800	2188.17301587302	WT
WT3	22800	2500.91712707182	WT
WT4	22800	2336.79812834225	WT
WT5	22800	2181.93695014663	WT
WT6	22800	2328.93080939948	WT
KO1	23000	2338.13440860215	KO
KO2	23000	2307.50152439024	KO
KO3	23000	1969.88888888889	KO
KO4	23000	2082.11184210526	KO
KO5	23000	1945.45362903226	KO
KO6	23000	2186.27424242424	KO
OE1	23000	2462.75142045455	OE
OE2	23000	2450.98005319149	OE
OE3	23000	2332.92045454545	OE
OE4	23000	2480.5125	OE
OE5	23000	2409.30487804878	OE
OE6	23000	2473.44255874674	OE
WT1	23000	2365.33839779006	WT
WT2	23000	2123.14328358209	WT
WT3	23000	2443.23160762943	WT
WT4	23000	2366.88020833333	WT
WT5	23000	2261.67469879518	WT
WT6	23000	2333.90594059406	WT
KO1	23200	2346.32786885246	KO
KO2	23200	2331.75598802395	KO
KO3	23200	2111.90316901408	KO
KO4	23200	2119.00166666667	KO
KO5	23200	1972.44820717131	KO
KO6	23200	2224.17252396166	KO
OE1	23200	2470.01566579634	OE
OE2	23200	2414.66792929293	OE
OE3	23200	2383.14441416894	OE
OE4	23200	2439.41977077364	OE
OE5	23200	2404.95512820513	OE
OE6	23200	2455.23167539267	OE
WT1	23200	2379.08403361345	WT
WT2	23200	2199.7816091954	WT
WT3	23200	2450.98453608247	WT
WT4	23200	2392.50549450549	WT
WT5	23200	2225.25211267606	WT
WT6	23200	2501.81034482759	WT
KO1	23400	2416.61505681818	KO
KO2	23400	2363.00568181818	KO
KO3	23400	1985.76510067114	KO
KO4	23400	2125.62116040956	KO
KO5	23400	1993.03187250996	KO
KO6	23400	2223.43558282209	KO
OE1	23400	2439.36274509804	OE
OE2	23400	2459.052	OE
OE3	23400	2432.11392405063	OE
OE4	23400	2450.56125356125	OE
OE5	23400	2401	OE
OE6	23400	2514.78169014085	OE
WT1	23400	2317.11917098446	WT
WT2	23400	2147.84298780488	WT
WT3	23400	2428.90547945205	WT
WT4	23400	2405.00140056022	WT
WT5	23400	2252.09730538922	WT
WT6	23400	2404.56849315068	WT
KO1	23600	2425.62611275964	KO
KO2	23600	2267.372	KO
KO3	23600	2159.00199203187	KO
KO4	23600	2089.20249221184	KO
KO5	23600	2040.24297188755	KO
KO6	23600	2248.19306930693	KO
OE1	23600	2458.70867208672	OE
OE2	23600	2454.05540540541	OE
OE3	23600	2350.58	OE
OE4	23600	2462.12809917355	OE
OE5	23600	2417.32970027248	OE
OE6	23600	2451.18922651934	OE
WT1	23600	2346.6125	WT
WT2	23600	2132.17787114846	WT
WT3	23600	2460.39664082687	WT
WT4	23600	2385.62664907652	WT
WT5	23600	2238.1094224924	WT
WT6	23600	2404.88671875	WT
KO1	23800	2382.49142857143	KO
KO2	23800	2357.95945945946	KO
KO3	23800	2073.86851851852	KO
KO4	23800	2219.32525951557	KO
KO5	23800	1939.70754716981	KO
KO6	23800	2217.78881987578	KO
OE1	23800	2426.04255319149	OE
OE2	23800	2436.97658402204	OE
OE3	23800	2364.37792207792	OE
OE4	23800	2445.49863013699	OE
OE5	23800	2428.64839572193	OE
OE6	23800	2424.77047146402	OE
WT1	23800	2281.45382585752	WT
WT2	23800	2173.96941896024	WT
WT3	23800	2416.06004901961	WT
WT4	23800	2321.75561097257	WT
WT5	23800	2218.00581395349	WT
WT6	23800	2388.18673218673	WT
KO1	24000	2435.20606060606	KO
KO2	24000	2317.39275362319	KO
KO3	24000	2063.19473684211	KO
KO4	24000	2068.43606557377	KO
KO5	24000	2043.01737451737	KO
KO6	24000	2184.47953216374	KO
OE1	24000	2465.16620879121	OE
OE2	24000	2463.28516624041	OE
OE3	24000	2423.03255208333	OE
OE4	24000	2460.93236074271	OE
OE5	24000	2421.54594594595	OE
OE6	24000	2484.88430851064	OE
WT1	24000	2343.81944444444	WT
WT2	24000	2197.65384615385	WT
WT3	24000	2462.28021978022	WT
WT4	24000	2371.24083769633	WT
WT5	24000	2211.6552238806	WT
WT6	24000	2330.44677871148	WT
KO1	24200	2389.09302325581	KO
KO2	24200	2310.12600536193	KO
KO3	24200	2060.86851851852	KO
KO4	24200	2148.34576271186	KO
KO5	24200	1964.90754716981	KO
KO6	24200	2251.44098360656	KO
OE1	24200	2433.528	OE
OE2	24200	2437.75	OE
OE3	24200	2368.19029850746	OE
OE4	24200	2430.29545454545	OE
OE5	24200	2458.14845938375	OE
OE6	24200	2493.94382022472	OE
WT1	24200	2394.08510638298	WT
WT2	24200	2169.54696969697	WT
WT3	24200	2506.25564971751	WT
WT4	24200	2356.82345013477	WT
WT5	24200	2230.25630252101	WT
WT6	24200	2375.50835654596	WT
KO1	24400	2357.1364902507	KO
KO2	24400	2340.90540540541	KO
KO3	24400	2063.56514084507	KO
KO4	24400	2127.41373801917	KO
KO5	24400	1984.13670411985	KO
KO6	24400	2189.11495844875	KO
OE1	24400	2464.22612359551	OE
OE2	24400	2388.53255208333	OE
OE3	24400	2382.36810551559	OE
OE4	24400	2392.59268929504	OE
OE5	24400	2420.80672268908	OE
OE6	24400	2462.7557544757	OE
WT1	24400	2380.54945054945	WT
WT2	24400	2152.12839879154	WT
WT3	24400	2496.84903047091	WT
WT4	24400	2348.86737400531	WT
WT5	24400	2242.61505681818	WT
WT6	24400	2390.26486486486	WT
KO1	24600	2342.16487935657	KO
KO2	24600	2379.57598784195	KO
KO3	24600	2053.21052631579	KO
KO4	24600	2132.60996563574	KO
KO5	24600	2008.33137254902	KO
KO6	24600	2223.77893175074	KO
OE1	24600	2469.36988304094	OE
OE2	24600	2452.92005076142	OE
OE3	24600	2401.91603053435	OE
OE4	24600	2441.79974160207	OE
OE5	24600	2366.15535248042	OE
OE6	24600	2514.28328611898	OE
WT1	24600	2391.12534059945	WT
WT2	24600	2155.2599469496	WT
WT3	24600	2490.42857142857	WT
WT4	24600	2437.0474137931	WT
WT5	24600	2298.56006006006	WT
WT6	24600	2421.33802816901	WT
KO1	24800	2409.87780898876	KO
KO2	24800	2287.90793201133	KO
KO3	24800	2036.90072202166	KO
KO4	24800	2095.63479623824	KO
KO5	24800	1952.82608695652	KO
KO6	24800	2247.89317507418	KO
OE1	24800	2493.20454545455	OE
OE2	24800	2362.28715365239	OE
OE3	24800	2369.83449074074	OE
OE4	24800	2425.95721925134	OE
OE5	24800	2443.35433070866	OE
OE6	24800	2534.56340057637	OE
WT1	24800	2372.87535410765	WT
WT2	24800	2166.20796460177	WT
WT3	24800	2428.75305623472	WT
WT4	24800	2323.79615384615	WT
WT5	24800	2194.87110481586	WT
WT6	24800	2402.2599469496	WT
KO1	25000	2437.93623188406	KO
KO2	25000	2379.89619883041	KO
KO3	25000	2071.88586956522	KO
KO4	25000	2136.02070063694	KO
KO5	25000	2022.288	KO
KO6	25000	2241.05357142857	KO
OE1	25000	2446.19680851064	OE
OE2	25000	2444.90049751244	OE
OE3	25000	2371.21373056995	OE
OE4	25000	2445.40540540541	OE
OE5	25000	2428.58722358722	OE
OE6	25000	2486.28005464481	OE
WT1	25000	2382.01846965699	WT
WT2	25000	2147.54492753623	WT
WT3	25000	2484.48521505376	WT
WT4	25000	2324.44680851064	WT
WT5	25000	2286.41950464396	WT
WT6	25000	2411.69460227273	WT
KO1	25200	2383.3202247191	KO
KO2	25200	2323.60662824207	KO
KO3	25200	2062.72336769759	KO
KO4	25200	2180.42459016393	KO
KO5	25200	1986.97744360902	KO
KO6	25200	2209.17919075145	KO
OE1	25200	2464.68888888889	OE
OE2	25200	2435.1154855643	OE
OE3	25200	2381.69422572178	OE
OE4	25200	2462.51089918256	OE
OE5	25200	2390.3094629156	OE
OE6	25200	2482.61497326203	OE
WT1	25200	2374.492	WT
WT2	25200	2223.03134328358	WT
WT3	25200	2469.688	WT
WT4	25200	2352.46005509642	WT
WT5	25200	2327.53162650602	WT
WT6	25200	2366.59918478261	WT
KO1	25400	2403.93820224719	KO
KO2	25400	2400.24693251534	KO
KO3	25400	2103.70216606498	KO
KO4	25400	2135.8642172524	KO
KO5	25400	1984.53018867925	KO
KO6	25400	2278.19836065574	KO
OE1	25400	2412.03378378378	OE
OE2	25400	2461.32189973615	OE
OE3	25400	2319.33004926108	OE
OE4	25400	2420.87765957447	OE
OE5	25400	2393.23246753247	OE
OE6	25400	2500.22493224932	OE
WT1	25400	2484.71671826625	WT
WT2	25400	2217.29783950617	WT
WT3	25400	2497.23746701847	WT
WT4	25400	2397.88966480447	WT
WT5	25400	2249	WT
WT6	25400	2363.71948051948	WT
KO1	25600	2376.0782122905	KO
KO2	25600	2337.14124293785	KO
KO3	25600	2036.27796610169	KO
KO4	25600	2093.88235294118	KO
KO5	25600	1917.85714285714	KO
KO6	25600	2225.90336134454	KO
OE1	25600	2435.08421052632	OE
OE2	25600	2431.96941489362	OE
OE3	25600	2338.77360774818	OE
OE4	25600	2426.90547945205	OE
OE5	25600	2394.52173913043	OE
OE6	25600	2548.35652173913	OE
WT1	25600	2422.06779661017	WT
WT2	25600	2237.50142045455	WT
WT3	25600	2513.10158311346	WT
WT4	25600	2372.00579710145	WT
WT5	25600	2327.80555555556	WT
WT6	25600	2463.45845697329	WT
KO1	25800	2369.91051136364	KO
KO2	25800	2460.9515625	KO
KO3	25800	2085.1512455516	KO
KO4	25800	2180.73411371237	KO
KO5	25800	1932.67781690141	KO
KO6	25800	2151.81960227273	KO
OE1	25800	2469.96195652174	OE
OE2	25800	2487.36745406824	OE
OE3	25800	2417.00537634409	OE
OE4	25800	2424.70179948586	OE
OE5	25800	2427.47709923664	OE
OE6	25800	2493.76050420168	OE
WT1	25800	2380.52071823204	WT
WT2	25800	2204.20637119114	WT
WT3	25800	2441.90755208333	WT
WT4	25800	2290.5604534005	WT
WT5	25800	2275.72310126582	WT
WT6	25800	2376.02083333333	WT
KO1	26000	2426.76331360947	KO
KO2	26000	2454.93916913947	KO
KO3	26000	2089.84912280702	KO
KO4	26000	2218.11774744027	KO
KO5	26000	1979.9421641791	KO
KO6	26000	2241.79518072289	KO
OE1	26000	2438.92857142857	OE
OE2	26000	2444.5182767624	OE
OE3	26000	2361.80904522613	OE
OE4	26000	2479.948	OE
OE5	26000	2402.00530503979	OE
OE6	26000	2534.54572271386	OE
WT1	26000	2332.11345646438	WT
WT2	26000	2266.58282208589	WT
WT3	26000	2459.65760869565	WT
WT4	26000	2389.32369146006	WT
WT5	26000	2262.72570532915	WT
WT6	26000	2413.33519553073	WT
KO1	26200	2377.0218579235	KO
KO2	26200	2345.38972809668	KO
KO3	26200	2085.81818181818	KO
KO4	26200	2186.45689655172	KO
KO5	26200	2066.23540856031	KO
KO6	26200	2199.33898305085	KO
OE1	26200	2501.26822157434	OE
OE2	26200	2406.85158150852	OE
OE3	26200	2423.58643617021	OE
OE4	26200	2471.78386167147	OE
OE5	26200	2449.16620879121	OE
OE6	26200	2458.07272727273	OE
WT1	26200	2437.98255813953	WT
WT2	26200	2171.03846153846	WT
WT3	26200	2457.69543147208	WT
WT4	26200	2353.71267605634	WT
WT5	26200	2221.03846153846	WT
WT6	26200	2384.0135501355	WT
KO1	26400	2396.27272727273	KO
KO2	26400	2384.21428571429	KO
KO3	26400	2109.44007490637	KO
KO4	26400	2125.56393442623	KO
