"","X.comp1","X.comp2","Y.comp1","Y.comp2"
"g1089",0,-0.00129979392732393,-0.25452354665873,-0.786128545294835
"g1090",0.0436282157411624,0,0.918343845924221,0.0144446605258005
"g1091",0,0,-0.166003434519697,0.340004179861764
"g1092",0,0,-0.253584708878586,0.51593644931469
"g1093",0,-0.0871761079825905,-0.25452354665873,-0.786128545294835
"g1094",0,0,0.918343845924221,0.0144446605258005
"g1095",0,0,-0.166003434519697,0.340004179861764
"g1096",0,0,-0.253584708878586,0.51593644931469
"g1097",0,0,-0.25452354665873,-0.786128545294835
"g1098",0,0,0.918343845924221,0.0144446605258005
"g1099",0.132858443102602,0,-0.166003434519697,0.340004179861764
"g1100",0,0,-0.253584708878586,0.51593644931469
"g1101",0,0,-0.25452354665873,-0.786128545294835
"g1102",0,0,0.918343845924221,0.0144446605258005
"g1103",0,0,-0.166003434519697,0.340004179861764
"g1104",0,0,-0.253584708878586,0.51593644931469
"g1105",0,0,-0.25452354665873,-0.786128545294835
"g1106",0,0,0.918343845924221,0.0144446605258005
"g1107",0,0,-0.166003434519697,0.340004179861764
"g1108",0,0,-0.253584708878586,0.51593644931469
"g1109",0,0,-0.25452354665873,-0.786128545294835
"g1110",0,0.070895100864234,0.918343845924221,0.0144446605258005
"g1111",0,0,-0.166003434519697,0.340004179861764
"g1112",0,0,-0.253584708878586,0.51593644931469
"g1113",0,0,-0.25452354665873,-0.786128545294835
"g1114",0,0,0.918343845924221,0.0144446605258005
"g1115",0,0,-0.166003434519697,0.340004179861764
"g1116",0.145343691613478,0,-0.253584708878586,0.51593644931469
"g1117",0,0,-0.25452354665873,-0.786128545294835
"g1118",0,0,0.918343845924221,0.0144446605258005
"g1119",0,0,-0.166003434519697,0.340004179861764
"g1120",0,0,-0.253584708878586,0.51593644931469
"g1121",0,0,-0.25452354665873,-0.786128545294835
"g1122",0,0,0.918343845924221,0.0144446605258005
"g1123",0,0,-0.166003434519697,0.340004179861764
"g1124",0,0,-0.253584708878586,0.51593644931469
"g1125",0,0,-0.25452354665873,-0.786128545294835
"g1126",0,0,0.918343845924221,0.0144446605258005
"g1127",0,0,-0.166003434519697,0.340004179861764
"g1128",0,0,-0.253584708878586,0.51593644931469
"g1129",0,0,-0.25452354665873,-0.786128545294835
"g1130",0,0,0.918343845924221,0.0144446605258005
"g1131",0,0,-0.166003434519697,0.340004179861764
"g1132",0,0,-0.253584708878586,0.51593644931469
"g1133",0,0,-0.25452354665873,-0.786128545294835
"g1134",0,0,0.918343845924221,0.0144446605258005
"g1135",0,0,-0.166003434519697,0.340004179861764
"g1136",0,0,-0.253584708878586,0.51593644931469
"g1137",0,0,-0.25452354665873,-0.786128545294835
"g1138",0,0,0.918343845924221,0.0144446605258005
"g1139",0,0,-0.166003434519697,0.340004179861764
"g1140",0,0,-0.253584708878586,0.51593644931469
"g1141",0,0,-0.25452354665873,-0.786128545294835
"g1142",0,0,0.918343845924221,0.0144446605258005
"g1143",0,0,-0.166003434519697,0.340004179861764
"g1144",0,0,-0.253584708878586,0.51593644931469
"g1145",0,0,-0.25452354665873,-0.786128545294835
"g1146",0,0,0.918343845924221,0.0144446605258005
"g1147",0,0,-0.166003434519697,0.340004179861764
"g1148",0,0,-0.253584708878586,0.51593644931469
"g1149",0,0,-0.25452354665873,-0.786128545294835
"g1150",0,0,0.918343845924221,0.0144446605258005
"g1151",0,0,-0.166003434519697,0.340004179861764
"g1152",0,0,-0.253584708878586,0.51593644931469
"g1153",0,0,-0.25452354665873,-0.786128545294835
"g1154",0,0,0.918343845924221,0.0144446605258005
"g1155",0,0,-0.166003434519697,0.340004179861764
"g1156",0,0,-0.253584708878586,0.51593644931469
"g1157",0,0,-0.25452354665873,-0.786128545294835
"g1158",0.188127285887021,0,0.918343845924221,0.0144446605258005
"g1159",0,0,-0.166003434519697,0.340004179861764
"g1160",0,0,-0.253584708878586,0.51593644931469
"g1161",0,0,-0.25452354665873,-0.786128545294835
"g1162",0,0,0.918343845924221,0.0144446605258005
"g1163",0,0,-0.166003434519697,0.340004179861764
"g1164",0,0,-0.253584708878586,0.51593644931469
"g1165",0,0,-0.25452354665873,-0.786128545294835
"g1166",0,0,0.918343845924221,0.0144446605258005
"g1167",0,0,-0.166003434519697,0.340004179861764
"g1168",0,0,-0.253584708878586,0.51593644931469
"g1169",0,0,-0.25452354665873,-0.786128545294835
"g1170",0,0,0.918343845924221,0.0144446605258005
"g1171",0,0,-0.166003434519697,0.340004179861764
"g1172",0,0,-0.253584708878586,0.51593644931469
"g1173",0,0,-0.25452354665873,-0.786128545294835
"g1174",0,0,0.918343845924221,0.0144446605258005
"g1175",0,0,-0.166003434519697,0.340004179861764
"g1176",0,0,-0.253584708878586,0.51593644931469
"g1177",0,0,-0.25452354665873,-0.786128545294835
"g1178",0,0,0.918343845924221,0.0144446605258005
"g1179",0,0,-0.166003434519697,0.340004179861764
"g1180",0,0,-0.253584708878586,0.51593644931469
"g1181",0,0,-0.25452354665873,-0.786128545294835
"g1182",0,0,0.918343845924221,0.0144446605258005
"g1183",0,0,-0.166003434519697,0.340004179861764
"g1184",0,0,-0.253584708878586,0.51593644931469
"g1185",0,0,-0.25452354665873,-0.786128545294835
"g1186",0,0,0.918343845924221,0.0144446605258005
"g1187",0,0,-0.166003434519697,0.340004179861764
"g1188",0,0,-0.253584708878586,0.51593644931469
"g1189",0,0,-0.25452354665873,-0.786128545294835
"g1190",0,0,0.918343845924221,0.0144446605258005
"g1191",0,0,-0.166003434519697,0.340004179861764
"g1192",0,0,-0.253584708878586,0.51593644931469
"g1193",0,0,-0.25452354665873,-0.786128545294835
"g1194",0,0.104702178301484,0.918343845924221,0.0144446605258005
"g1195",0,0,-0.166003434519697,0.340004179861764
"g1196",0,0,-0.253584708878586,0.51593644931469
"g1197",0,0,-0.25452354665873,-0.786128545294835
"g1198",0,0,0.918343845924221,0.0144446605258005
"g1199",0,0,-0.166003434519697,0.340004179861764
"g1200",0,0,-0.253584708878586,0.51593644931469
"g1201",0,0,-0.25452354665873,-0.786128545294835
"g1202",0,0,0.918343845924221,0.0144446605258005
"g1203",0,0,-0.166003434519697,0.340004179861764
"g1204",0,0,-0.253584708878586,0.51593644931469
"g1205",0,0,-0.25452354665873,-0.786128545294835
"g1206",0.0247768433075236,0,0.918343845924221,0.0144446605258005
"g1207",0,0.0085104026365724,-0.166003434519697,0.340004179861764
"g1208",0,0,-0.253584708878586,0.51593644931469
"g1209",0,0,-0.25452354665873,-0.786128545294835
"g1210",0,0,0.918343845924221,0.0144446605258005
"g1211",0,0,-0.166003434519697,0.340004179861764
"g1212",0,0,-0.253584708878586,0.51593644931469
"g1213",0,0,-0.25452354665873,-0.786128545294835
"g1214",0,0,0.918343845924221,0.0144446605258005
"g1215",0,0,-0.166003434519697,0.340004179861764
"g1216",0,0,-0.253584708878586,0.51593644931469
"g1217",0,0,-0.25452354665873,-0.786128545294835
"g1218",0,0,0.918343845924221,0.0144446605258005
"g1219",0,0,-0.166003434519697,0.340004179861764
"g1220",0,0,-0.253584708878586,0.51593644931469
"g1221",0,0,-0.25452354665873,-0.786128545294835
"g1222",0,0,0.918343845924221,0.0144446605258005
"g1223",0,0,-0.166003434519697,0.340004179861764
"g1224",0,0,-0.253584708878586,0.51593644931469
"g1225",0,0,-0.25452354665873,-0.786128545294835
"g1226",0,0,0.918343845924221,0.0144446605258005
"g1227",0,0,-0.166003434519697,0.340004179861764
"g1228",0,0,-0.253584708878586,0.51593644931469
"g1229",0,0,-0.25452354665873,-0.786128545294835
"g1230",0,0,0.918343845924221,0.0144446605258005
"g1231",0,0,-0.166003434519697,0.340004179861764
"g1232",0,0,-0.253584708878586,0.51593644931469
"g1233",0,0,-0.25452354665873,-0.786128545294835
"g1234",0,0,0.918343845924221,0.0144446605258005
"g1235",0,0,-0.166003434519697,0.340004179861764
"g1236",0,0,-0.253584708878586,0.51593644931469
"g1237",0,0,-0.25452354665873,-0.786128545294835
"g1238",0,0,0.918343845924221,0.0144446605258005
"g1239",0,0,-0.166003434519697,0.340004179861764
"g1240",0,0,-0.253584708878586,0.51593644931469
"g1241",0,0,-0.25452354665873,-0.786128545294835
"g1242",0,0,0.918343845924221,0.0144446605258005
"g1243",0,0,-0.166003434519697,0.340004179861764
"g1244",0,0,-0.253584708878586,0.51593644931469
"g1245",0,0,-0.25452354665873,-0.786128545294835
"g1246",0,0,0.918343845924221,0.0144446605258005
"g1247",0,0,-0.166003434519697,0.340004179861764
"g1248",0,0,-0.253584708878586,0.51593644931469
"g1249",0,0,-0.25452354665873,-0.786128545294835
"g1250",0,0,0.918343845924221,0.0144446605258005
"g1251",0,0,-0.166003434519697,0.340004179861764
"g1252",0,0,-0.253584708878586,0.51593644931469
"g1253",0,0,-0.25452354665873,-0.786128545294835
"g1254",0,0,0.918343845924221,0.0144446605258005
"g1255",0,0,-0.166003434519697,0.340004179861764
"g1256",0,0,-0.253584708878586,0.51593644931469
"g1257",0,0,-0.25452354665873,-0.786128545294835
"g1258",0,0,0.918343845924221,0.0144446605258005
"g1259",0,0,-0.166003434519697,0.340004179861764
"g1260",0,0,-0.253584708878586,0.51593644931469
"g1261",0,0,-0.25452354665873,-0.786128545294835
"g1262",0,0,0.918343845924221,0.0144446605258005
"g1263",0,0,-0.166003434519697,0.340004179861764
"g1264",0,0,-0.253584708878586,0.51593644931469
"g1265",0,0,-0.25452354665873,-0.786128545294835
"g1266",0,0,0.918343845924221,0.0144446605258005
"g1267",0,0,-0.166003434519697,0.340004179861764
"g1268",0,0,-0.253584708878586,0.51593644931469
"g1269",0,0,-0.25452354665873,-0.786128545294835
"g1270",0,0,0.918343845924221,0.0144446605258005
"g1271",0,0,-0.166003434519697,0.340004179861764
"g1272",0,0,-0.253584708878586,0.51593644931469
"g1273",0,0,-0.25452354665873,-0.786128545294835
"g1274",0,0,0.918343845924221,0.0144446605258005
"g1275",0,0,-0.166003434519697,0.340004179861764
"g1276",0,0,-0.253584708878586,0.51593644931469
"g1277",0,0,-0.25452354665873,-0.786128545294835
"g1278",0,0,0.918343845924221,0.0144446605258005
"g1279",0.101190382824625,0,-0.166003434519697,0.340004179861764
"g1280",0,0,-0.253584708878586,0.51593644931469
"g1281",0,0,-0.25452354665873,-0.786128545294835
"g1282",0,0,0.918343845924221,0.0144446605258005
"g1283",0.0299034833448609,0,-0.166003434519697,0.340004179861764
"g1284",0,0,-0.253584708878586,0.51593644931469
"g1285",0,0,-0.25452354665873,-0.786128545294835
"g1286",0,0,0.918343845924221,0.0144446605258005
"g1287",0,0,-0.166003434519697,0.340004179861764
"g1288",0,0,-0.253584708878586,0.51593644931469
"g1289",0,0,-0.25452354665873,-0.786128545294835
"g1290",0,0,0.918343845924221,0.0144446605258005
"g1291",0,0,-0.166003434519697,0.340004179861764
"g1292",0,0,-0.253584708878586,0.51593644931469
"g1293",0,0,-0.25452354665873,-0.786128545294835
"g1294",0,0,0.918343845924221,0.0144446605258005
"g1295",0.155948851734352,0,-0.166003434519697,0.340004179861764
"g1296",0,0,-0.253584708878586,0.51593644931469
"g1297",0,0,-0.25452354665873,-0.786128545294835
"g1298",0,-0.0722491495924672,0.918343845924221,0.0144446605258005
"g1299",0,0,-0.166003434519697,0.340004179861764
"g1300",0,0,-0.253584708878586,0.51593644931469
"g1301",0,0,-0.25452354665873,-0.786128545294835
"g1302",0,0,0.918343845924221,0.0144446605258005
"g1303",0,0,-0.166003434519697,0.340004179861764
"g1304",0,0,-0.253584708878586,0.51593644931469
"g1305",0,0,-0.25452354665873,-0.786128545294835
"g1306",0,0,0.918343845924221,0.0144446605258005
"g1307",0,0,-0.166003434519697,0.340004179861764
"g1308",0,0,-0.253584708878586,0.51593644931469
"g1309",0,0,-0.25452354665873,-0.786128545294835
"g1310",0,0,0.918343845924221,0.0144446605258005
"g1311",0,0,-0.166003434519697,0.340004179861764
"g1312",0,0,-0.253584708878586,0.51593644931469
"g1313",0,0,-0.25452354665873,-0.786128545294835
"g1314",0,0,0.918343845924221,0.0144446605258005
"g1315",0,0,-0.166003434519697,0.340004179861764
"g1316",0,0,-0.253584708878586,0.51593644931469
"g1317",0,0,-0.25452354665873,-0.786128545294835
"g1318",0,0,0.918343845924221,0.0144446605258005
"g1319",0,-0.250960830749534,-0.166003434519697,0.340004179861764
"g1320",0,0,-0.253584708878586,0.51593644931469
"g1321",0,0,-0.25452354665873,-0.786128545294835
"g1322",0,0,0.918343845924221,0.0144446605258005
"g1323",0,0,-0.166003434519697,0.340004179861764
"g1324",0,0,-0.253584708878586,0.51593644931469
"g1325",0,0,-0.25452354665873,-0.786128545294835
"g1326",0,0,0.918343845924221,0.0144446605258005
"g1327",0,-0.220352453921368,-0.166003434519697,0.340004179861764
"g1328",0,0,-0.253584708878586,0.51593644931469
"g1329",0,0,-0.25452354665873,-0.786128545294835
"g1330",0,-0.0843126008767097,0.918343845924221,0.0144446605258005
"g1331",0,0,-0.166003434519697,0.340004179861764
"g1332",0,0,-0.253584708878586,0.51593644931469
"g1333",0,0,-0.25452354665873,-0.786128545294835
"g1334",0,0,0.918343845924221,0.0144446605258005
"g1335",0,0,-0.166003434519697,0.340004179861764
"g1336",0,0,-0.253584708878586,0.51593644931469
"g1337",0,0,-0.25452354665873,-0.786128545294835
"g1338",0,0,0.918343845924221,0.0144446605258005
"g1339",0,0,-0.166003434519697,0.340004179861764
"g1340",0,0,-0.253584708878586,0.51593644931469
"g1341",0,0,-0.25452354665873,-0.786128545294835
"g1342",0,0,0.918343845924221,0.0144446605258005
"g1343",0,0,-0.166003434519697,0.340004179861764
"g1344",0,0,-0.253584708878586,0.51593644931469
"g1345",0,0,-0.25452354665873,-0.786128545294835
"g1346",0,0,0.918343845924221,0.0144446605258005
"g1347",0,0,-0.166003434519697,0.340004179861764
"g1348",0,0,-0.253584708878586,0.51593644931469
"g1349",0,0,-0.25452354665873,-0.786128545294835
"g1350",0,0,0.918343845924221,0.0144446605258005
"g1351",0,0,-0.166003434519697,0.340004179861764
"g1352",0,0,-0.253584708878586,0.51593644931469
"g1353",0,0,-0.25452354665873,-0.786128545294835
"g1354",0,0,0.918343845924221,0.0144446605258005
"g1355",0,0,-0.166003434519697,0.340004179861764
"g1356",0,0,-0.253584708878586,0.51593644931469
"g1357",0,0,-0.25452354665873,-0.786128545294835
"g1358",0,0,0.918343845924221,0.0144446605258005
"g1359",0,0,-0.166003434519697,0.340004179861764
"g1360",0,0,-0.253584708878586,0.51593644931469
"g1361",0,0,-0.25452354665873,-0.786128545294835
"g1362",0,0,0.918343845924221,0.0144446605258005
"g1363",0,0,-0.166003434519697,0.340004179861764
"g1364",0,0,-0.253584708878586,0.51593644931469
"g1365",0,0,-0.25452354665873,-0.786128545294835
"g1366",0,0,0.918343845924221,0.0144446605258005
"g1367",0,0,-0.166003434519697,0.340004179861764
"g1368",0,0,-0.253584708878586,0.51593644931469
"g1369",0,0,-0.25452354665873,-0.786128545294835
"g1370",0,0,0.918343845924221,0.0144446605258005
"g1371",0,0,-0.166003434519697,0.340004179861764
"g1372",0,0.0371056230520844,-0.253584708878586,0.51593644931469
"g1373",0,0,-0.25452354665873,-0.786128545294835
"g1374",0,0,0.918343845924221,0.0144446605258005
"g1375",0.145634196763849,0,-0.166003434519697,0.340004179861764
"g1376",0,0,-0.253584708878586,0.51593644931469
"g1377",0,0,-0.25452354665873,-0.786128545294835
"g1378",0,0,0.918343845924221,0.0144446605258005
"g1379",0,0,-0.166003434519697,0.340004179861764
"g1380",0,0,-0.253584708878586,0.51593644931469
"g1381",0,0,-0.25452354665873,-0.786128545294835
"g1382",0,0,0.918343845924221,0.0144446605258005
"g1383",0,0,-0.166003434519697,0.340004179861764
"g1384",0,0,-0.253584708878586,0.51593644931469
"g1385",0,0,-0.25452354665873,-0.786128545294835
"g1386",0.21988792650023,0,0.918343845924221,0.0144446605258005
"g1387",0.186401081141157,0,-0.166003434519697,0.340004179861764
"g1388",0,0,-0.253584708878586,0.51593644931469
"g1389",0,-0.425057171058708,-0.25452354665873,-0.786128545294835
"g1390",0,0,0.918343845924221,0.0144446605258005
"g1391",0,0,-0.166003434519697,0.340004179861764
"g1392",0,0,-0.253584708878586,0.51593644931469
"g1393",0,0,-0.25452354665873,-0.786128545294835
"g1394",0,0,0.918343845924221,0.0144446605258005
"g1395",0,0,-0.166003434519697,0.340004179861764
"g1396",0,0,-0.253584708878586,0.51593644931469
"g1397",0,0,-0.25452354665873,-0.786128545294835
"g1398",0,0,0.918343845924221,0.0144446605258005
"g1399",0,0,-0.166003434519697,0.340004179861764
"g1400",0,0,-0.253584708878586,0.51593644931469
"g1401",0,0,-0.25452354665873,-0.786128545294835
"g1402",0,0,0.918343845924221,0.0144446605258005
"g1403",0,0,-0.166003434519697,0.340004179861764
"g1404",0,0,-0.253584708878586,0.51593644931469
"g1405",0,0,-0.25452354665873,-0.786128545294835
"g1406",0,0,0.918343845924221,0.0144446605258005
"g1407",0,0,-0.166003434519697,0.340004179861764
"g1408",0,0,-0.253584708878586,0.51593644931469
"g1409",0,0,-0.25452354665873,-0.786128545294835
"g1410",0,0,0.918343845924221,0.0144446605258005
"g1411",0,0,-0.166003434519697,0.340004179861764
"g1412",0,0,-0.253584708878586,0.51593644931469
"g1413",0,0,-0.25452354665873,-0.786128545294835
"g1414",0,0,0.918343845924221,0.0144446605258005
"g1415",0,0,-0.166003434519697,0.340004179861764
"g1416",0,0,-0.253584708878586,0.51593644931469
"g1417",0,0,-0.25452354665873,-0.786128545294835
"g1418",0,0,0.918343845924221,0.0144446605258005
"g1419",0,0,-0.166003434519697,0.340004179861764
"g1420",0,0,-0.253584708878586,0.51593644931469
"g1421",0,0,-0.25452354665873,-0.786128545294835
"g1422",0,0,0.918343845924221,0.0144446605258005
"g1423",0,0,-0.166003434519697,0.340004179861764
"g1424",0,0,-0.253584708878586,0.51593644931469
"g1425",0,0,-0.25452354665873,-0.786128545294835
"g1426",0,0,0.918343845924221,0.0144446605258005
"g1427",0,0,-0.166003434519697,0.340004179861764
"g1428",0,0,-0.253584708878586,0.51593644931469
"g1429",0,0,-0.25452354665873,-0.786128545294835
"g1430",0,0,0.918343845924221,0.0144446605258005
"g1431",0,0,-0.166003434519697,0.340004179861764
"g1432",0,0,-0.253584708878586,0.51593644931469
"g1433",0,0,-0.25452354665873,-0.786128545294835
"g1434",0,0,0.918343845924221,0.0144446605258005
"g1435",0,0,-0.166003434519697,0.340004179861764
"g1436",0,0,-0.253584708878586,0.51593644931469
"g1437",0,0,-0.25452354665873,-0.786128545294835
"g1438",0,0,0.918343845924221,0.0144446605258005
"g1439",0,0,-0.166003434519697,0.340004179861764
"g1440",0,0,-0.253584708878586,0.51593644931469
"g1441",0,0,-0.25452354665873,-0.786128545294835
"g1442",0,0,0.918343845924221,0.0144446605258005
"g1443",0.0545231070647112,0,-0.166003434519697,0.340004179861764
"g1444",0,0,-0.253584708878586,0.51593644931469
"g1445",0,0,-0.25452354665873,-0.786128545294835
"g1446",0,0,0.918343845924221,0.0144446605258005
"g1447",0,0,-0.166003434519697,0.340004179861764
"g1448",0,0,-0.253584708878586,0.51593644931469
"g1449",0,0,-0.25452354665873,-0.786128545294835
"g1450",0,0,0.918343845924221,0.0144446605258005
"g1451",0,0,-0.166003434519697,0.340004179861764
"g1452",0,0,-0.253584708878586,0.51593644931469
"g1453",0.106608123192936,0,-0.25452354665873,-0.786128545294835
"g1454",0,0,0.918343845924221,0.0144446605258005
"g1455",0,0,-0.166003434519697,0.340004179861764
"g1456",0,0,-0.253584708878586,0.51593644931469
"g1457",0,0,-0.25452354665873,-0.786128545294835
"g1458",0,0,0.918343845924221,0.0144446605258005
"g1459",0,0,-0.166003434519697,0.340004179861764
"g1460",0,0,-0.253584708878586,0.51593644931469
"g1461",0,0,-0.25452354665873,-0.786128545294835
"g1462",0,0,0.918343845924221,0.0144446605258005
"g1463",0,0,-0.166003434519697,0.340004179861764
"g1464",0,0,-0.253584708878586,0.51593644931469
"g1465",0,0,-0.25452354665873,-0.786128545294835
"g1466",0,0,0.918343845924221,0.0144446605258005
"g1467",0,0,-0.166003434519697,0.340004179861764
"g1468",0,0,-0.253584708878586,0.51593644931469
"g1469",0,0,-0.25452354665873,-0.786128545294835
"g1470",0,0,0.918343845924221,0.0144446605258005
"g1471",0,0,-0.166003434519697,0.340004179861764
"g1472",0,0,-0.253584708878586,0.51593644931469
"g1473",0,0,-0.25452354665873,-0.786128545294835
"g1474",0,0,0.918343845924221,0.0144446605258005
"g1475",0,0,-0.166003434519697,0.340004179861764
"g1476",0,0,-0.253584708878586,0.51593644931469
"g1477",0,0,-0.25452354665873,-0.786128545294835
"g1478",0,0,0.918343845924221,0.0144446605258005
"g1479",0,0,-0.166003434519697,0.340004179861764
"g1480",0,0,-0.253584708878586,0.51593644931469
"g1481",0,0,-0.25452354665873,-0.786128545294835
"g1482",0,0,0.918343845924221,0.0144446605258005
"g1483",0,0,-0.166003434519697,0.340004179861764
"g1484",0,0,-0.253584708878586,0.51593644931469
"g1485",0,0,-0.25452354665873,-0.786128545294835
"g1486",0,0,0.918343845924221,0.0144446605258005
"g1487",0,0,-0.166003434519697,0.340004179861764
"g1488",0,0,-0.253584708878586,0.51593644931469
"g1489",0,0,-0.25452354665873,-0.786128545294835
"g1490",0,0,0.918343845924221,0.0144446605258005
"g1491",0,0,-0.166003434519697,0.340004179861764
"g1492",0,0,-0.253584708878586,0.51593644931469
"g1493",0,0,-0.25452354665873,-0.786128545294835
"g1494",0,0,0.918343845924221,0.0144446605258005
"g1495",0,0,-0.166003434519697,0.340004179861764
"g1496",0,0,-0.253584708878586,0.51593644931469
"g1497",0,0,-0.25452354665873,-0.786128545294835
"g1498",0,0,0.918343845924221,0.0144446605258005
"g1499",0,0,-0.166003434519697,0.340004179861764
"g1500",0,0,-0.253584708878586,0.51593644931469
"g1501",0,0,-0.25452354665873,-0.786128545294835
"g1502",0,0,0.918343845924221,0.0144446605258005
"g1503",0,0,-0.166003434519697,0.340004179861764
"g1504",0,0,-0.253584708878586,0.51593644931469
"g1505",0,0,-0.25452354665873,-0.786128545294835
"g1506",0,0,0.918343845924221,0.0144446605258005
"g1507",0,0,-0.166003434519697,0.340004179861764
"g1508",0,0,-0.253584708878586,0.51593644931469
"g1509",0,0,-0.25452354665873,-0.786128545294835
"g1510",0,0,0.918343845924221,0.0144446605258005
"g1511",0,0,-0.166003434519697,0.340004179861764
"g1512",0,0,-0.253584708878586,0.51593644931469
"g1513",0,0,-0.25452354665873,-0.786128545294835
"g1514",0,0,0.918343845924221,0.0144446605258005
"g1515",0,0,-0.166003434519697,0.340004179861764
"g1516",0,0,-0.253584708878586,0.51593644931469
"g1517",0,0,-0.25452354665873,-0.786128545294835
"g1518",0,0,0.918343845924221,0.0144446605258005
"g1519",0,0,-0.166003434519697,0.340004179861764
"g1520",0,0,-0.253584708878586,0.51593644931469
"g1521",0,0,-0.25452354665873,-0.786128545294835
"g1522",0,0,0.918343845924221,0.0144446605258005
"g1523",0,0,-0.166003434519697,0.340004179861764
"g1524",0,0,-0.253584708878586,0.51593644931469
"g1525",0,0,-0.25452354665873,-0.786128545294835
"g1526",0,0,0.918343845924221,0.0144446605258005
"g1527",0,0,-0.166003434519697,0.340004179861764
"g1528",0,0,-0.253584708878586,0.51593644931469
"g1529",0,0,-0.25452354665873,-0.786128545294835
"g1530",0,0,0.918343845924221,0.0144446605258005
"g1531",0,0,-0.166003434519697,0.340004179861764
"g1532",0,0,-0.253584708878586,0.51593644931469
"g1533",0,0,-0.25452354665873,-0.786128545294835
"g1534",0,0,0.918343845924221,0.0144446605258005
"g1535",0,0,-0.166003434519697,0.340004179861764
"g1536",0.101248101508528,0,-0.253584708878586,0.51593644931469
"g1537",0,0,-0.25452354665873,-0.786128545294835
"g1538",0,0,0.918343845924221,0.0144446605258005
"g1539",0,0,-0.166003434519697,0.340004179861764
"g1540",0,0,-0.253584708878586,0.51593644931469
"g1541",0,0,-0.25452354665873,-0.786128545294835
"g1542",0,0,0.918343845924221,0.0144446605258005
"g1543",0,0,-0.166003434519697,0.340004179861764
"g1544",0,0,-0.253584708878586,0.51593644931469
"g1545",0,0,-0.25452354665873,-0.786128545294835
"g1546",0,0,0.918343845924221,0.0144446605258005
"g1547",0,0,-0.166003434519697,0.340004179861764
"g1548",0,0,-0.253584708878586,0.51593644931469
"g1549",0,0,-0.25452354665873,-0.786128545294835
"g1550",0,0,0.918343845924221,0.0144446605258005
"g1551",0,0,-0.166003434519697,0.340004179861764
"g1552",0,0,-0.253584708878586,0.51593644931469
"g1553",0,0,-0.25452354665873,-0.786128545294835
"g1554",0,0,0.918343845924221,0.0144446605258005
"g1555",0,0,-0.166003434519697,0.340004179861764
"g1556",0,0,-0.253584708878586,0.51593644931469
"g1557",0,0,-0.25452354665873,-0.786128545294835
"g1558",0,0,0.918343845924221,0.0144446605258005
"g1559",0,0,-0.166003434519697,0.340004179861764
"g1560",0,0,-0.253584708878586,0.51593644931469
"g1561",0,0,-0.25452354665873,-0.786128545294835
"g1562",0,0,0.918343845924221,0.0144446605258005
"g1563",0,0,-0.166003434519697,0.340004179861764
"g1564",0,0,-0.253584708878586,0.51593644931469
"g1565",0,0,-0.25452354665873,-0.786128545294835
"g1566",0,0,0.918343845924221,0.0144446605258005
"g1567",0,0,-0.166003434519697,0.340004179861764
"g1568",0,0,-0.253584708878586,0.51593644931469
"g1569",0,0,-0.25452354665873,-0.786128545294835
"g1570",0,0,0.918343845924221,0.0144446605258005
"g1571",0,0,-0.166003434519697,0.340004179861764
"g1572",0,0,-0.253584708878586,0.51593644931469
"g1573",0,0,-0.25452354665873,-0.786128545294835
"g1574",0,0,0.918343845924221,0.0144446605258005
"g1575",0,0,-0.166003434519697,0.340004179861764
"g1576",0,0,-0.253584708878586,0.51593644931469
"g1577",0,0,-0.25452354665873,-0.786128545294835
"g1578",0,0,0.918343845924221,0.0144446605258005
"g1579",0,0,-0.166003434519697,0.340004179861764
"g1580",0,0,-0.253584708878586,0.51593644931469
"g1581",0,0,-0.25452354665873,-0.786128545294835
"g1582",0,0,0.918343845924221,0.0144446605258005
"g1583",0,0,-0.166003434519697,0.340004179861764
"g1584",0,0,-0.253584708878586,0.51593644931469
"g1585",0,0,-0.25452354665873,-0.786128545294835
"g1586",0,0,0.918343845924221,0.0144446605258005
"g1587",0.0427754550211811,0,-0.166003434519697,0.340004179861764
"g1588",0,0,-0.253584708878586,0.51593644931469
"g1589",0,0,-0.25452354665873,-0.786128545294835
"g1590",0,0,0.918343845924221,0.0144446605258005
"g1591",0,0,-0.166003434519697,0.340004179861764
"g1592",0,0,-0.253584708878586,0.51593644931469
"g1593",0,0,-0.25452354665873,-0.786128545294835
"g1594",0,0,0.918343845924221,0.0144446605258005
"g1595",0,0,-0.166003434519697,0.340004179861764
"g1596",0,0,-0.253584708878586,0.51593644931469
"g1597",0,0,-0.25452354665873,-0.786128545294835
"g1598",0,0,0.918343845924221,0.0144446605258005
"g1599",0,0,-0.166003434519697,0.340004179861764
"g1600",0,0,-0.253584708878586,0.51593644931469
"g1601",0,0,-0.25452354665873,-0.786128545294835
"g1602",0,0,0.918343845924221,0.0144446605258005
"g1603",0,0,-0.166003434519697,0.340004179861764
"g1604",0,0,-0.253584708878586,0.51593644931469
"g1605",0,0,-0.25452354665873,-0.786128545294835
"g1606",0.235095809891859,0,0.918343845924221,0.0144446605258005
"g1607",0,0,-0.166003434519697,0.340004179861764
"g1608",0,0,-0.253584708878586,0.51593644931469
"g1609",0,0,-0.25452354665873,-0.786128545294835
"g1610",0,0,0.918343845924221,0.0144446605258005
"g1611",0,0,-0.166003434519697,0.340004179861764
"g1612",0,0,-0.253584708878586,0.51593644931469
"g1613",0,0,-0.25452354665873,-0.786128545294835
