#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_665	9	11	9	11	12	9	11	1	3	3	5	10	2	6	6	5	4	7
ASV_666	8	4	2	0	0	0	7	6	13	10	6	9	7	9	10	22	4	7
ASV_675	5	17	18	4	4	6	3	6	8	4	2	3	8	8	8	10	1	9
ASV_913	9	5	68	7	1	0	3	2	2	0	3	6	3	2	8	2	0	3
ASV_2270	5	8	7	6	6	7	12	10	5	6	10	5	7	2	12	4	4	7
ASV_636	6	5	6	11	10	10	12	9	5	5	6	6	3	3	6	2	8	10
ASV_689	10	7	7	2	4	7	6	7	4	8	6	4	5	6	4	14	13	9
ASV_697	9	5	7	1	1	7	15	8	3	10	6	21	4	5	8	6	1	6
ASV_709	2	3	1	1	0	3	5	1	13	26	13	1	5	14	22	10	0	3
ASV_728	4	5	9	3	3	6	9	5	8	3	3	4	5	2	5	33	5	11
ASV_731	13	7	5	9	2	29	7	6	3	2	1	9	0	2	14	7	6	1
ASV_598	4	4	4	13	10	2	11	11	9	4	4	11	7	7	4	4	3	10
ASV_635	6	6	1	7	5	2	12	4	13	13	2	9	11	4	13	7	1	6
ASV_589	5	4	3	6	16	7	4	3	5	9	6	4	8	9	10	6	8	8
ASV_623	9	7	5	7	1	6	16	14	6	3	3	11	14	1	7	1	5	5
ASV_632	4	2	4	6	0	1	13	11	8	8	15	11	4	8	10	4	5	7
ASV_633	7	51	25	2	0	0	0	2	6	7	2	1	0	1	0	10	0	7
ASV_649	0	0	119	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_674	8	8	2	10	1	1	11	9	10	10	6	15	6	2	5	1	11	5
ASV_715	10	8	4	9	8	14	6	4	8	7	7	6	4	5	6	4	5	6
ASV_781	5	2	3	0	3	0	2	7	8	8	5	16	53	1	3	0	4	1
ASV_909	4	18	9	10	6	8	6	6	7	3	6	2	1	5	10	7	4	9
ASV_968	3	2	0	1	3	1	0	5	2	85	0	6	2	0	7	1	0	3
ASV_1055	6	5	0	8	3	3	15	7	6	9	4	8	10	8	5	3	13	7
ASV_631	8	9	9	4	7	10	3	8	7	6	3	4	9	7	6	8	4	8
ASV_673	6	9	7	7	5	3	7	6	8	9	11	5	4	8	9	1	6	9
ASV_692	5	9	5	4	1	3	5	13	9	6	3	26	6	3	8	8	4	1
ASV_705	2	1	94	0	0	0	4	2	3	3	1	3	0	0	0	2	0	4
ASV_743	1	6	4	8	4	9	3	13	7	8	6	12	7	6	8	10	4	3
ASV_988	5	5	2	8	3	9	5	4	8	6	8	6	17	4	10	8	4	7
ASV_671	0	1	0	2	0	0	93	6	1	0	2	1	9	0	1	0	0	2
ASV_682	9	12	16	5	12	11	0	8	2	4	2	4	11	3	4	4	4	7
ASV_711	0	1	3	0	29	2	1	13	7	6	8	3	18	15	5	2	0	5
ASV_768	14	3	25	0	1	2	0	41	3	2	0	6	0	1	15	3	0	2
ASV_603	9	11	4	3	4	11	7	7	7	3	4	8	6	10	8	5	9	1
ASV_938	4	6	6	5	5	7	12	9	5	2	4	13	8	5	8	10	3	5
ASV_2061	5	8	6	4	7	5	14	4	8	6	7	13	5	3	4	3	6	8
ASV_629	3	7	6	6	3	6	4	6	10	8	4	6	8	10	9	8	5	7
ASV_662	0	1	0	51	0	56	1	0	2	0	0	3	2	0	0	0	0	0
ASV_677	10	2	2	2	4	3	5	2	13	12	11	8	11	6	6	7	6	6
ASV_685	3	5	3	4	9	7	7	2	4	8	10	10	5	12	13	2	11	1
ASV_695	3	3	13	7	14	5	4	5	6	7	5	2	8	8	9	2	11	4
ASV_1912	17	12	2	3	0	5	11	4	10	5	7	6	1	1	6	7	2	16
ASV_733	5	6	3	3	2	5	12	4	11	4	16	4	3	4	5	7	9	12
ASV_756	15	9	4	1	0	22	0	1	17	1	8	6	2	16	3	0	0	10
ASV_1293	10	7	6	4	2	23	13	3	6	4	5	7	3	2	5	3	5	6
ASV_2106	5	7	2	3	0	4	11	5	6	6	6	16	8	7	10	4	2	12
ASV_641	5	6	4	4	1	1	2	23	8	13	13	3	2	1	16	4	2	6
ASV_680	11	7	4	2	1	2	10	6	6	6	7	9	8	4	6	12	3	10
ASV_776	6	7	2	12	0	1	4	17	19	2	3	11	4	2	4	7	6	7
ASV_1102	14	4	0	5	3	9	13	5	3	4	6	9	3	5	5	16	1	8
ASV_706	26	5	5	0	0	0	14	5	14	3	4	8	5	2	1	7	10	4
ASV_710	2	2	0	3	6	2	4	0	5	1	6	1	0	33	1	2	42	3
ASV_919	6	7	3	2	0	2	9	6	6	11	2	3	6	13	4	8	9	16
ASV_683	11	3	5	17	5	5	0	1	19	6	0	1	5	7	5	3	18	1
ASV_686	5	4	3	6	11	4	10	5	5	10	6	4	8	12	4	10	2	3
ASV_744	0	2	0	77	1	0	4	11	1	11	2	1	0	0	0	0	2	0
ASV_2327	3	1	1	2	0	0	7	6	10	12	2	2	9	11	13	9	15	8
ASV_659	6	3	2	0	9	2	4	4	3	3	8	5	3	14	9	18	11	7
ASV_664	5	1	0	0	2	3	45	4	18	7	5	7	1	0	1	2	0	10
ASV_687	4	3	17	4	18	3	8	4	2	9	13	4	2	2	1	6	3	8
ASV_801	1	5	2	0	1	0	23	5	10	3	3	22	6	10	9	6	1	4
ASV_1339	6	3	5	5	2	4	1	6	9	9	11	6	6	7	4	7	4	15
ASV_2225	5	3	15	9	9	3	8	7	3	5	2	5	5	2	10	4	7	8
ASV_2480	5	4	1	2	4	8	8	6	9	3	12	15	7	3	2	8	8	5
ASV_713	8	8	25	2	0	4	9	3	3	7	4	8	5	1	4	7	4	8
ASV_720	7	8	15	3	8	12	5	8	1	6	5	5	2	5	2	6	8	4
ASV_735	6	3	2	4	4	8	6	3	3	11	8	12	7	7	10	3	3	10
ASV_774	5	7	4	7	4	6	5	7	3	5	6	7	5	3	12	8	6	10
ASV_778	6	11	4	5	4	8	9	6	7	6	5	5	5	3	7	5	4	10
ASV_861	0	4	9	12	22	4	2	7	0	0	6	4	2	2	8	3	11	14
ASV_679	4	6	3	5	3	4	7	13	8	6	6	12	8	1	8	7	3	5
ASV_694	9	6	5	6	2	9	6	10	5	6	8	6	4	4	4	5	7	7
ASV_701	7	6	10	1	5	10	5	5	5	5	4	11	7	5	7	4	5	7
ASV_734	4	10	5	4	8	10	5	7	5	5	7	0	7	4	11	5	7	5
ASV_758	5	12	10	7	13	9	1	5	10	3	4	3	8	4	5	2	2	6
ASV_759	6	1	10	4	11	5	10	3	9	0	13	11	2	3	3	6	5	7
ASV_760	5	6	2	6	4	7	8	10	7	10	7	11	3	1	4	5	8	5
ASV_646	4	6	1	5	2	2	11	7	4	6	2	12	6	4	6	5	17	8
ASV_699	4	13	7	7	7	4	3	5	5	2	6	10	5	5	11	2	4	8
ASV_798	5	8	2	3	2	6	13	7	7	12	7	15	5	2	4	5	3	2
ASV_1120	3	2	3	1	3	4	11	6	10	4	8	17	6	3	8	9	4	5
ASV_1907	7	2	0	0	0	0	12	7	7	3	10	4	16	5	18	4	5	7
ASV_2863	3	1	0	3	0	2	6	9	4	15	5	6	3	9	9	6	11	15
ASV_747	5	5	3	7	5	11	7	4	6	6	10	8	5	6	6	4	6	3
ASV_667	7	6	0	2	0	6	5	19	3	7	6	7	7	1	9	7	7	7
ASV_712	7	4	8	19	1	9	4	5	3	2	9	7	3	1	0	3	2	19
ASV_726	5	3	4	5	2	7	10	4	6	5	4	6	5	9	8	7	10	6
ASV_792	3	2	3	10	1	2	9	8	4	7	10	9	5	3	9	9	3	9
ASV_2907	0	0	1	1	2	2	10	10	13	7	10	19	8	5	4	3	5	5
ASV_719	9	9	2	5	4	4	13	5	4	2	8	3	7	2	7	7	2	12
ASV_752	6	9	6	3	6	6	3	11	4	4	1	7	1	5	20	2	5	6
ASV_1081	5	6	4	14	7	6	11	4	2	4	5	6	3	6	10	5	2	4
ASV_725	2	4	2	4	8	6	2	3	8	14	8	6	8	4	3	9	7	6
ASV_770	13	8	8	0	0	24	11	2	3	7	5	3	1	0	4	9	0	6
ASV_791	5	8	6	3	3	6	12	6	7	4	4	7	4	3	4	5	3	14
ASV_795	1	5	1	1	3	7	13	7	8	3	12	6	11	7	10	4	0	5
ASV_833	5	14	4	8	6	5	6	6	1	4	5	6	9	2	7	4	6	6
ASV_871	2	20	7	7	1	6	8	1	5	5	7	5	3	7	9	4	1	6
ASV_1578	7	7	7	3	3	7	5	11	10	0	5	5	1	6	9	6	6	5
ASV_2745	10	10	1	1	4	6	9	3	12	3	4	14	3	6	8	3	4	2
ASV_688	0	6	0	5	2	5	2	4	5	3	9	5	1	4	11	5	29	7
ASV_740	8	0	0	0	0	0	65	0	2	18	0	8	0	0	1	0	0	1
ASV_783	5	12	5	10	9	4	1	3	9	4	2	7	12	6	4	4	3	3
ASV_788	2	8	2	6	13	11	3	2	5	6	6	3	7	10	4	3	7	5
ASV_802	0	0	0	0	0	0	6	0	2	7	2	0	0	0	0	79	3	4
ASV_1002	4	9	12	5	2	14	6	21	2	3	3	5	2	0	4	3	2	5
ASV_2295	3	3	1	0	1	1	7	9	4	26	2	22	15	0	1	6	0	1
ASV_754	7	7	5	8	4	1	8	3	7	13	5	9	3	6	9	2	0	5
ASV_789	6	5	1	5	1	4	15	3	8	15	2	5	4	2	8	5	5	8
ASV_856	17	7	18	0	3	2	7	6	1	2	7	2	3	3	8	7	1	8
ASV_865	9	5	2	5	1	11	12	7	3	3	7	5	2	3	4	2	9	12
ASV_1935	5	3	4	2	7	16	6	4	1	3	15	2	5	6	11	3	3	5
ASV_2045	5	6	6	2	2	1	18	5	8	6	4	5	10	3	7	6	3	4
ASV_806	5	8	8	8	5	5	6	10	3	3	2	1	5	2	5	13	6	6
ASV_807	4	2	0	3	2	3	4	0	5	8	23	6	4	2	7	9	14	5
ASV_916	0	4	2	3	1	1	55	2	3	2	7	15	1	1	2	0	2	0
ASV_1057	6	4	4	8	4	4	2	8	4	3	9	6	11	4	4	4	9	6
ASV_1830	4	5	9	0	1	2	9	13	16	2	6	4	6	3	3	10	1	6
ASV_1862	7	8	8	6	9	9	4	3	3	1	6	3	8	4	5	7	5	4
ASV_702	4	6	1	7	1	9	6	9	8	9	6	9	3	5	7	3	2	5
ASV_714	5	10	2	1	1	0	5	12	9	5	5	5	10	2	6	7	7	8
ASV_723	0	0	0	0	0	0	1	5	1	1	0	2	4	1	0	81	2	2
ASV_732	7	4	5	5	5	2	6	3	3	6	8	4	10	2	15	1	9	5
ASV_766	7	6	16	0	2	7	9	2	2	7	6	5	4	5	8	3	1	10
ASV_805	4	4	0	2	3	6	11	7	8	5	12	8	5	3	8	4	7	3
ASV_808	3	3	2	35	0	2	2	6	8	6	1	3	2	0	4	4	3	16
ASV_891	2	8	6	4	6	6	6	3	10	5	6	3	7	6	6	10	3	3
ASV_892	8	7	4	5	2	3	6	8	6	7	2	10	5	1	10	4	0	12
ASV_1569	3	5	4	9	7	8	8	3	3	7	4	6	0	1	7	2	15	7
ASV_1574	4	1	2	5	2	4	14	4	4	5	5	15	15	6	5	5	1	2
ASV_1850	0	1	1	1	0	0	9	4	5	2	14	19	11	4	11	6	5	6
ASV_745	9	8	5	4	2	1	8	10	3	2	6	11	5	2	3	5	3	12
ASV_1781	7	7	1	6	2	6	4	1	8	8	3	10	7	3	7	6	6	6
ASV_698	13	12	24	2	2	6	3	1	0	2	2	4	3	2	1	14	3	4
ASV_848	0	1	3	1	4	1	7	4	3	8	10	14	6	6	15	9	4	2
ASV_952	0	1	3	2	1	5	4	4	6	3	10	9	8	10	14	8	5	5
ASV_963	5	8	1	7	6	8	9	6	5	6	3	9	3	6	5	4	5	2
ASV_1103	7	5	3	8	4	3	7	7	2	3	8	14	7	5	5	2	2	5
ASV_1797	4	11	6	4	4	6	4	8	5	3	3	9	6	2	2	5	5	10
ASV_736	11	5	5	11	2	5	4	7	10	3	6	9	2	1	3	3	4	6
ASV_746	5	2	1	4	0	11	3	7	5	0	3	4	0	11	41	0	0	0
ASV_753	8	4	0	0	2	15	7	6	2	1	2	12	8	0	2	3	18	7
ASV_765	6	4	7	9	6	20	3	5	2	2	4	5	3	3	0	7	4	7
ASV_772	10	11	3	6	3	4	6	9	7	5	3	5	5	3	3	3	5	6
ASV_782	8	5	9	10	0	19	2	3	3	4	9	5	4	2	3	5	4	2
ASV_787	10	10	6	3	1	1	5	4	3	5	8	3	7	4	10	4	4	9
ASV_832	8	12	4	2	2	6	1	8	4	4	7	3	4	4	8	5	10	5
ASV_860	4	2	0	1	5	3	0	9	7	9	5	5	20	10	4	3	5	5
ASV_914	2	7	4	1	2	2	9	5	5	8	9	7	9	2	6	7	0	12
ASV_1564	0	8	6	6	3	10	11	18	1	3	2	3	3	6	4	2	4	6
ASV_1758	7	6	6	5	17	5	9	5	3	2	4	8	1	3	5	0	3	7
ASV_748	3	0	1	0	1	4	7	1	18	10	4	1	2	23	15	1	0	5
ASV_799	2	10	4	4	3	2	6	11	4	6	7	2	10	4	5	5	3	8
ASV_817	0	15	4	0	9	2	3	5	6	2	2	5	7	15	2	1	12	6
ASV_820	3	3	42	6	11	0	3	3	0	5	1	1	0	1	6	1	7	3
ASV_830	0	1	0	15	0	2	7	22	11	36	0	0	0	1	0	0	0	1
ASV_838	6	8	1	6	2	7	4	4	7	4	6	13	4	2	3	6	9	4
ASV_854	4	4	5	9	3	7	4	7	3	1	8	6	9	4	7	4	8	3
ASV_959	3	10	11	6	1	5	3	11	6	2	3	5	5	5	7	2	7	4
ASV_1193	3	10	4	3	5	4	0	7	4	1	8	4	9	11	9	3	4	6
ASV_717	5	1	1	1	0	2	8	3	5	7	5	4	5	5	13	22	4	4
ASV_773	6	6	2	5	1	5	12	6	6	2	7	9	4	6	9	2	3	4
ASV_804	3	2	4	2	9	11	6	12	4	4	8	7	6	1	3	5	3	5
ASV_1060	3	7	11	3	6	3	0	17	0	2	7	13	1	0	2	9	4	6
ASV_729	8	10	4	1	1	8	4	5	9	7	3	5	1	3	6	10	0	9
ASV_777	3	0	2	0	2	4	23	4	3	6	7	10	8	3	10	4	1	4
ASV_977	3	3	7	1	2	1	8	7	5	8	12	4	6	7	7	5	6	2
ASV_1051	4	6	3	4	3	7	8	5	3	4	7	8	5	5	8	8	5	0
ASV_1083	10	2	8	11	9	2	6	1	3	5	4	11	5	1	6	4	3	2
ASV_716	1	3	0	0	1	0	4	13	3	11	0	7	2	1	3	37	1	6
ASV_831	4	10	6	1	1	7	5	9	3	2	5	2	4	11	5	5	7	6
ASV_869	2	5	16	14	14	3	0	7	1	5	4	2	0	0	9	5	4	2
ASV_889	10	8	0	8	3	4	5	7	13	4	2	6	7	1	0	8	6	1
ASV_1442	6	5	5	7	13	3	2	2	3	11	3	2	4	4	11	6	0	5
ASV_1602	2	9	5	1	1	3	4	7	3	7	9	18	1	1	5	1	6	9
ASV_750	5	2	2	1	5	13	5	4	5	6	5	5	6	7	11	2	5	3
ASV_779	8	4	29	2	0	6	8	5	3	1	2	1	1	3	9	2	3	5
ASV_814	5	4	8	6	2	4	7	5	3	7	7	3	4	3	4	4	7	9
ASV_1030	7	17	1	2	0	1	2	6	6	6	3	4	13	1	10	5	5	2
ASV_737	8	6	5	2	4	4	3	4	3	10	0	3	12	1	9	2	11	4
ASV_835	6	5	15	4	11	0	15	3	5	5	5	0	6	1	2	3	2	3
ASV_839	0	0	1	0	0	39	7	3	4	2	7	7	8	3	0	9	0	1
ASV_1101	7	7	0	2	0	1	5	4	3	3	1	13	2	2	2	2	3	33
ASV_1113	3	3	0	0	1	4	7	27	7	18	0	9	4	3	0	2	1	1
ASV_1154	9	16	3	3	0	7	10	3	9	0	4	3	3	4	3	6	4	3
ASV_1899	4	5	3	6	3	1	3	15	3	5	7	10	5	2	6	6	0	6
ASV_764	3	0	2	0	0	3	4	6	17	0	34	3	2	3	2	4	5	2
ASV_821	9	5	5	8	1	8	6	7	1	5	5	13	4	1	5	2	2	3
ASV_1032	7	8	3	7	2	4	5	4	2	4	3	4	4	6	9	0	8	9
ASV_1139	4	9	6	6	7	9	6	6	4	5	6	10	1	1	1	2	0	6
ASV_1297	4	7	6	14	4	5	0	5	0	2	5	6	6	2	10	7	2	4
ASV_1318	4	7	5	5	1	7	7	9	2	3	3	11	6	5	9	2	2	1
ASV_1480	3	3	2	1	0	1	5	14	8	2	4	5	7	10	11	8	3	2
ASV_769	2	6	2	8	5	3	7	3	3	6	9	7	6	6	5	1	5	5
ASV_784	4	8	17	6	8	2	0	3	4	5	2	1	5	7	10	0	3	4
ASV_809	4	3	28	0	0	3	9	6	5	4	4	11	1	0	3	5	2	1
ASV_818	3	5	4	0	1	2	5	5	4	6	6	10	1	9	10	10	3	5
ASV_1052	6	6	1	7	4	4	4	2	1	1	12	8	9	3	2	8	4	6
ASV_1090	3	1	1	2	3	3	7	3	43	0	1	4	6	1	4	4	1	1
ASV_1201	12	8	4	2	3	9	2	9	12	3	3	4	1	3	2	2	4	5
ASV_1263	3	0	4	0	2	2	3	5	7	4	8	19	7	1	12	3	3	5
ASV_1547	5	6	2	8	2	4	6	9	5	5	9	7	3	5	6	4	2	0
ASV_1937	6	3	7	6	4	4	8	3	3	6	4	6	4	3	6	7	6	2
ASV_2083	1	6	1	0	0	0	3	2	3	67	0	1	0	0	3	0	0	1
ASV_757	1	1	1	33	3	14	4	5	1	3	3	4	0	0	1	7	3	4
ASV_761	6	2	0	0	0	0	11	4	2	8	10	2	3	13	2	13	7	5
ASV_823	4	0	0	2	0	0	9	12	4	11	7	3	4	10	7	7	3	5
ASV_849	0	1	0	0	0	0	58	3	0	25	0	1	0	0	0	0	0	0
ASV_1043	4	5	3	3	0	0	12	3	2	3	0	11	3	1	1	33	0	3
ASV_1085	5	7	1	4	3	2	4	11	4	3	4	8	3	2	4	6	12	4
ASV_1218	11	3	0	8	1	4	12	4	2	5	1	10	5	3	4	5	3	6
ASV_2438	1	8	1	0	0	4	6	15	8	1	8	6	5	5	11	4	2	2
ASV_780	4	1	0	2	0	8	2	0	10	0	2	3	3	0	13	5	29	5
ASV_785	3	2	1	6	4	0	9	4	4	11	3	2	10	14	3	1	7	3
ASV_790	3	8	4	7	7	0	7	14	4	5	4	3	7	2	3	2	0	7
ASV_844	7	1	2	1	3	0	14	7	2	5	7	9	7	1	3	9	1	8
ASV_937	6	5	8	4	1	3	6	5	3	1	1	9	5	4	9	5	7	5
ASV_1235	4	1	0	2	1	4	8	7	10	8	6	5	7	5	4	3	5	6
ASV_1512	2	3	5	4	3	7	9	5	5	4	6	4	6	0	5	13	1	4
ASV_2526	8	3	2	12	9	5	4	5	8	5	3	0	1	2	5	3	4	7
ASV_755	4	5	2	5	2	4	2	6	6	2	7	3	8	7	3	12	3	5
ASV_894	4	5	17	4	0	3	2	5	2	4	7	3	2	3	4	7	0	14
ASV_898	3	6	3	7	3	8	5	5	3	6	6	3	6	4	4	10	1	3
ASV_902	8	4	0	3	8	19	7	4	3	7	5	6	2	2	3	2	1	2
ASV_927	3	1	2	0	2	1	1	1	0	0	4	2	2	1	1	56	1	8
ASV_1048	4	7	2	4	2	0	3	8	3	4	2	11	3	3	5	4	6	14
ASV_1065	4	11	0	7	1	38	1	3	2	3	2	0	1	1	3	4	4	0
ASV_1132	4	3	1	2	3	5	7	7	3	8	7	9	1	1	10	5	5	4
ASV_1165	2	2	5	7	4	4	5	4	2	8	4	5	1	6	10	8	4	4
ASV_1247	4	3	6	5	3	6	3	5	7	4	3	2	2	6	11	6	2	7
ASV_1347	2	2	4	0	2	4	13	5	5	3	10	8	10	3	2	5	2	5
ASV_2461	5	5	5	2	3	3	6	3	7	5	8	5	5	6	3	2	6	6
ASV_794	3	6	5	1	2	5	5	4	3	8	3	8	6	3	5	5	1	12
ASV_827	3	5	2	19	2	2	4	7	3	3	7	4	6	3	0	1	11	3
ASV_878	4	1	3	2	1	2	8	3	9	7	12	2	8	5	6	4	2	6
ASV_883	6	2	3	5	3	6	9	4	5	5	4	4	0	2	4	17	3	3
ASV_907	17	14	0	1	0	0	4	4	5	28	1	1	0	0	2	6	1	1
ASV_934	6	10	7	5	5	7	3	5	5	3	1	3	2	3	5	8	4	3
ASV_1015	0	4	8	7	9	5	2	3	4	2	2	4	6	10	3	5	5	5
ASV_1078	6	4	4	1	2	3	4	14	3	4	3	9	5	3	6	2	8	3
ASV_1322	11	4	7	5	6	5	3	4	4	8	1	5	2	3	4	8	1	3
ASV_1443	3	4	3	5	4	9	5	5	2	2	9	9	5	3	4	3	2	7
ASV_1819	5	12	3	0	3	5	4	4	3	1	8	11	4	5	6	2	6	2
ASV_2713	4	6	3	2	1	1	8	12	5	2	9	7	7	2	5	5	3	2
ASV_884	3	10	3	10	2	3	4	6	2	8	6	5	4	2	4	1	5	6
ASV_924	2	13	6	3	2	0	3	9	3	3	5	4	7	3	9	8	1	3
ASV_940	10	3	4	3	5	7	3	8	6	6	1	4	5	0	7	2	5	5
ASV_1046	5	5	9	4	13	4	3	4	2	6	3	4	3	3	7	5	2	1
ASV_1056	9	8	1	2	1	3	9	11	5	2	7	4	2	2	8	2	3	4
ASV_1084	8	10	0	8	2	3	0	6	4	1	5	8	4	7	8	1	5	3
ASV_1155	5	7	1	5	0	10	13	6	1	1	7	6	10	1	2	1	2	5
ASV_1401	6	8	2	0	1	4	2	7	7	10	3	8	7	1	2	5	8	2
ASV_1686	5	2	0	1	0	7	4	5	2	2	6	3	0	1	23	1	18	3
ASV_2051	3	3	5	2	1	6	6	5	1	2	6	9	9	6	3	5	8	3
ASV_2662	1	3	3	3	2	5	5	6	5	4	5	10	1	6	5	11	4	4
ASV_840	9	9	1	0	0	5	1	10	15	2	0	14	2	1	5	0	8	1
ASV_858	12	2	8	3	0	3	11	7	3	0	1	6	6	8	3	3	6	1
ASV_875	2	3	10	17	0	3	6	5	2	2	6	8	7	1	10	0	0	1
ASV_982	2	1	2	0	5	5	6	4	2	5	13	16	3	4	7	5	3	0
ASV_990	4	8	6	7	0	4	5	4	3	2	5	10	8	2	2	5	5	3
ASV_1006	3	1	6	0	0	1	1	21	4	5	1	3	2	7	9	2	0	16
ASV_1047	2	3	4	9	1	2	6	5	5	5	3	7	6	2	16	2	1	3
ASV_1383	3	2	0	3	6	2	2	3	4	3	6	2	5	3	10	12	4	12
ASV_1440	0	3	3	4	1	7	7	4	5	5	3	11	3	6	5	4	4	7
ASV_2147	3	1	8	2	6	5	12	3	5	3	4	7	3	3	4	4	3	6
ASV_2301	10	5	4	2	4	3	7	5	12	1	6	8	2	0	5	3	2	3
ASV_2916	3	2	0	0	2	2	0	4	1	0	62	2	0	1	0	2	0	1
ASV_864	8	4	2	5	2	2	7	5	3	2	2	2	7	4	3	5	13	6
ASV_890	6	9	4	3	1	8	11	4	5	4	8	2	1	3	5	1	2	5
ASV_1439	2	4	3	0	0	2	21	3	7	1	7	16	4	0	5	3	1	2
ASV_1461	2	1	5	1	16	7	1	5	5	10	1	4	4	11	2	0	2	4
ASV_1565	1	2	9	3	2	8	8	2	1	3	5	6	1	3	5	11	4	7
ASV_1785	1	6	9	2	5	5	9	13	2	3	2	5	0	2	1	5	9	2
ASV_1842	1	3	1	4	0	4	6	2	2	3	5	9	3	8	8	4	7	11
ASV_2522	3	9	6	3	3	5	8	11	3	1	5	4	3	4	2	5	2	4
ASV_825	1	8	8	3	9	2	1	6	3	12	1	5	10	0	4	3	3	2
ASV_841	3	0	5	0	2	2	2	7	2	6	4	2	2	4	3	6	3	28
ASV_855	1	7	0	4	17	7	0	12	6	3	7	1	1	1	5	4	5	0
ASV_879	6	0	0	0	0	47	4	6	1	4	2	2	4	1	3	0	1	0
ASV_880	10	1	3	8	0	14	5	3	1	2	17	8	1	2	0	1	2	3
ASV_923	2	20	1	1	6	5	7	3	6	0	7	12	5	3	2	0	1	0
ASV_1011	4	8	2	4	21	7	5	1	3	3	2	1	3	5	2	3	4	2
ASV_1079	1	1	6	1	0	0	5	3	14	8	4	4	9	2	6	6	8	2
ASV_1093	3	3	2	4	3	1	11	11	4	11	2	15	2	0	2	2	2	2
ASV_1127	1	4	0	1	0	5	6	8	34	1	1	10	0	2	6	1	0	0
ASV_1134	3	1	4	1	6	7	8	6	3	4	7	5	7	4	4	4	5	1
ASV_1852	3	8	2	2	0	0	4	5	6	2	3	8	2	0	2	3	27	3
ASV_813	2	1	7	4	7	2	5	5	3	9	3	3	6	9	8	3	1	2
ASV_837	8	4	5	5	0	0	4	2	6	8	3	7	4	6	7	4	1	6
ASV_1000	4	6	5	3	15	5	2	6	5	2	1	7	1	0	0	1	8	8
ASV_1033	11	6	1	1	2	4	3	6	3	4	7	7	7	3	1	2	5	6
ASV_1053	7	3	1	3	3	6	6	3	2	4	5	3	4	5	7	3	3	11
ASV_1069	3	3	2	2	0	0	3	11	8	5	3	2	11	2	10	6	2	6
ASV_1213	2	14	0	0	7	1	8	2	5	6	2	4	4	3	7	4	0	10
ASV_1824	2	5	2	2	1	4	13	12	1	2	9	7	5	0	4	3	6	1
ASV_1990	3	0	1	6	21	6	13	3	6	4	3	6	0	1	3	1	0	2
ASV_2700	3	5	4	3	3	5	6	6	10	1	7	9	4	3	1	2	4	3
ASV_870	4	5	4	10	0	9	1	6	1	5	2	4	9	2	5	3	5	4
ASV_887	0	0	0	9	5	18	6	4	6	6	4	5	9	1	1	3	1	1
ASV_900	1	9	8	10	10	4	0	4	7	0	1	2	3	14	0	1	1	4
ASV_906	11	5	0	0	4	4	7	7	10	5	1	6	1	2	2	3	0	11
ASV_947	2	3	4	3	5	1	3	7	1	3	7	1	11	4	3	7	7	7
ASV_1075	2	2	7	3	3	1	8	9	4	7	5	4	6	1	7	2	3	4
ASV_1086	10	8	1	3	0	5	4	5	2	10	5	6	1	4	3	1	3	7
ASV_1250	3	4	2	5	1	6	6	0	6	5	6	6	2	1	10	3	7	5
ASV_1531	17	3	20	1	1	1	5	7	4	0	3	4	2	1	0	2	3	4
ASV_2251	5	2	2	0	1	0	5	6	6	6	11	7	6	4	2	5	7	3
ASV_2532	4	4	1	1	0	1	17	4	10	4	5	8	7	0	5	2	1	4
ASV_819	0	0	56	0	2	1	1	2	0	1	2	3	1	2	0	2	3	2
ASV_826	6	8	6	2	3	8	4	2	3	4	3	2	4	5	3	3	6	6
ASV_828	5	5	4	5	4	5	6	3	5	2	5	5	0	4	5	4	6	5
ASV_918	2	3	2	3	1	12	6	1	3	1	7	9	0	3	13	5	3	4
ASV_970	3	1	1	0	0	1	14	7	7	6	2	6	5	10	5	2	2	6
ASV_984	4	3	3	0	1	0	7	2	7	10	2	6	4	4	7	7	5	6
ASV_985	8	7	10	3	5	7	3	10	2	4	2	1	3	0	4	6	1	2
ASV_993	8	3	4	5	1	4	3	3	3	8	5	7	2	4	3	5	9	1
ASV_1044	5	6	5	6	8	4	2	1	5	1	2	0	4	6	6	4	4	8
ASV_1092	3	6	3	5	8	5	6	2	2	2	5	1	3	2	5	6	6	7
ASV_1129	3	0	1	1	10	2	1	5	6	7	2	6	2	0	4	0	0	27
ASV_1166	3	4	3	4	3	2	3	6	6	8	5	14	4	2	0	4	3	3
ASV_1313	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
ASV_1508	21	6	1	1	4	3	15	2	7	7	1	5	1	0	2	0	0	1
ASV_2030	1	26	25	5	0	2	1	1	2	1	0	1	5	2	3	2	0	0
ASV_842	2	45	0	1	8	3	2	4	3	4	0	1	1	0	0	0	0	3
ASV_846	2	10	0	0	1	7	6	5	0	2	0	0	0	8	1	2	32	1
ASV_877	3	3	2	4	12	5	0	0	4	0	1	0	6	13	2	3	16	3
ASV_881	5	0	0	0	0	0	32	0	2	30	1	7	0	0	0	0	0	0
