"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S9"	"S10"	"S11"	"S12"	"S13"	"S15"	"S16"	"S17"	"S18"	"S19"	"S20"	"S22"	"S23"	"S24"	"S25"	"S26"	"S27"	"S28"	"S30"	"S34"	"S35"	"S36"	"S37"	"S61"	"S62"	"S63"	"S65"	"S85"	"S86"	"S87"	"S88"	"S89"	"S112"	"S113"	"S114"	"S161"	"S162"	"S164"	"S165"	"S166"	"S167"	"S168"	"S169"	"S170"	"S171"	"S172"	"S173"	"S174"	"S175"	"S176"	"S177"	"S179"	"S182"	"S187"	"S188"	"S191"	"S194"	"S196"	"S197"	"S198"	"S201"	"S202"	"S203"	"S204"	"S205"	"S206"	"S207"	"S208"	"S209"	"S210"	"S213"	"S214"	"S215"	"S216"	"S217"	"S218"	"S219"	"S220"	"S221"	"S222"	"S223"	"S224"	"S225"
"S36"	0.890242637909581	0.893612744359013	0.88368048846466	0.880671885688227	0.883549585968573	0.896003824629489	0.894750690698592	0.885621852905111	0.916612755705267	0.896585831713223	0.899636601200441	0.888855489591944	0.798926190335713	0.808820302786514	0.813183349899391	0.855145318333781	0.8513333799958	0.806979208051914	0.892322744014733	0.883058369185948	0.884938641834037	0.919298524043803	0.881715069176119	0.839436239800391	0.699128243371821	0.801382033563672	0.873840677013397	0.853305360154675	0	0.830110913782126	0.839607673445839	0.859789649648255	0.87152183779632	0.877846179794232	0.877223337255173	0.856899004267425	0.863267493492574	0.881234819951424	0.903437231234616	0.884964936004277	0.914283152515018	0.913700700838257	0.916630669546436	0.91950701733695	0.924244980597267	0.911214602268459	0.917597914955907	0.880137521487732	0.888879391400974	0.883762834996997	0.921576084889514	0.91681158391596	0.915298613076705	0.915150024594196	0.924018639917858	0.933425797503467	0.920792079207921	0.921485893935633	0.899311936407539	0.89958929873719	0.925632992655744	0.927458565496682	0.924070164040929	0.83782212045215	0.847741065407957	0.86920766590389	0.875166444740346	0.906402513761059	0.918405627198124	0.923202668890742	0.877053778953274	0.89281096963761	0.889395089850671	0.895115576524897	0.899163128169188	0.901018251681076	0.900925925925926	0.859942403596263	0.903772184357919	0.908556913795841	0.9143802149891	0.908877202336233	0.891352022617381	0.88060138274134	0.875841056239685	0.890526021068841	0.904157720085887	0.918395953316878	0.879215789300844	0.920177006212237
"S37"	0.786781894170149	0.768847680903312	0.786523674625658	0.802652132008375	0.813463380649656	0.830680835918035	0.825623921121156	0.757742732281968	0.859429653100695	0.844745271046111	0.858345715700842	0.831583796768568	0.764712128049266	0.743260178014845	0.781760838663824	0.663270322205836	0.6491390769421	0.679390211601283	0.802216627300335	0.788610560461344	0.820729445703688	0.840429655057859	0.614932675823012	0.532677294888284	0.7529417280015	0.639450171821306	0.622492876697022	0.598134168921806	0.830110913782126	0	0.825879963182785	0.824617562867432	0.816768461965575	0.828187552483059	0.848804823554617	0.809060981345038	0.845881133148266	0.845948297290579	0.869045713980904	0.819699780738742	0.862359724719449	0.85698926997913	0.884455712248455	0.877212066541084	0.893388640250337	0.866188612216703	0.880065441731689	0.781212760886589	0.812166488794024	0.81108988590015	0.906678196088865	0.892588883324988	0.895065389057087	0.900607007205992	0.906657043681479	0.91237504308859	0.893859900155808	0.898100110916312	0.833370133215574	0.828349202091994	0.881405529414519	0.896281922884327	0.893884448825828	0.885323446688826	0.859847465231045	0.612702013042246	0.616205825816945	0.739927643479691	0.845995513920042	0.877511111111111	0.824358661979185	0.831126279863481	0.799352279756923	0.794981345528945	0.847674086757991	0.801476510067114	0.757543078185441	0.637136035225898	0.82384101996229	0.744201871278707	0.789539514828347	0.727474577023847	0.70722214213637	0.682887631781949	0.726629205283515	0.752751329293929	0.790745516182308	0.82296676869261	0.678373166598492	0.818901514405561
"S61"	0.867942345924453	0.875066325792292	0.869576268109364	0.870398169990707	0.868946749953615	0.886844155495258	0.881876013471373	0.86427624834346	0.902819900625928	0.883032630797534	0.886752055056395	0.873258363392036	0.802991957707666	0.82440537745605	0.841167012327267	0.815350702342706	0.826641973675508	0.784548763650056	0.873572056239016	0.86531122727127	0.879142444551413	0.904593639575972	0.871209991566604	0.824723836281208	0.810559542304752	0.808662788543481	0.876866446997358	0.86108651291726	0.839607673445839	0.825879963182785	0	0.439331094871288	0.604381825980796	0.605589050024442	0.719259210784635	0.717902229384905	0.719087375845689	0.747680643766834	0.839583981007829	0.72351552460927	0.800501339787363	0.781626439571107	0.761037902458905	0.787464867903316	0.82728992590257	0.782537999293036	0.802042260640987	0.787527512839325	0.784135344346022	0.79566986103148	0.788675465894052	0.779162896685768	0.766038492381716	0.776515732924022	0.78655599199585	0.791590765455965	0.798077578567046	0.796191655700906	0.843195148226469	0.848901396255006	0.861843077377727	0.879293589356925	0.871443785181804	0.844123796140796	0.801366364448985	0.829846112311015	0.833207166288165	0.865741238154587	0.878884417616812	0.874901229495243	0.838981140581561	0.827135974107176	0.835869136775719	0.856064257028112	0.851548937155202	0.859727689696269	0.865134175217048	0.820890570044462	0.855855855855856	0.86772821858319	0.87619384506544	0.876767535583665	0.844903950798512	0.82959208303162	0.830875667127891	0.83411052683798	0.86068761187581	0.867289231750819	0.835964502568893	0.866442015287252
"S62"	0.855611081461356	0.870417491282631	0.869158223188304	0.867265193370166	0.86218487394958	0.881010338960869	0.87963691376702	0.856985967053081	0.899437575042656	0.880869701235727	0.884438220879242	0.870471633629528	0.809161558669002	0.814483862363297	0.845631620913544	0.818773638968481	0.833824471492633	0.78806697108067	0.870046526552222	0.86488419089072	0.876594376362142	0.900403362611679	0.864563642091997	0.825408618127786	0.833385500686201	0.803796789532015	0.874758429721076	0.86258579113337	0.859789649648255	0.824617562867432	0.439331094871288	0	0.493368276391064	0.586125643995367	0.69261983261476	0.708899434440616	0.718595759471672	0.731573015617453	0.807122232916266	0.7247786326027	0.811502814338313	0.783536322017794	0.755340826924341	0.762649745637547	0.80063747438719	0.755875922383165	0.770086445930517	0.782451667728914	0.769620641990478	0.778297747879497	0.780918483707108	0.775297667326347	0.75632481397606	0.762887360402337	0.772954805491991	0.777626340518633	0.781728232189974	0.785160328113348	0.823382607026301	0.832398341405624	0.828652495912282	0.851409661616325	0.848207083669429	0.856825491561391	0.806166037268619	0.818383745998563	0.825001529706908	0.850712346640291	0.854974704890388	0.847582845406333	0.805579710144928	0.792836605019346	0.803126897389193	0.830566543121438	0.833401479388916	0.843535279550766	0.850166160959399	0.806619537275064	0.833353983397349	0.846108784159808	0.85744564474224	0.855929308342253	0.833995999308522	0.825901344094987	0.817559082086996	0.814984464588872	0.839264318236281	0.856470123790993	0.819802399008974	0.83718026183283
"S63"	0.831207018055454	0.8622707856418	0.863700267116547	0.861538994080792	0.85593551685765	0.873236481879687	0.875496528093635	0.843731664384901	0.891903295219611	0.878535147676679	0.881031552501293	0.866662098735825	0.792065363419516	0.808228334614485	0.832694414019715	0.817835330853653	0.816430704035443	0.790719668080173	0.864869933292255	0.862840406306475	0.877426749767175	0.896381858331918	0.854948435312445	0.822418018800608	0.838743910086344	0.803010752688172	0.871900109832938	0.857982443088826	0.87152183779632	0.816768461965575	0.604381825980796	0.493368276391064	0	0.584858119863219	0.695230832777301	0.693044469783352	0.726959127495732	0.733088045442809	0.777208353997906	0.672310467213592	0.804183355585225	0.748599606375846	0.712007906440455	0.714998218738867	0.773846212380626	0.706037464470395	0.729793356003139	0.753150402896596	0.727640241789551	0.759124087591241	0.756616322571706	0.752861602497399	0.732935568598204	0.740684438841719	0.757321575796681	0.755411722402014	0.77552976957916	0.787655613293955	0.776930776930777	0.789995808299567	0.77296047402269	0.806711758584807	0.784435540197772	0.870180802977931	0.838374437722972	0.790786759650329	0.797271194235781	0.805977069634126	0.805913612208748	0.768356374807988	0.755239928802354	0.77067615658363	0.780601955785548	0.806093145211637	0.804114490161002	0.812797202797203	0.806199493426607	0.785886824052304	0.816223263899668	0.82072204285295	0.836400397518934	0.828368082485515	0.797733907278215	0.798341802621022	0.787605891780508	0.762167715423141	0.805421306997268	0.827814195298373	0.794949433779446	0.795276225821416
"S65"	0.843910577243911	0.861842320395017	0.87777566097246	0.87864423843282	0.872977439563396	0.882824165978603	0.883055169216504	0.848256914546094	0.893248326811802	0.891679655900401	0.901690110129757	0.886989870357247	0.824689660164308	0.838636830219667	0.829364508967786	0.806650305567586	0.842084184388642	0.802629537697797	0.867524413714449	0.869032879350667	0.890166356220695	0.883965891991306	0.84443613133435	0.832699619771863	0.820915835421819	0.833365460815181	0.870979826549535	0.875944212116568	0.877846179794232	0.828187552483059	0.605589050024442	0.586125643995367	0.584858119863219	0	0.681389518920855	0.723021582733813	0.673475404312669	0.764048781467864	0.724270646115862	0.758591501608261	0.824330059415545	0.788177036877557	0.792731564382224	0.777026049204052	0.835152644657437	0.792998541362784	0.799688088631438	0.819718909710392	0.81832804611054	0.780957622454595	0.807751222275846	0.800004037060213	0.784395905537197	0.819012237762238	0.81566208285139	0.814931650893796	0.816264937395489	0.827396899292898	0.843174049996649	0.841660164076175	0.817331608795145	0.862578470357885	0.863932857888328	0.876629089346727	0.833882094700533	0.835563123327657	0.834254143646409	0.827619004483899	0.848496863960781	0.829798009310661	0.817349626495099	0.839535925270319	0.853738628799645	0.854953271028037	0.867122597049604	0.862879571208508	0.841146006241285	0.829888839841085	0.851692090506255	0.858113093323748	0.885678549093183	0.8470627684545	0.823444967995812	0.84760066528408	0.849138793199244	0.82786310751547	0.858086061955395	0.870175891917831	0.83143877255621	0.821290662298151
"S85"	0.873061875090567	0.884864408370085	0.877730170341729	0.878122426571507	0.87744746895893	0.893980046367449	0.889811638683276	0.875361403338274	0.908554881759238	0.88970107934928	0.89561143442773	0.880247249015079	0.846166412546286	0.824098621420997	0.860387032373693	0.843730740258851	0.859890459814036	0.819943088938669	0.879037837262519	0.875606664811895	0.882227664785433	0.908824523836357	0.88702715429289	0.851760650086186	0.856796989237002	0.832285562067128	0.886150403121682	0.873171450679833	0.877223337255173	0.848804823554617	0.719259210784635	0.69261983261476	0.695230832777301	0.681389518920855	0	0.574474959612278	0.505767769565518	0.537309132814751	0.569290541464883	0.813739928961275	0.882888579739471	0.864191688892713	0.821822933681803	0.826811081478256	0.843921923279825	0.821903856599674	0.829307046272577	0.836206290016182	0.846728686899497	0.823353531077184	0.837379390859458	0.83603702389783	0.823374284427864	0.827811650628076	0.834185848252344	0.828540887226082	0.841660110149489	0.827729225299956	0.856265965153075	0.86317210816051	0.847697021928565	0.858483568226529	0.863791973195426	0.887618231552582	0.871160357032933	0.865510747451133	0.869485853361728	0.890405215604889	0.89234100135318	0.87081237616217	0.825079182263173	0.847081643449127	0.849713596623455	0.880152364435911	0.873961679034223	0.886952001386242	0.889762646847279	0.853437260414005	0.869348281384748	0.881602330662782	0.89325995379807	0.883246773864332	0.878260442018831	0.865349554148573	0.857677336457428	0.863197783651244	0.888226882745472	0.892164838555839	0.858658093206334	0.881285869085363
"S86"	0.832972334350694	0.853237753882915	0.846539439292492	0.848833110061341	0.848621890851311	0.865783946185956	0.860426423465615	0.837695946113271	0.883401949700292	0.862866979057091	0.868364540556832	0.85264773599386	0.804673157162726	0.810395264984012	0.824715364541235	0.814412865143734	0.819107947495592	0.791542658730159	0.850016302575807	0.847264894998575	0.85435298412119	0.887457110179184	0.861207411835027	0.812929675181331	0.830870319255478	0.794352923987289	0.856199559794571	0.840977201168393	0.856899004267425	0.809060981345038	0.717902229384905	0.708899434440616	0.693044469783352	0.723021582733813	0.574474959612278	0	0.698466780238501	0.524244115426283	0.623773447764949	0.796401878821896	0.853334476255786	0.84455527847049	0.817846607669616	0.820451512455516	0.840916149068323	0.808075876978869	0.824689797411929	0.806495949074074	0.809351669941061	0.81169796028637	0.846604339389663	0.834397432928645	0.830782425122048	0.841954022988506	0.850076715131146	0.851870854252941	0.838794321469421	0.822923816060398	0.802443911830576	0.806724782067248	0.815290042445236	0.829369148830593	0.81791604197901	0.843328259766616	0.801841574167508	0.820652898067955	0.825190078524243	0.849973361747469	0.847838106822957	0.823773690948262	0.79167592386877	0.78242738513979	0.806817299479773	0.842604639355187	0.830324223649702	0.845068917619404	0.845450991888987	0.804101421738846	0.835657936257495	0.837064417086476	0.860632284178938	0.855477317326561	0.833329156119201	0.813671781959236	0.807810614024841	0.807020408163265	0.850686184812443	0.854655998164559	0.802972033350768	0.843281148075669
"S87"	0.878960447297577	0.888292266773724	0.876373732310184	0.878574137277209	0.87875040676863	0.896279657447705	0.888378200919238	0.877764751856194	0.915112626161353	0.8912	0.896687986311973	0.884514435695538	0.851151557990222	0.835340486095905	0.867667352620748	0.847544778847325	0.849528466643381	0.812557832121613	0.88267065042519	0.87374471682164	0.882200086617583	0.914909638554217	0.899614059841474	0.852123578111328	0.858511157332512	0.83310350262007	0.888151126905452	0.872932485122101	0.863267493492574	0.845881133148266	0.719087375845689	0.718595759471672	0.726959127495732	0.673475404312669	0.505767769565518	0.698466780238501	0	0.68817846478131	0.653293856402665	0.821315335112227	0.883137816781589	0.863991948396541	0.852062077884754	0.864417755798893	0.869213937047635	0.853309347125403	0.859326563335115	0.842117573678466	0.843267672891618	0.837802335874811	0.86435917871646	0.859171891049481	0.851624293785311	0.856617045640438	0.862558121207345	0.855758965639951	0.854020915975478	0.844325216673545	0.875250479641867	0.876134666207055	0.894097133186317	0.897637516381539	0.897423432182791	0.884580507091298	0.8773051554718	0.864758778190123	0.873471557682084	0.903047029758063	0.905079588014981	0.899570443874663	0.860695721711315	0.867557953168367	0.874673849002609	0.885489717789748	0.878254431785465	0.888117786894674	0.898654201767002	0.861759551349457	0.882063716575739	0.897372508002916	0.905108393968945	0.906338488346765	0.876210326359391	0.869820757127733	0.861442985603918	0.869922106954487	0.891537312463467	0.904298360356524	0.870718195823909	0.906587335316617
"S88"	0.872669061759171	0.885142029948504	0.879793039903608	0.880230326295585	0.877752536725731	0.893614775725594	0.889632004886242	0.874354561101549	0.908582089552239	0.89330385344283	0.894901610017889	0.882714557071318	0.832776842628108	0.833192980092296	0.853636155081441	0.84482917820868	0.853922044315057	0.816684590566907	0.880947887741622	0.872755806654112	0.880797572605115	0.911164192686117	0.889062778581192	0.849245288915279	0.858736780828563	0.833658642376925	0.887789547200559	0.874596622889306	0.881234819951424	0.845948297290579	0.747680643766834	0.731573015617453	0.733088045442809	0.764048781467864	0.537309132814751	0.524244115426283	0.68817846478131	0	0.654242928452579	0.804452255418863	0.87519434327945	0.851400995587244	0.820391089273265	0.818848774029842	0.844063111827709	0.81820692512169	0.822998352553542	0.833697247378029	0.840009324371576	0.839641861462578	0.836278549975554	0.83157480830985	0.816827315798072	0.831319893780155	0.839424502042439	0.826878445024659	0.837947692820256	0.821384122194984	0.845454545454545	0.853137986898641	0.855679093089165	0.864997706271708	0.860061552152471	0.870771085951631	0.853567076028874	0.858985779801379	0.865229609956456	0.88537298258991	0.884205041002715	0.867062755291496	0.831544238871588	0.83399124380966	0.853725956924022	0.870825734230552	0.862846830588766	0.87943312416273	0.883360423085321	0.850397533668668	0.873166765689984	0.876817590731765	0.892769544339655	0.891844784882121	0.870657907833184	0.857874519846351	0.851147389496381	0.855599404800414	0.881253967774116	0.889982365322259	0.852951939497438	0.884405714864728
"S89"	0.880848854565514	0.888596176947881	0.882903841565259	0.88788458707493	0.885714285714286	0.897431150196714	0.89625541978715	0.880556763810352	0.910133770341857	0.900351636461996	0.905979715014623	0.893243834816869	0.869599749693133	0.872846243963768	0.880327198364008	0.872054287476866	0.874009661835749	0.855501254788007	0.885762799801901	0.88560667204735	0.892586530884403	0.911676053669543	0.895463263367331	0.862070814012705	0.88112939963041	0.861535662299854	0.892524071180118	0.883729662077597	0.903437231234616	0.869045713980904	0.839583981007829	0.807122232916266	0.777208353997906	0.724270646115862	0.569290541464883	0.623773447764949	0.653293856402665	0.654242928452579	0	0.863472750316857	0.901498191837438	0.893165474636057	0.878919590189382	0.864219212355955	0.89789215217322	0.87233421828048	0.877621985417835	0.877222004992932	0.882572707655641	0.856995353639649	0.891703983030874	0.892821257117338	0.891131839064458	0.89852404281212	0.903132866284536	0.895761114151919	0.887218683651805	0.877769049489395	0.874460547504026	0.876750534061239	0.881312643530144	0.885229429496483	0.888720220576846	0.914571721078376	0.897938945619254	0.88158005558831	0.887983868828102	0.899588759424263	0.904191903473702	0.898633923350874	0.875724582119307	0.879250060284543	0.884236374653187	0.895020478551412	0.89206468597217	0.900641406342796	0.897358750080591	0.879031141868512	0.896484217865859	0.901139324579778	0.912601804010859	0.908206239522427	0.890192975515407	0.883045615639648	0.882871939134326	0.884441254416961	0.905181171689807	0.908174359988139	0.87711931132224	0.902040069527033
"S112"	0.862324237705103	0.873575084012388	0.868387749936725	0.868934311124981	0.865073478917731	0.880358440300315	0.87690604676906	0.860009078529278	0.898927963922624	0.884393723252496	0.891999205876514	0.873612614005256	0.810239975775316	0.808386492124437	0.828395061728395	0.828302290730036	0.817577612592917	0.807207457910116	0.867104710619272	0.859687943262411	0.873592070541289	0.896756265697643	0.868718557983256	0.829438526095679	0.844726343628132	0.835651725914477	0.868305345128993	0.855659121171771	0.884964936004277	0.819699780738742	0.72351552460927	0.7247786326027	0.672310467213592	0.758591501608261	0.813739928961275	0.796401878821896	0.821315335112227	0.804452255418863	0.863472750316857	0	0.635699104145561	0.457736926285101	0.691325236489511	0.691376396700885	0.774312986174802	0.701517445993139	0.731890930646117	0.75235419925304	0.698788149267053	0.750430038826363	0.757994004496628	0.753627462545712	0.727312840123548	0.764065456235271	0.75731813351367	0.763547116191952	0.789612333483012	0.811937803042969	0.82835564709921	0.827900830606594	0.868332102164618	0.87737407101569	0.877202806416549	0.907472025027073	0.880365064564437	0.829253093563607	0.829918090072964	0.858113983084341	0.878698150611026	0.87822774883773	0.852892292651132	0.854108011261838	0.867377789856303	0.870595589906797	0.866013071895425	0.867237687366167	0.861872632310417	0.83160356673001	0.859990387062117	0.88024499006071	0.893620311098741	0.883602161978125	0.808297764927257	0.80954397000121	0.840201621142974	0.831564832089552	0.863281142888481	0.865570198194459	0.832126471726273	0.877500711102683
"S113"	0.887114845938375	0.897398100853588	0.902388509938993	0.899950956351153	0.898207972692917	0.906252888009907	0.907207648933562	0.884831114940306	0.915734326426915	0.911915258132587	0.920483327524108	0.906727490145711	0.866900575874299	0.86615820440183	0.867241984847725	0.83098970145994	0.844433125344879	0.856855665873472	0.894851395977184	0.890144185756195	0.907079545195616	0.909560273813667	0.881737200443898	0.86315920501224	0.867806585293657	0.881374091043789	0.892024442818439	0.884068793316687	0.914283152515018	0.862359724719449	0.800501339787363	0.811502814338313	0.804183355585225	0.824330059415545	0.882888579739471	0.853334476255786	0.883137816781589	0.87519434327945	0.901498191837438	0.635699104145561	0	0.392888145838022	0.810422243329592	0.82417079679756	0.881567736438512	0.832588000885544	0.850149292204584	0.855188038060716	0.841161604119975	0.847683480666081	0.870062671454379	0.856552727895379	0.848786532216715	0.881648812296227	0.864268453927871	0.878983074076612	0.879137998182526	0.889461117093497	0.896621605512243	0.893086978944772	0.910934836307971	0.922347552492455	0.923005651811359	0.922921597151356	0.893577296489918	0.873323013415893	0.874073769142104	0.88816878754908	0.910982834573903	0.910426843092397	0.895489447790703	0.89593591867299	0.899502958579882	0.908426205603583	0.90327328800729	0.908142430837578	0.890951518528838	0.874090773746225	0.897306047901706	0.908551329962629	0.918715393133998	0.906064507499122	0.826142469543012	0.826376931627471	0.859585062240664	0.854999257168326	0.880767825981088	0.867487003757715	0.857944688233493	0.900958076524074
"S114"	0.88638063022966	0.894410370783384	0.901773596190564	0.901885761136923	0.897240407723544	0.903862434857863	0.906121088378682	0.884734366897341	0.913618814181125	0.912135229040991	0.920826897944636	0.906306550850525	0.840674279499728	0.855807743658211	0.853610454939415	0.835965376538678	0.840408941258014	0.846478932172894	0.8931723531884	0.892089232271348	0.906001816615041	0.909855592482574	0.876711495162174	0.856725641242699	0.866291319204688	0.877210559425895	0.89181127436161	0.885831563372551	0.913700700838257	0.85698926997913	0.781626439571107	0.783536322017794	0.748599606375846	0.788177036877557	0.864191688892713	0.84455527847049	0.863991948396541	0.851400995587244	0.893165474636057	0.457736926285101	0.392888145838022	0	0.758848679860713	0.757678120753252	0.841460461963101	0.781320669380371	0.799618446154858	0.813567955545265	0.785177595628415	0.804288677055388	0.817850388497733	0.810884621266741	0.798421213310655	0.831150273874732	0.816059278590735	0.829694832940297	0.840063621100999	0.857115495115878	0.881199229136682	0.875959401562536	0.895853969152398	0.910379934893273	0.910094263654019	0.92005675394063	0.893003766876878	0.864755717483868	0.865936096065835	0.876927017465222	0.90420389062923	0.903634720090815	0.88972454639466	0.889607829495118	0.893849878934625	0.899904367229837	0.894243865140618	0.90174006740182	0.883450791514679	0.870365546583312	0.891471883468835	0.904337020513761	0.918325791855204	0.901388110165316	0.81522699807002	0.832454207562707	0.860812613705276	0.85444148417701	0.875403459405777	0.875582710122791	0.85130606722864	0.891358865599554
"S161"	0.89371525019857	0.909563960491448	0.906122005146979	0.904231784771284	0.904279626999321	0.914196023718172	0.910075974592104	0.902949476786294	0.930552869636219	0.914021462408559	0.910773575544785	0.906728800395396	0.884695310306094	0.882510840388189	0.896091804194502	0.889578599704856	0.882718087565212	0.872979070058905	0.909280386134269	0.903237168198264	0.911735353908705	0.933614735226401	0.911735205616851	0.886452024226968	0.900539422153255	0.877353256648297	0.913205869275233	0.906306444794589	0.916630669546436	0.884455712248455	0.761037902458905	0.755340826924341	0.712007906440455	0.792731564382224	0.821822933681803	0.817846607669616	0.852062077884754	0.820391089273265	0.878919590189382	0.691325236489511	0.810422243329592	0.758848679860713	0	0.404625575390143	0.599213217938631	0.487190345119627	0.517647454661687	0.702065328841365	0.664436479490243	0.704049079754601	0.494447420103553	0.530128140787581	0.501868161195623	0.515627393902252	0.536139675963601	0.537165547185215	0.623630300142925	0.643436606659971	0.783680458763092	0.779362506753106	0.832931568849314	0.832446719528924	0.837433561123766	0.864910179640719	0.832079561392324	0.812870619946092	0.814121945074326	0.856520339164967	0.850636302746149	0.842522169975069	0.814820370509263	0.819657084113522	0.843024628216225	0.844160010265294	0.839809003042089	0.83768972852147	0.849822625147812	0.815477373616909	0.822775119617225	0.845514499954829	0.851401935164913	0.856847004072135	0.836042367097247	0.817411959103584	0.821725920372489	0.817071157338616	0.838705701078582	0.852355990616583	0.818487081428971	0.8598817636916
"S162"	0.879846631052904	0.892037106997439	0.895863602668643	0.899069141150986	0.892269352577748	0.901214089893335	0.89856739516888	0.885873919916842	0.915823445657333	0.905292329216778	0.910634218745168	0.901282572108409	0.874574809562593	0.888560550093766	0.890461739006457	0.877936387654372	0.880017571797265	0.866025438873121	0.902629107981221	0.89873417721519	0.90690247356211	0.922789068937105	0.898403172221627	0.87937929931211	0.892628650904033	0.874958550628523	0.905495222091244	0.901421152470691	0.91950701733695	0.877212066541084	0.787464867903316	0.762649745637547	0.714998218738867	0.777026049204052	0.826811081478256	0.820451512455516	0.864417755798893	0.818848774029842	0.864219212355955	0.691376396700885	0.82417079679756	0.757678120753252	0.404625575390143	0	0.553745721891241	0.453211115623368	0.432188972864434	0.681617031455568	0.671317928694873	0.674663053888019	0.550804018628628	0.575961138098543	0.537826761187417	0.566120828681305	0.582454024721134	0.542665417283801	0.602668768650414	0.647679720192368	0.765289467788908	0.763133830860447	0.814105578114982	0.824954892435808	0.838095824608942	0.875003534967903	0.835021862002773	0.808186285459013	0.808699324324324	0.8352459171867	0.841212352268395	0.835708431377733	0.812084628986037	0.825247954933629	0.844900804969259	0.826422579002385	0.837844572496496	0.837805922120863	0.829823660332135	0.810913495952866	0.815130982233367	0.834786366062578	0.851279967492889	0.842234937183116	0.816259984681037	0.821401165269291	0.823183709774771	0.812745394140743	0.830041984139325	0.847141276281815	0.809916708008042	0.837745205279662
"S164"	0.905897945659377	0.917089588119023	0.910617850916358	0.90857476830592	0.911775093593275	0.924335070333444	0.912993866780773	0.912647001584698	0.937268938234394	0.917801105382247	0.915051285527089	0.911107446194442	0.900500982941214	0.903545985752021	0.917045951297282	0.904606540821875	0.905317769130999	0.886079586266341	0.920041985675475	0.914208917854118	0.916547013009616	0.941641691641692	0.925815894097601	0.898454099201407	0.913324390177129	0.884519921619856	0.923743384013755	0.90969975853114	0.924244980597267	0.893388640250337	0.82728992590257	0.80063747438719	0.773846212380626	0.835152644657437	0.843921923279825	0.840916149068323	0.869213937047635	0.844063111827709	0.89789215217322	0.774312986174802	0.881567736438512	0.841460461963101	0.599213217938631	0.553745721891241	0	0.501277507623836	0.413544387695427	0.663797555517301	0.656241087555851	0.717633346624544	0.65010654744495	0.677731727156525	0.649397776405188	0.614812125612634	0.625032662660047	0.587234972677596	0.617286876827052	0.595764188136059	0.766623888968107	0.766513316169333	0.835656880433	0.838323585234535	0.833662654930842	0.871744921082972	0.844981684981685	0.831224617307092	0.835549132947977	0.871333474466634	0.848425692695214	0.836972659786348	0.805523590333717	0.819900712281459	0.832099690808582	0.843622006568023	0.836141937251678	0.84018592858652	0.865826944140197	0.824691736233438	0.836644915316372	0.84904753732624	0.844345459044791	0.868442022466134	0.85572181362189	0.831925371341634	0.823703634055757	0.831381375653302	0.853548523504123	0.866040647470204	0.832045850984301	0.865872233670818
"S165"	0.87453365360045	0.891911983348201	0.891961414790997	0.888657338493599	0.886462602459016	0.897167538832129	0.893482333182611	0.883457196492401	0.91578715434615	0.898785018576162	0.90147311269911	0.894450169291918	0.86516136521941	0.872133027522936	0.884851819073361	0.878421648169102	0.870177124811204	0.856381249593654	0.897592749929199	0.893739402201017	0.898305084745763	0.922850527802849	0.899457861015278	0.869009796134498	0.890277601723919	0.862535254800448	0.900985236794451	0.889250814332248	0.911214602268459	0.866188612216703	0.782537999293036	0.755875922383165	0.706037464470395	0.792998541362784	0.821903856599674	0.808075876978869	0.853309347125403	0.81820692512169	0.87233421828048	0.701517445993139	0.832588000885544	0.781320669380371	0.487190345119627	0.453211115623368	0.501277507623836	0	0.405327825813001	0.633249216181081	0.624895642010352	0.662396891979392	0.608282745521582	0.631042282930224	0.5842065089168	0.588923619459806	0.606336939721793	0.567479548714768	0.540804760555398	0.621138605854763	0.731185039863088	0.738829807222577	0.812556962025316	0.80915260135723	0.819582307631224	0.862349043496847	0.82341650671785	0.787842669845054	0.79469246355971	0.832669322709163	0.830382374992791	0.81587135230734	0.792881781122609	0.79925622052678	0.817012858555885	0.813251607315367	0.814467056215998	0.809427077455517	0.82321618743344	0.789542573711766	0.801563120943171	0.82553895111222	0.834045059637756	0.836350159011023	0.813149329514386	0.801469797454741	0.798338087560461	0.789296625587862	0.810007668711656	0.832449438202247	0.792318359186043	0.838947058576174
