WWTP_id	Continent	Country	Latitude	Longitude	Sampling_date	Temp_degC	Temp_range_f	Temp_range	Climate	ClimateZone	Process_type	Plant_type	ind_merged	ind_text	City
450	AU-17	Oceania	Australia	-22.82	148.69	19/07/2018	NA			Tropical	BSh	C,N,DN,P	Activated sludge	0	none	City39
451	US1-48	North America	United States	42.19	-71.76	17/09/2018	24	high	high	Subtropical	Dfa	C,N,DN,P	Activated sludge	6	very_low	City369
452	US1-12	North America	United States	37.6	-122.39	08/08/2018	24.5	high	high	Subtropical	Csb	C	Activated sludge	0	none	City339
453	US2-11	North America	United States	42.19	-71.76	26/04/2018	11	low	low	Temperate	Dfa	C,N,DN,P	Activated sludge	15	low	City403
454	PL-03	Europe	Poland	52.18	21.57	19/03/2018	11.1	low	low	Temperate	Cfb	C,N,DN,P	Activated sludge	0	none	City223
455	US1-61	North America	United States	33.6	-117.66	20/09/2018	28	very high	very high	Subtropical	BSk	C	Activated sludge	0	none	City376
456	AT-04	Europe	Austria	48.03	16.3	20/04/2018	NA			Temperate	Cfb	None	Activated sludge	0		City49
457	UY-13	South America	Uruguay	-34.9	-56.16	31/07/2018	NA			Subtropical	Cfa	C,N,DN	Activated sludge	100	all	City418
458	UY-18	South America	Uruguay	-34.9	-56.16	14/08/2018	NA			Subtropical	Cfa	C	Activated sludge	100	all	City418
459	UY-11	South America	Uruguay	-34.9	-56.16	31/07/2018	NA			Subtropical	Cfa	C,N,DN	Activated sludge	100	all	City418
460	US1-115	North America	United States	37.13	-121.65	10/12/2018	NA			Subtropical	Csb	C,N,DN	Activated sludge	100	all	City338
461	AR-17	South America	Argentina	-34.66	-58.62	08/06/2018	19	moderate	moderate	Temperate	Cfa	C	Activated sludge	60	high	City11
462	AU-05	Oceania	Australia	-32.73	151.63	13/06/2018	17.5	moderate	moderate	Subtropical	Cfa	C,N,DN,P	Activated sludge	34	medium	City28
463	CZ-09	Europe	Czech Republic	50.44	14.63	23/05/2018	16.3	moderate	moderate	Temperate	Cfb	C,N,DN,P	Activated sludge	10	very_low	City113
464	IN-09	Asia	India	19.08	72.88	03/08/2018	36.4	extremely high	extremely high	Subequatorial	Am	C	Activated sludge	0	all	City168
465	IN-08	Asia	India	19.08	72.88	03/08/2018	36.8	extremely high	extremely high	Subequatorial	Am	C	MBR	0	all	City168
466	NO2-01	Europe	Norway	58.67	5.64	24/04/2018	19	moderate	moderate	Temperate	Cfb	C,P	Activated sludge	95	high	City213
467	MY-01	Asia	Malaysia	2.73	101.94	24/04/2018	30	very high	very high	Equatorial	Af	C	Activated sludge	95	high	City186
468	MY-19	Asia	Malaysia	2.73	101.94	24/04/2018	30	very high	very high	Equatorial	Af	C	Activated sludge	100	all	City186
469	CZ-17	Europe	Czech Republic	50.67	14.11	23/05/2018	20.6	high	high	Temperate	Cfb	C,N,DN	Activated sludge	25	low	City121
470	UK2-07	Europe	United Kingdom	54.98	-1.62	21/06/2018	15.7	moderate	moderate	Subtropical	Cfb	C	Activated sludge	0	none	City25
471	UK2-02	Europe	United Kingdom	54.98	-1.62	21/06/2018	16.1	moderate	moderate	Subtropical	Cfb	C	Activated sludge	0	none	City25
472	UK2-04	Europe	United Kingdom	54.98	-1.62	21/06/2018	15.8	moderate	moderate	Subtropical	Cfb	C,N	Activated sludge	0	none	City25
473	UK2-01	Europe	United Kingdom	54.98	-1.62	21/06/2018	15.8	moderate	moderate	Subtropical	Cfb	C	Activated sludge	0	none	City25
474	UK2-06	Europe	United Kingdom	54.98	-1.62	21/06/2018	15.9	moderate	moderate	Subtropical	Cfb	C	Activated sludge	20	low	City25
475	UK2-08	Europe	United Kingdom	54.98	-1.62	21/06/2018	NA			Subtropical	Cfb	C	Biofilter	0	none	City25
476	UK2-05	Europe	United Kingdom	54.98	-1.62	21/06/2018	16.2	moderate	moderate	Subtropical	Cfb	C,N	Activated sludge	0	none	City25
477	UK2-09	Europe	United Kingdom	54.98	-1.62	21/06/2018	NA			Subtropical	Cfb	N	Biofilter	0	none	City25
478	UK2-14	Europe	United Kingdom	54.98	-1.62	21/06/2018	NA			Subtropical	Cfb	C	Biofilter	0	none	City25
479	UK2-03	Europe	United Kingdom	54.98	-1.62	21/06/2018	16.3	moderate	moderate	Subtropical	Cfb	C,N	Activated sludge	0	none	City25
480	UK2-10	Europe	United Kingdom	54.98	-1.62	21/06/2018	NA			Subtropical	Cfb	C	Biofilter	0	none	City25
481	UK2-13	Europe	United Kingdom	54.98	-1.62	21/06/2018	NA			Subtropical	Cfb	C	Biofilter	0	none	City25
482	AU-01	Oceania	Australia	-32.93	151.78	13/06/2018	19.5	moderate	moderate	Subtropical	Cfa	C,N,DN	Activated sludge	10	very_low	City25
483	UK2-11	Europe	United Kingdom	54.98	-1.62	21/06/2018	NA			Subtropical	Cfb	C	Biofilter	0	none	City25
484	UK2-12	Europe	United Kingdom	54.98	-1.62	21/06/2018	NA			Subtropical	Cfb	C	Biofilter	0	none	City25
485	AU-02	Oceania	Australia	-32.93	151.78	13/06/2018	18.1	moderate	moderate	Subtropical	Cfa	C,N,DN	Activated sludge	4	very_low	City25
486	US2-10	North America	United States	37.09	-76.47	23/04/2018	19.2	moderate	moderate	Temperate	Cfa	C,N,DN,P	Activated sludge	0		City402
487	UK-03	Europe	United Kingdom	52.51	-3.31	13/04/2018	11	low	low	Temperate	Cfb	C,N	Activated sludge	40	medium	City321
488	CY-02	Europe	Cyprus	35.19	33.38	15/02/2018	20	moderate	moderate	Subtropical	Csa	C,N,DN,P	MBR	0	none	City104
489	BE-19	Europe	Belgium	50.83	4.02	12/03/2018	9.46	very low	very low	Temperate	Cfb	C,N,DN,P	Activated sludge	46	medium	City75
490	AU-12	Oceania	Australia	-26.36	152.97	04/07/2018	19	moderate	moderate	Tropical	Cfa	C,N,DN,P	Activated sludge	0	none	City35
491	US2-08	North America	United States	36.85	-76.29	23/04/2018	20.5	high	high	Temperate	Cfa	C,N,DN,P	Activated sludge	0		City400
492	SE-22	Europe	Sweden	58.59	16.19	07/05/2018	NA			Temperate	Cfb	C	Activated sludge	100	all	City286
493	SE-11	Europe	Sweden	59.76	18.7	07/05/2018	8	very low	very low	Temperate	Cfb	C	Activated sludge	0	none	City281
494	US2-17	North America	United States	41.97	-71.36	02/05/2018	12.6	low	low	Temperate	Cfa	C,N,DN,P	Activated sludge	10	very_low	City409
495	IT-01	Europe	Italy	39.98	-75.11	07/03/2018	8	very low	very low	Subtropical	Cfa	C,N,DN	Activated sludge	9	very_low	City175
496	IT-03	Europe	Italy	39.98	-75.11	07/03/2018	9	very low	very low	Subtropical	Cfa	C,N,DN	Activated sludge	5	very_low	City175
497	IT-02	Europe	Italy	39.98	-75.11	07/03/2018	9	very low	very low	Subtropical	Cfa	C,N,DN	Activated sludge	10	very_low	City175
498	US1-40	North America	United States	38.11	-122.57	29/08/2018	23.5	high	high	Subtropical	Csb	C,N,DN	Activated sludge	5	very_low	City362
499	US1-41	North America	United States	37.8	-122.27	31/08/2018	24	high	high	Subtropical	Csb	C	Activated sludge	6	very_low	City363
500	DK-12	Europe	Denmark	55.42	10.37	12/12/2018	NA			Temperate	Cfb	C,N,DN,P	Activated sludge	18	low	City139
501	DK-14	Europe	Denmark	55.43	10.46	12/12/2018	NA			Temperate	Cfb	C,N,DN	Activated sludge	20	low	City139
502	US2-29	North America	United States	38.88	-94.82	09/05/2018	17.5	moderate	moderate	Temperate	Cfa	C,N,DN,P	Activated sludge	6	very_low	City417
503	PL-13	Europe	Poland	54.03	22.51	21/03/2018	11.2	low	low	Temperate	Dfb	C,N,DN,P	Activated sludge	0	low	City229
504	PL-14	Europe	Poland	53.78	20.48	21/03/2018	11.8	low	low	Temperate	Cfb	C,N,DN,P	Activated sludge	0	none	City230
505	US1-39	North America	United States	36.89	-120.69	31/08/2018	23.4	high	high	Subtropical	BSk	C	Activated sludge	15	low	City361
506	NO2-02	Europe	Norway	58.72	5.54	24/04/2018	12	low	low	Temperate	Cfb	C,P	Activated sludge	50	medium	City214
507	NO1-03	Europe	Norway	59.91	10.75	16/04/2018	11	low	low	Temperate	Dfb	C,N,DN	Activated sludge	5	very_low	City202
508	NO1-02	Europe	Norway	59.91	10.75	17/04/2018	11	low	low	Temperate	Dfb	C,N,DN	Activated sludge	0	none	City202
509	NO1-01	Europe	Norway	59.91	10.75	17/04/2018	11	low	low	Temperate	Dfb	C,N	Activated sludge	0	none	City202
510	PL-04	Europe	Poland	52.11	21.26	23/03/2018	13.2	low	low	Temperate	Cfb	C,N,DN	Activated sludge	20	low	City224
511	BE-11	Europe	Belgium	51.32	4.98	12/03/2018	9.27	very low	very low	Temperate	Cfb	C,N,DN	Activated sludge	0	none	City68
512	IT-17	Europe	Italy	38.12	13.36	13/03/2018	21.8	high	high	Subtropical	Csa	C	Activated sludge	0	all	City185
513	IT-16	Europe	Italy	38.12	13.36	13/03/2018	19	moderate	moderate	Subtropical	Csa	C	Activated sludge	0	none	City185
514	US1-90	North America	United States	34.58	-118.12	06/11/2018	24.2	high	high	Subtropical	BSk	C,N,DN	Activated sludge	1	very_low	City387
515	US1-07	North America	United States	37.44	-122.14	14/08/2018	26.5	very high	very high	Subtropical	Csb	C,N	Biofilter	10	very_low	City327
516	IT-07	Europe	Italy	44.8	10.33	07/03/2018	11	low	low	Temperate	Cfa	C,N,DN	Activated sludge	10	very_low	City178
517	IT-06	Europe	Italy	44.8	10.33	07/03/2018	11	low	low	Temperate	Cfa	C,N,DN	Activated sludge	15	low	City178
518	US1-127	North America	United States	35.64	-120.65	12/12/2018	20.7	high	high	Subtropical	Csb	C,N,DN	Activated sludge	5	very_low	City345
519	CZ-10	Europe	Czech Republic	50.19	14.12	23/05/2018	15.7	moderate	moderate	Temperate	Cfb	C,N	Activated sludge	0	none	City114
520	SE-38	Europe	Sweden	56.14	13.39	22/05/2018	NA			Temperate	Cfb	C	Activated sludge	0	all	City292
521	SE-39	Europe	Sweden	56.14	13.39	22/05/2018	NA			Temperate	Cfb	C	Activated sludge	0	all	City292
522	US1-68	North America	United States	38.23	-122.64	22/09/2018	24	high	high	Subtropical	Csb	C,N,DN,P	Activated sludge	14	low	City380
523	PL-05	Europe	Poland	52.08	21.02	23/03/2018	10.8	low	low	Temperate	Cfb	C,N,DN,P	Activated sludge	0	none	City225
524	AR-09	South America	Argentina	-34.48	-58.91	05/06/2018	21	high	high	Temperate	Cfa	C	Activated sludge	90	high	City7
525	AR-26	South America	Argentina	-34.48	-58.91	11/06/2018	18	moderate	moderate	Temperate	Cfa	C	Activated sludge	90	high	City7
526	CA-05	North America	Canada	45.37	-73.98	12/01/2018	7.2	very low	very low	Temperate	Dfb	C,N,DN,P	Activated sludge	10	very_low	City85
527	US1-56	North America	United States	38	-122.3	21/08/2018	24	high	high	Subtropical	Csb	C	Activated sludge	0	none	City375
528	AU-14	Oceania	Australia	-27.72	151.63	02/07/2018	NA			Tropical	Cfa	C,N,DN,P	Activated sludge	0	none	City37
529	CZ-14	Europe	Czech Republic	49.93	13.39	23/05/2018	16	moderate	moderate	Temperate	Cfb	C,N	Activated sludge	5	very_low	City118
530	CZ-22	Europe	Czech Republic	50.56	14.2	23/05/2018	16.8	moderate	moderate	Temperate	Cfb	C,N	Activated sludge	0	none	City126
531	CZ-11	Europe	Czech Republic	49.74	13.37	23/05/2018	20.1	high	high	Temperate	Cfb	C,N,DN,P	Activated sludge	40	medium	City115
532	US1-109	North America	United States	34.06	-117.75	06/11/2018	26.4	very high	very high	Subtropical	Csa	C,N,DN	Activated sludge	4	very_low	City336
533	NO1-07	Europe	Norway	59.14	9.66	17/04/2018	14	low	low	Temperate	Cfb	C,N	MBBR	0	none	City205
534	AR-16	South America	Argentina	-31.01	-62.06	08/06/2018	21	high	high	Tropical	Cfa	C	Activated sludge	100	all	City21
535	UK-09	Europe	United Kingdom	51.32	-2.01	06/04/2018	17	moderate	moderate	Temperate	Cfb	C,N	Activated sludge	0	very_low	City325
536	PL-16	Europe	Poland	52.41	16.93	20/03/2018	10	very low	very low	Temperate	Cfb	C,N,DN,P	Activated sludge	40	medium	City231
537	PL-17	Europe	Poland	52.41	16.93	20/03/2018	10	very low	very low	Temperate	Cfb	C,N,DN,P	Activated sludge	40	medium	City231
538	ZA-20	Africa	South Africa	-25.75	28.23	04/04/2018	NA			Tropical	Cwa	C,N,DN,P	Activated sludge	0	none	City256
539	ZA-21	Africa	South Africa	-25.75	28.23	04/04/2018	NA			Tropical	Cwa	C,N,DN,P	Activated sludge	0	none	City256
540	ZA-25	Africa	South Africa	-25.75	28.23	04/04/2018	NA			Tropical	Cwa	C,Anammox	Biofilter	0	none	City256
541	ZA-22	Africa	South Africa	-25.75	28.23	04/04/2018	NA			Tropical	Cwa	C,N,DN,P	Activated sludge	0	none	City256
542	ZA-24	Africa	South Africa	-25.75	28.23	04/04/2018	NA			Tropical	Cwa	C,Anammox	Biofilter	0	none	City256
543	ZA-23	Africa	South Africa	-25.75	28.23	04/04/2018	NA			Tropical	Cwa	C,Anammox	Biofilter	0	none	City256
544	UK-07	Europe	United Kingdom	51.49	-2.44	13/04/2018	11	low	low	Temperate	Cfb	C,N	Activated sludge	0		City323
545	IN-11	Asia	India	18.52	73.86	03/08/2018	26.5	very high	very high	Subequatorial	Aw	C	Activated sludge	0	none	City169
546	IN-10	Asia	India	18.52	73.86	03/08/2018	26.8	very high	very high	Subequatorial	Aw	C	Activated sludge	0	none	City169
547	IN-12	Asia	India	18.52	73.86	03/08/2018	26.2	very high	very high	Subequatorial	Aw	C	Activated sludge	0	none	City169
548	CN1-05	Asia	China	36.07	120.38	23/03/2018	12	low	low	Subtropical	Cwa	C,N,DN,P	MBBR	0	none	City98
549	ES-18	Europe	Spain	41.94	2.84	07/03/2018	16	moderate	moderate	Subtropical	Csa	C	Activated sludge	0	none	City268
550	PH-06	Asia	Philippines	14.68	121.04	02/08/2018	30.7	extremely high	extremely high	Subequatorial	Am	C,N,DN	Activated sludge	0	none	City219
551	PH-03	Asia	Philippines	14.68	121.04	24/08/2018	27	very high	very high	Subequatorial	Am	C,N,DN,P	Activated sludge	0	none	City219
552	PH-04	Asia	Philippines	14.68	121.04	24/08/2018	29.1	very high	very high	Subequatorial	Am	C,N,DN,P	Activated sludge	0	none	City219
553	PH-01	Asia	Philippines	14.68	121.04	24/08/2018	28	very high	very high	Subequatorial	Am	C,N,DN	MBBR	0	none	City219
554	PH-07	Asia	Philippines	14.68	121.04	02/08/2018	30.7	extremely high	extremely high	Subequatorial	Am	C,N,DN	Activated sludge	0	none	City219
555	PH-02	Asia	Philippines	14.68	121.04	24/08/2018	28.2	very high	very high	Subequatorial	Am	C,N,DN	MBBR	0	none	City219
556	PL-24	Europe	Poland	51.4	21.15	20/03/2018	NA			Temperate	Cfb	C,N,DN,P	Activated sludge	10	very_low	City237
557	AR-28	South America	Argentina	-31.25	-61.49	11/06/2018	17	moderate	moderate	Tropical	Cfa	C	Biofilter	0	none	City24
558	NO2-03	Europe	Norway	59	5.62	24/04/2018	10	very low	very low	Temperate	Cfb	C,P	Activated sludge	5	very_low	City215
559	DK-19	Europe	Denmark	56.45	10.07	12/12/2018	NA			Temperate	Cfb	C,N,DN,P	Activated sludge	5	very_low	City143
560	AU-03	Oceania	Australia	-32.75	151.77	13/06/2018	17.5	moderate	moderate	Subtropical	Cfa	C,N,DN,P	Activated sludge	7	very_low	City26
561	US1-09	North America	United States	37.49	-122.24	14/08/2018	24	high	high	Subtropical	Csb	C	Biofilter	25	low	City328
562	IT-10	Europe	Italy	44.7	10.63	07/03/2018	11	low	low	Temperate	Cfa	C,N,DN	Activated sludge	10	very_low	City180
563	IT-09	Europe	Italy	44.7	10.63	07/03/2018	12	low	low	Temperate	Cfa	C,N,DN,P	Activated sludge	17	low	City180
564	CZ-23	Europe	Czech Republic	50.61	13.96	23/05/2018	16.2	moderate	moderate	Temperate	Cfb	C,N,DN	Activated sludge	0	none	City127
565	DK-10	Europe	Denmark	55.33	8.74	12/12/2018	NA			Temperate	Cfb	C,N,DN,P	Activated sludge	20	low	City137
566	US1-57	North America	United States	37.94	-122.35	21/08/2018	20	moderate	moderate	Subtropical	Csb	C	Activated sludge	30	medium	City366
567	US1-45	North America	United States	37.94	-122.35	29/08/2018	20	moderate	moderate	Subtropical	Csb	C,N,DN	Activated sludge	5	very_low	City366
568	US1-122	North America	United States	36.81	-121.37	10/12/2018	NA			Subtropical	Csb	C,N,DN	Activated sludge	0	none	City341
569	AR-14	South America	Argentina	-27.59	-64.91	07/06/2018	20	moderate	moderate	Tropical	Cwa	C	Activated sludge	0	none	City19
570	NO1-10	Europe	Norway	58.7	9.32	17/04/2018	12	low	low	Temperate	Cfb	C,N,DN,P	Activated sludge	5	very_low	City208
571	US1-46	North America	United States	30.55	-87.71	20/09/2018	28	very high	very high	Subtropical	Cfa	P	Activated sludge	10	very_low	City367
572	US1-55	North America	United States	38.03	-122.27	31/08/2018	33	extremely high	extremely high	Subtropical	Csb	C,N	Activated sludge	100	all	City374
573	US1-58	North America	United States	38.03	-122.27	21/08/2018	24	high	high	Subtropical	Csb	C,N,DN	Activated sludge	0	none	City374
574	IT-11	Europe	Italy	41.9	12.5	13/03/2018	17	moderate	moderate	Subtropical	Csa	C,N	Activated sludge	5	very_low	City181
575	NL-07	Europe	Netherlands	51.92	4.48	14/03/2018	13	low	low	Temperate	Cfb	C	Activated sludge	0	none	City195
576	NL-10	Europe	Netherlands	51.92	4.48	14/03/2018	30	very high	very high	Temperate	Cfb	N	MBBR	0	none	City195
577	NL-08	Europe	Netherlands	51.92	4.48	14/03/2018	30	very high	very high	Temperate	Cfb	None	Other	0	none	City195
578	NL-06	Europe	Netherlands	51.92	4.48	14/03/2018	13	low	low	Temperate	Cfb	C,N	Activated sludge	0	none	City195
579	NL-09	Europe	Netherlands	51.92	4.48	14/03/2018	30	very high	very high	Temperate	Cfb	DN	Granules	0	none	City195
580	CZ-19	Europe	Czech Republic	50.43	14.26	23/05/2018	16.2	moderate	moderate	Temperate	Cfb	C,N,DN	Activated sludge	0	none	City123
581	IT-05	Europe	Italy	44.65	10.78	07/03/2018	9	very low	very low	Temperate	Cfa	C,N,DN	Activated sludge	5	very_low	City177
582	ES-24	Europe	Spain	41.55	2.11	06/03/2018	17	moderate	moderate	Subtropical	Cfa	C,N,DN	Activated sludge	0	medium	City274
583	US1-121	North America	United States	36.68	-121.66	10/12/2018	NA			Subtropical	Csb	C,N,DN	Activated sludge	0	none	City340
584	AR-19	South America	Argentina	-24.78	-65.42	07/06/2018	17	moderate	moderate	Tropical	BSh	C	Biofilter	0	none	City15
585	AR-18	South America	Argentina	-26.9	-65.23	07/06/2018	20	moderate	moderate	Tropical	Cwa	C	Activated sludge	0	none	City23
586	AR-23	South America	Argentina	-34.44	-58.56	11/06/2018	19	moderate	moderate	Temperate	Cfa	C,N	Activated sludge	0	none	City17
587	US1-71	North America	United States	37.77	-122.42	02/10/2018	25.3	very high	very high	Subtropical	Csb	C,N,DN	Activated sludge	0	none	City326
588	US1-06	North America	United States	37.65	-122.41	08/08/2018	24	high	high	Subtropical	Csb	C	Activated sludge	25	low	City326
589	US1-75	North America	United States	37.77	-122.42	30/10/2018	23.2	high	high	Subtropical	Csb	C,N,DN	Activated sludge	0	none	City326
590	US1-72	North America	United States	37.77	-122.42	09/10/2018	23.5	high	high	Subtropical	Csb	C,N,DN	Activated sludge	0	none	City326
591	US1-11	North America	United States	37.8	-122.41	09/08/2018	22	high	high	Subtropical	Csb	C	Activated sludge	0	none	City326
592	US1-08	North America	United States	37.77	-122.42	09/08/2018	21	high	high	Subtropical	Csb	C	Activated sludge	15	low	City326
593	US1-74	North America	United States	37.77	-122.42	24/10/2018	22.9	high	high	Subtropical	Csb	C,N,DN	Activated sludge	0	none	City326
594	US1-73	North America	United States	37.77	-122.42	16/10/2018	25.2	very high	very high	Subtropical	Csb	C,N,DN	Activated sludge	0	none	City326
595	UY-15	South America	Uruguay	-34.34	-56.71	02/08/2018	NA			Subtropical	Cfa	C	Activated sludge	0	none	City351
596	US1-27	North America	United States	37.34	-121.89	14/08/2018	21	high	high	Subtropical	Csb	C,N,DN,P	Activated sludge	10	very_low	City351
597	US1-114	North America	United States	36.85	-121.54	10/12/2018	NA			Subtropical	Csb	C,N,DN	Activated sludge	0	none	City337
598	US1-113	North America	United States	36.85	-121.54	10/12/2018	NA			Subtropical	Csb	C,N,DN	Activated sludge	0	none	City337
599	US1-129	North America	United States	36.85	-121.54	10/12/2018	NA			Subtropical	Csb	C,N,DN	Activated sludge	100	all	City337
600	US1-63	North America	United States	33.5	-117.66	20/09/2018	24	high	high	Subtropical	BSk	C,N	Activated sludge	0	none	City368
601	US1-47	North America	United States	33.5	-117.66	20/09/2018	29	very high	very high	Subtropical	BSk	C	Activated sludge	0	none	City368
602	US1-30	North America	United States	37.73	-122.16	14/08/2018	26	very high	very high	Subtropical	Csb	C	Biofilter	10	very_low	City353
603	US1-124	North America	United States	35.28	-120.66	14/12/2018	19	moderate	moderate	Subtropical	Csb	C,N	Biofilter	0	none	City343
604	MX-07	North America	Mexico	22.16	-100.99	09/03/2018	25	high	high	Tropical	BSk	C,N,DN,P	Activated sludge	0	none	City191
605	MX-06	North America	Mexico	22.16	-100.99	09/03/2018	25	high	high	Tropical	BSk	C,N,DN,P	Activated sludge	0	low	City191
606	US1-14	North America	United States	37.56	-122.33	08/08/2018	23.5	high	high	Subtropical	Csb	C	Activated sludge	0	none	City349
607	US1-36	North America	United States	37.97	-122.53	29/08/2018	26	very high	very high	Subtropical	Csb	C	Biofilter	2	very_low	City359
608	US1-62	North America	United States	35.39	-120.61	20/09/2018	28	very high	very high	Subtropical	Csb	C	Activated sludge	0	none	City377
609	US1-69	North America	United States	38.44	-122.71	21/09/2018	25	high	high	Subtropical	Csb	C,N,DN	Activated sludge	2	very_low	City381
610	CA-06	North America	Canada	52.13	-106.67	01/03/2018	7.9	very low	very low	Temperate	Dfb	C,N,DN,P	Activated sludge	0		City86
611	US1-106	North America	United States	34.39	-118.54	07/11/2018	25.9	very high	very high	Subtropical	Csb	C,N,DN	Activated sludge	1	very_low	City333
612	IT-12	Europe	Italy	40.76	14.54	14/03/2018	16	moderate	moderate	Subtropical	Csa	C,N,DN	Activated sludge	30	medium	City182
613	IT-08	Europe	Italy	44.6	10.69	07/03/2018	7	very low	very low	Temperate	Cfa	C	Activated sludge	5	very_low	City179
614	BE-18	Europe	Belgium	51.24	4.58	12/03/2018	9.42	very low	very low	Temperate	Cfb	C,N,DN	MBR	2	very_low	City65
615	BE-08	Europe	Belgium	51.24	4.58	12/03/2018	8.91	very low	very low	Temperate	Cfb	C,N,DN	Activated sludge	2	very_low	City65
616	US2-09	North America	United States	37.2	-76.43	25/04/2018	17.8	moderate	moderate	Temperate	Cfa	C,N,DN	Activated sludge	0		City401
617	MY-05	Asia	Malaysia	3.07	101.52	24/04/2018	33.6	extremely high	extremely high	Equatorial	Af	C,N		95	high	City187
618	MY-14	Asia	Malaysia	3.07	101.52	15/05/2018	30.5	extremely high	extremely high	Equatorial	Af	C	Other	100	all	City187
619	MY-13	Asia	Malaysia	3.07	101.52	15/05/2018	30.5	extremely high	extremely high	Equatorial	Af	C	Other	100	all	City187
620	MY-15	Asia	Malaysia	3.07	101.52	16/05/2018	31.2	extremely high	extremely high	Equatorial	Af	C	Activated sludge	100	all	City187
621	MY-20	Asia	Malaysia	3.07	101.52	24/04/2018	33.6	extremely high	extremely high	Equatorial	Af	C,N	Activated sludge	100	all	City187
622	MY-03	Asia	Malaysia	3.07	101.52	24/04/2018	33.6	extremely high	extremely high	Equatorial	Af	C,N	Activated sludge	95	high	City187
623	MY-02	Asia	Malaysia	3.07	101.52	24/04/2018	30	very high	very high	Equatorial	Af	C	Activated sludge	95	high	City187
624	MY-04	Asia	Malaysia	3.07	101.52	24/04/2018	33.6	extremely high	extremely high	Equatorial	Af	C,N		95	high	City187
625	MY-12	Asia	Malaysia	3.07	101.52	15/05/2018	30.5	extremely high	extremely high	Equatorial	Af	C	Activated sludge	100	all	City187
626	PT-03	Europe	Portugal	38.53	-8.89	19/02/2018	21	high	high	Subtropical	Csa	C,N,DN,P	Activated sludge	0	medium	City239
627	CN1-10	Asia	China	38.04	114.51	14/03/2018	15	low	low	Subtropical	BSk	C,N,DN	Activated sludge	0	none	City102
628	NL-12	Europe	Netherlands	50.83	5.98	10/04/2018	15	low	low	Temperate	Cfb	C,N,DN,P	Granules	0	none	City196
629	NL-11	Europe	Netherlands	50.83	5.98	10/04/2018	15	low	low	Temperate	Cfb	C,N,DN,P	Granules	0	none	City196
630	SE-28	Europe	Sweden	55.56	14.35	17/05/2018	NA			Temperate	Cfb	C	MBBR	100	all	City288
631	SG-02	Asia	Singapore	1.35	103.82	07/03/2018	30	very high	very high	Tropical	Af	C,N,DN	Activated sludge	0	none	City246
632	SG-04	Asia	Singapore	1.35	103.82	08/03/2018	30	very high	very high	Tropical	Af	C,N,DN	Activated sludge	0	none	City246
633	SG-01	Asia	Singapore	1.35	103.82	07/03/2018	30	very high	very high	Tropical	Af	C,N,DN,P	MBR	5	very_low	City246
634	SG-03	Asia	Singapore	1.35	103.82	07/03/2018	30	very high	very high	Tropical	Af	C,N,DN	Activated sludge	0	none	City246
635	BE-22	Europe	Belgium	50.82	3.84	12/03/2018	NA			Temperate	Cfb	C,N,DN	Biofilter	0	none	City78
636	BE-04	Europe	Belgium	50.78	4.24	12/03/2018	10.04	low	low	Temperate	Cfb	C,N,DN	Activated sludge	0	none	City61
637	DK-08	Europe	Denmark	56.57	9.04	12/12/2018	NA			Temperate	Cfb	C,N,DN,P	Activated sludge	20	low	City136
638	NO3-02	Europe	Norway	63.7	11.19	10/04/2018	24	high	high	Temperate	Cfb	C	Activated sludge	100	all	City217
639	US1-126	North America	United States	36.42	-121.33	12/12/2018	NA			Subtropical	Csb	C,N,DN	Activated sludge	10	very_low	City344
640	IT-15	Europe	Italy	40.63	14.38	14/03/2018	16	moderate	moderate	Subtropical	Csa	C,N,DN	Activated sludge	15	low	City184
641	US2-20	North America	United States	41.6	-72.88	03/05/2018	NA			Temperate	Cfa	N	Activated sludge	0		City411
642	US2-21	North America	United States	41.6	-72.88	03/05/2018	NA			Temperate	Cfa	DN	Biofilter	0		City411
643	US1-44	North America	United States	47.66	-117.43	12/08/2018	22	high	high		Csb	C,N,DN	MBR	5	very_low	City365
644	US1-52	North America	United States	40.16	-105.17	17/09/2018	21	high	high	Temperate	BSk	C,N,DN,P	Activated sludge	15	low	City372
645	CH-07	Europe	Switzerland	47.42	9.38	03/04/2018	12.3	low	low	Temperate	Cfb	C,N	Activated sludge	25	low	City297
646	CH-20	Europe	Switzerland	47.24	8.74	05/04/2018	4.99	very low	very low	Temperate	Cfb	C,N,DN	MBR	5	very_low	City307
647	CH-21	Europe	Switzerland	47.24	8.74	05/04/2018	5.94	very low	very low	Temperate	Cfb	C,N,DN	MBR	5	very_low	City307
648	CZ-12	Europe	Czech Republic	49.7	13.47	23/05/2018	17.5	moderate	moderate	Temperate	Cfb	C,N,DN	Activated sludge	30	medium	City116
649	US1-76	North America	United States	36.12	-97.06	15/11/2018	15	low	low	Temperate	Cfa	C,N	Activated sludge	15	low	City382
650	CZ-05	Europe	Czech Republic	50.15	13.96	23/05/2018	15.3	moderate	moderate	Temperate	Cfb	C,N,DN	Activated sludge	0	none	City109
651	AT-02	Europe	Austria	47.4	11.82	24/04/2018	NA			Temperate	Cfb	Anammox	Granules	0		City51
652	AT-01	Europe	Austria	47.4	11.82	24/04/2018	NA			Temperate	Cfb	None	Activated sludge	0		City51
653	DE-10	Europe	Germany	48.78	9.18	21/03/2018	NA			Temperate	Cfb	C,N	Biofilter	0	none	City156
