"Source","Target","p_value"
"OTU_235","Th",0.143449851603935
"OTU_243","Th",0.80575531824122
"OTU_376","Th",0.0472273905247619
"OTU_141","Th",0.138025337781693
"OTU_188","Th",0.237817212088789
"OTU_114","Th",0.990658502755891
"OTU_262","Th",0.0482223902045173
"OTU_147","Th",0.877363393927409
"OTU_478","Th",0.711019588068518
"OTU_618","Th",0.0573094680130091
"OTU_356","Th",0.106369912985325
"OTU_701","Th",0.0433749169667171
"OTU_100","Th",0.500148100743009
"OTU_125","Th",0.416995245089183
"OTU_416","Th",0.109371097434491
"OTU_312","Th",0.890634490942994
"OTU_156","Th",0.98023551878408
"OTU_118","Th",0.360408155883276
"OTU_175","Th",0.94552617846556
"OTU_427","Th",0.651619273430358
"OTU_70","Th",0.920795253435467
"OTU_544","Th",0.416905157861372
"OTU_249","Th",0.260784590252368
"OTU_351","Th",0.876420168929647
"OTU_902","Th",0.0762794050659138
"OTU_533","Th",0.36202552534683
"OTU_84","Th",0.276982145049108
"OTU_633","Th",0.0500380165200411
"OTU_322","Th",0.388507952204378
"OTU_443","Th",0.919016376082531
"OTU_917","Th",0.449789388072068
"OTU_79","Th",0.636547443446755
"OTU_290","Th",0.275649563338428
"OTU_770","Th",0.0606943736446319
"OTU_215","Th",0.516153799220973
"OTU_83","Th",0.36777879412874
"OTU_311","Th",0.160088525003034
"OTU_415","Th",0.9239234891188
"OTU_348","Th",0.986182723922062
"OTU_232","Th",0.719314018203162
"OTU_366","Th",0.128630893529832
"OTU_898","Th",0.87172539694699
"OTU_741","Th",0.843206134453801
"OTU_1104","Th",0.194872256292492
"OTU_129","Th",0.109737667351293
"OTU_418","Th",0.753577597366412
"OTU_566","Th",0.948314744677762
"OTU_818","Th",0.461440457079825
"OTU_152","Th",0.666597536261463
"OTU_52","Th",0.0370214593049628
"OTU_820","Th",0.140034355525137
"OTU_905","Th",0.0179115989344894
"OTU_961","Th",0.0737274712359314
"OTU_872","Th",0.832521972899506
"OTU_214","Th",0.900775758185318
"OTU_168","Th",0.89782252109511
"OTU_728","Th",0.109060653497241
"OTU_520","Th",0.233397968110652
"OTU_537","Th",0.728694732013266
"OTU_761","Th",0.310830262334562
"OTU_289","Th",0.406468206312907
"OTU_504","Th",0.0374468090660506
"OTU_987","Th",0.0295755639580382
"OTU_212","Th",0.832521972899506
"OTU_140","Th",0.304928133977584
"OTU_227","Th",0.831507603014457
"OTU_426","Th",0.0946825389235261
"OTU_167","Th",0.443314925256813
"OTU_625","Th",0.604076381831615
"OTU_1108","Th",0.0582890253104667
"OTU_1295","Th",0.544781211657194
"OTU_61","Th",0.643282846529756
"OTU_408","Th",0.113662475632815
"OTU_615","Th",0.0126671959558513
"OTU_51","Th",0.890634490942994
"OTU_256","Th",0.259583509528447
"OTU_838","Th",0.992696689557502
"OTU_335","Th",0.0321410309250728
"OTU_628","Th",0.702754747715889
"OTU_228","Th",0.225073021819071
"OTU_131","Th",0.401387069183468
"OTU_341","Th",0.756154994472274
"OTU_116","Th",0.102666947676767
"OTU_157","Th",0.27151053627469
"OTU_706","Th",0.0208392450983048
"OTU_390","Th",0.632314721351741
"OTU_454","Th",0.636547443446755
"OTU_792","Th",0.498060124632073
"OTU_577","Th",0.280915471704812
"OTU_532","Th",0.374302804512802
"OTU_480","Th",0.675208200607578
"OTU_635","Th",0.516163632742009
"OTU_339","Th",0.276309557285036
"OTU_148","Th",0.89782252109511
"OTU_559","Th",0.383480744660325
"OTU_321","Th",0.324697154963457
"OTU_223","Th",0.959139370550617
"OTU_40","Th",0.643282846529756
"OTU_799","Th",0.20543665018991
"OTU_355","Th",0.505794691657678
"OTU_316","Th",0.330951368688159
"OTU_824","Th",0.0787543147794288
"OTU_403","Th",0.101634415550928
"OTU_561","Th",0.235621804082659
"OTU_993","Th",0.12254633631093
"OTU_1052","Th",0.0372646471980322
"OTU_384","Th",0.0946585525667797
"OTU_95","Th",0.0834223530001971
"OTU_472","Th",0.142887609931445
"OTU_1","Tl",0.569777695019217
"OTU_2","Tl",0.346570710111369
"OTU_3","Tl",0.906403408547208
"OTU_5","Tl",0.643537501509258
"OTU_8","Tl",0.626194438350941
"OTU_20","Tl",0.137441051471956
"OTU_54","Tl",0.35802430028625
"OTU_12","Tl",0.728986268158626
"OTU_14","Tl",0.0393158604646954
"OTU_22","Tl",0.038151859965615
"OTU_23","Tl",0.0730051766944247
"OTU_27","Tl",0.347703462854098
"OTU_43","Tl",0.157202635292416
"OTU_35","Tl",0.0683840109328529
"OTU_57","Tl",0.651421167038287
"OTU_28","Tl",0.860961816232449
"OTU_46","Tl",0.34080636304689
"OTU_26","Tl",0.0381734194140371
"OTU_59","Tl",0.12717692186312
"OTU_81","Tl",0.102739942709025
"OTU_119","Tl",0.0199041616559351
"OTU_49","Tl",0.116349218816587
"OTU_13","Tl",0.0287279435421377
"OTU_42","Tl",0.900775758185318
"OTU_96","Tl",0.116119701452626
"OTU_109","Tl",0.526209393748503
"OTU_37","Tl",0.877363393927409
"OTU_58","Tl",0.19166030099116
"OTU_31","Tl",0.298928735652486
"OTU_296","Tl",0.00934822231679692
"OTU_16","Tl",0.693981147728055
"OTU_193","Tl",0.830274324486357
"OTU_90","Tl",0.1639566881169
"OTU_32","Tl",0.0985953718958788
"OTU_107","Tl",0.916095834933215
"OTU_47","Tl",0.112928075565784
"OTU_105","Tl",0.140034355525137
"OTU_73","Tl",0.286865762543769
"OTU_56","Tl",0.0976838367089477
"OTU_367","Tl",0.140034355525137
"OTU_63","Tl",0.189970478410185
"OTU_138","Tl",0.240128965687729
"OTU_41","Tl",0.0388734841459064
"OTU_128","Tl",0.822661195582431
"OTU_191","Tl",0.376915421851878
"OTU_259","Tl",0.384730077401736
"OTU_88","Tl",0.0705918814374243
"OTU_200","Tl",0.705686646059431
"OTU_242","Tl",0.763841716271192
"OTU_36","Tl",0.413625653954515
"OTU_194","Tl",0.519583847321593
"OTU_64","Tl",0.101571187839814
"OTU_166","Tl",0.155855886756517
"OTU_62","Tl",0.356614384020688
"OTU_122","Tl",0.25226574624586
"OTU_127","Tl",0.335590146992923
"OTU_226","Tl",0.0987487524010454
"OTU_149","Tl",0.27372225255267
"OTU_38","Tl",0.079060077531605
"OTU_241","Tl",0.564556825563948
"OTU_360","Tl",0.0860393335430392
"OTU_142","Tl",0.895364140242021
"OTU_292","Tl",0.061776864825879
"OTU_230","Tl",0.0905883043226374
"OTU_151","Tl",0.0188719323305588
"OTU_914","Tl",0.0366172528885893
"OTU_24","Tl",0.0357885625533625
"OTU_492","Tl",0.960037030431016
"OTU_132","Tl",0.674856048977644
"OTU_112","Tl",0.0295755639580382
"OTU_287","Tl",0.309466239163737
"OTU_334","Tl",0.136610401678611
"OTU_113","Tl",0.0788927128162955
"OTU_440","Tl",0.805250519526797
"OTU_39","Tl",0.138025337781693
"OTU_306","Tl",0.117169454487508
"OTU_493","Tl",0.0575365829687628
"OTU_545","Tl",0.280691948524169
"OTU_133","Tl",0.817663487766251
"OTU_381","Tl",0.763841716271192
"OTU_486","Tl",0.0898125899562834
"OTU_274","Tl",0.689337602948786
"OTU_422","Tl",0.0799560533666057
"OTU_581","Tl",0.418930811970737
"OTU_101","Tl",0.818709207789634
"OTU_130","Tl",0.197718551343211
"OTU_115","Tl",0.0494042201510335
"OTU_301","Tl",0.147770701069405
"OTU_71","Tl",0.711019588068518
"OTU_66","Tl",0.948322603683401
"OTU_153","Tl",1
"OTU_121","Tl",0.224699457457786
"OTU_266","Tl",0.329570618793411
"OTU_144","Tl",0.514149359223136
"OTU_682","Tl",0.551026651476514
"OTU_481","Tl",0.82163245378274
"OTU_150","Tl",0.0381734194140371
"OTU_204","Tl",0.176748760143663
"OTU_354","Tl",0.0366658050595976
"OTU_288","Tl",0.900775758185318
"OTU_110","Tl",0.276969619476345
"OTU_69","Tl",0.769698585037213
"OTU_192","Tl",0.0726580244539648
"OTU_171","Tl",0.338756352994974
"OTU_162","Tl",0.048781159736849
"OTU_299","Tl",0.959139370550617
"OTU_237","Tl",0.27372225255267
"OTU_74","Tl",0.516153799220973
"OTU_93","Tl",0.0561465154732011
"OTU_359","Tl",0.0292426092484028
"OTU_309","Tl",0.101571187839814
"OTU_267","Tl",0.208021646257431
"OTU_234","Tl",0.069695036791415
"OTU_179","Tl",0.0381734194140371
"OTU_333","Tl",0.588817174166257
"OTU_694","Tl",0.912831047568992
"OTU_217","Tl",0.780493499873274
"OTU_238","Tl",0.0684497477805212
"OTU_146","Tl",0.0164240729884076
"OTU_387","Tl",0.86856881343996
"OTU_302","Tl",0.221311751844692
"OTU_160","Tl",0.0199041616559351
"OTU_99","Tl",0.102666947676767
"OTU_244","Tl",0.743715540020445
"OTU_199","Tl",0.106156995845222
"OTU_198","Tl",0.137441051471956
"OTU_270","Tl",0.0557987506499205
"OTU_187","Tl",0.990658502755891
"OTU_247","Tl",0.0276779838253378
"OTU_92","Tl",0.0253924757472812
"OTU_155","Tl",0.0596224916573657
"OTU_21","Tl",0.854370499446994
"OTU_236","Tl",0.0124988546521255
"OTU_487","Tl",0.871195841414675
"OTU_622","Tl",0.294023373752116
"OTU_445","Tl",0.02727462534974
"OTU_409","Tl",0.219878374421544
"OTU_169","Tl",0.610972015624033
"OTU_265","Tl",0.882088923621449
"OTU_423","Tl",0.217965918151147
"OTU_87","Tl",0.0268925853057742
"OTU_555","Tl",0.734719795838047
"OTU_53","Tl",0.109318566472862
"OTU_65","Tl",0.153800302646026
"OTU_255","Tl",0.394225144171909
"OTU_235","Tl",0.675095733053152
"OTU_243","Tl",0.0993573535613266
"OTU_376","Tl",0.185810452712475
"OTU_141","Tl",0.832521972899506
"OTU_188","Tl",0.132307942110507
"OTU_114","Tl",0.0461667590080219
"OTU_262","Tl",0.189712481760109
"OTU_147","Tl",0.25788922640497
"OTU_478","Tl",0.705686646059431
"OTU_618","Tl",0.174616049032292
"OTU_356","Tl",0.718710256140348
"OTU_701","Tl",0.164285834909917
"OTU_100","Tl",0.178186580087769
"OTU_125","Tl",0.0508621979910937
"OTU_416","Tl",0.264227656516832
"OTU_312","Tl",0.0219027848167803
"OTU_156","Tl",0.600907603057902
"OTU_118","Tl",0.916095834933215
"OTU_175","Tl",0.0730051766944247
"OTU_427","Tl",0.0605033830366432
"OTU_70","Tl",0.699619225810067
"OTU_544","Tl",0.228804775233733
"OTU_249","Tl",0.76796702756872
"OTU_351","Tl",0.0098869039262682
"OTU_902","Tl",0.0633136444019091
"OTU_533","Tl",0.892579171093077
"OTU_84","Tl",0.900751052154809
"OTU_633","Tl",0.435566207539407
"OTU_322","Tl",0.19900592469764
"OTU_443","Tl",0.837767832748665
"OTU_917","Tl",0.799318366406689
"OTU_79","Tl",0.0372646471980322
"OTU_290","Tl",0.0593588748956574
"OTU_770","Tl",0.782455739241989
"OTU_215","Tl",0.734394120245055
"OTU_83","Tl",0.0656812842991325
"OTU_311","Tl",0.396443928143053
"OTU_415","Tl",0.611161322139367
"OTU_348","Tl",0.0257208881047136
"OTU_232","Tl",0.0366658050595976
"OTU_366","Tl",0.214936282742632
"OTU_898","Tl",0.00605479161113113
"OTU_741","Tl",0.0094927924430831
"OTU_1104","Tl",0.799168448024742
"OTU_129","Tl",0.0535716201397568
"OTU_418","Tl",0.943012268491562
"OTU_566","Tl",0.0262847727721747
"OTU_818","Tl",0.262136185463202
"OTU_152","Tl",0.569534393601392
"OTU_52","Tl",0.547540222964429
"OTU_820","Tl",0.402892103102036
"OTU_905","Tl",0.602447760457243
"OTU_961","Tl",0.170985832400979
"OTU_872","Tl",0.0120798958772058
"OTU_214","Tl",0.0126671959558513
"OTU_168","Tl",0.00934822231679692
"OTU_728","Tl",0.814243268385884
"OTU_520","Tl",0.313682911340172
"OTU_537","Tl",0.0179115989344894
"OTU_761","Tl",0.0258464882946605
"OTU_289","Tl",0.0634339246516559
"OTU_504","Tl",0.713669241580854
"OTU_987","Tl",0.40167585927437
"OTU_212","Tl",0.28515327818394
"OTU_140","Tl",0.6599140512751
"OTU_227","Tl",0.147672897566159
"OTU_426","Tl",0.0831160582339946
"OTU_167","Tl",0.448686051661907
"OTU_625","Tl",0.401642203507481
"OTU_1108","Tl",0.994548871206564
"OTU_1295","Tl",0.984894157136839
"OTU_61","Tl",0.308863786785543
"OTU_408","Tl",0.0512979663272078
"OTU_615","Tl",0.747214708209995
"OTU_51","Tl",0.666597536261463
"OTU_256","Tl",0.109371097434491
"OTU_838","Tl",0.716856476362464
"OTU_335","Tl",0.305934509278376
"OTU_628","Tl",0.0171973321702058
"OTU_228","Tl",0.336231716780838
"OTU_131","Tl",0.536478169569683
"OTU_341","Tl",0.845042169698616
"OTU_116","Tl",0.794901548894838
"OTU_157","Tl",0.496045407987043
"OTU_706","Tl",0.483804222325043
"OTU_390","Tl",0.0976838367089477
"OTU_454","Tl",0.249408310667036
"OTU_792","Tl",0.0162259878276471
"OTU_577","Tl",0.900775758185318
"OTU_532","Tl",0.363334344888855
"OTU_480","Tl",0.533226338160585
"OTU_635","Tl",0.0976838367089477
"OTU_339","Tl",0.384046096360385
"OTU_148","Tl",0.0120560927729274
"OTU_559","Tl",0.756154994472274
"OTU_321","Tl",0.155855886756517
"OTU_223","Tl",0.0354443129615443
"OTU_40","Tl",0.244443494548695
"OTU_799","Tl",0.105164967738521
"OTU_355","Tl",0.339370978187677
"OTU_316","Tl",0.149038960975817
"OTU_824","Tl",0.443328148020051
"OTU_403","Tl",0.108163570422056
"OTU_561","Tl",0.302735402674155
"OTU_993","Tl",0.0917853480358837
"OTU_1052","Tl",0.449789388072068
"OTU_384","Tl",0.577485310106517
"OTU_95","Tl",0.646551986485052
"OTU_472","Tl",0.0732985813693185
"OTU_1","U",0.6599140512751
"OTU_2","U",0.547265446162509
"OTU_3","U",0.975112473304583
"OTU_5","U",0.619551148824276
"OTU_8","U",0.665014574674361
"OTU_20","U",0.362966335041875
"OTU_54","U",0.451767464387443
"OTU_12","U",0.846656400484642
"OTU_14","U",0.0360212751318551
"OTU_22","U",0.0873232299542348
"OTU_23","U",0.246178534306624
"OTU_27","U",0.725729969544242
"OTU_43","U",0.296251038518805
"OTU_35","U",0.198190139093762
"OTU_57","U",0.602447760457243
"OTU_28","U",0.937453065461009
"OTU_46","U",0.3243946171638
"OTU_26","U",0.160507752605456
"OTU_59","U",0.273461084560911
"OTU_81","U",0.260917062066615
"OTU_119","U",0.0198974736450863
"OTU_49","U",0.294242106153484
"OTU_13","U",0.11604457196847
"OTU_42","U",0.895364140242021
"OTU_96","U",0.380322494004362
"OTU_109","U",0.681057667119885
"OTU_37","U",0.963797931192964
"OTU_58","U",0.472668071343967
"OTU_31","U",0.435566207539407
"OTU_296","U",0.0339915711315868
"OTU_16","U",0.552906317915041
"OTU_193","U",0.816011551967478
"OTU_90","U",0.42088859562919
"OTU_32","U",0.0435737572596957
"OTU_107","U",0.850878415358236
"OTU_47","U",0.294722190790237
"OTU_105","U",0.0568861561898337
"OTU_73","U",0.551896225517437
"OTU_56","U",0.172588786988178
"OTU_367","U",0.102666947676767
"OTU_63","U",0.395783540608556
"OTU_138","U",0.619551148824276
"OTU_41","U",0.041969402230313
"OTU_128","U",0.450476609603026
"OTU_191","U",0.681057667119885
"OTU_259","U",0.603569955291408
"OTU_88","U",0.192687386553007
"OTU_200","U",0.848495827928257
"OTU_242","U",0.912057429489638
"OTU_36","U",0.431174475070085
"OTU_194","U",0.872083601380759
"OTU_64","U",0.382813094783278
"OTU_166","U",0.284204827567341
"OTU_62","U",0.402013312430931
"OTU_122","U",0.416839920952011
"OTU_127","U",0.322249325366682
"OTU_226","U",0.332580024891077
"OTU_149","U",0.656216153388138
"OTU_38","U",0.195904596281603
"OTU_241","U",0.733691355831789
"OTU_360","U",0.264488744961584
"OTU_142","U",0.804397924018226
"OTU_292","U",0.189712481760109
"OTU_230","U",0.374117482456975
"OTU_151","U",0.010488992855687
"OTU_914","U",0.0812003270959208
"OTU_24","U",0.0219027848167803
"OTU_492","U",0.983412688958781
"OTU_132","U",0.332272032386767
"OTU_112","U",0.0657795493693778
"OTU_287","U",0.316796883074846
"OTU_334","U",0.324752943735531
"OTU_113","U",0.237773357701729
"OTU_440","U",0.996644965287304
"OTU_39","U",0.109298491002482
"OTU_306","U",0.331463796284879
"OTU_493","U",0.160507752605456
"OTU_545","U",0.473804538798237
"OTU_133","U",0.831455246326379
"OTU_381","U",0.691557756366829
"OTU_486","U",0.275001217234471
"OTU_274","U",0.792737538521105
"OTU_422","U",0.0975691550826132
"OTU_581","U",0.733691355831789
"OTU_101","U",0.711994961908067
"OTU_130","U",0.413297853702218
"OTU_115","U",0.049310089793257
"OTU_301","U",0.295103158902352
"OTU_71","U",0.676139234806006
"OTU_66","U",0.861854776852585
"OTU_153","U",0.961611169275751
"OTU_121","U",0.235753592346459
"OTU_266","U",0.808738187095945
"OTU_144","U",0.569534393601392
"OTU_682","U",0.8703225958496
"OTU_481","U",0.943012268491562
"OTU_150","U",0.0315976778398048
"OTU_204","U",0.133165277059835
"OTU_354","U",0.0573321035117153
"OTU_288","U",0.875585896039445
"OTU_110","U",0.442752603366632
"OTU_69","U",0.86174603752572
"OTU_192","U",0.184995649307723
"OTU_171","U",0.743880015792785
"OTU_162","U",0.158959807707641
"OTU_299","U",0.782732611462439
"OTU_237","U",0.287367213786118
"OTU_74","U",0.654506328595423
"OTU_93","U",0.192687386553007
"OTU_359","U",0.130773022488428
"OTU_309","U",0.131388928486032
"OTU_267","U",0.554982828682148
"OTU_234","U",0.0972382756065721
"OTU_179","U",0.0370214593049628
"OTU_333","U",0.763841716271192
"OTU_694","U",0.892579171093077
"OTU_217","U",0.920795253435467
"OTU_238","U",0.294440571641319
"OTU_146","U",0.0372660015224523
"OTU_387","U",0.885645241646815
"OTU_302","U",0.451484565454851
"OTU_160","U",0.149261572152698
"OTU_99","U",0.367222494286279
"OTU_244","U",0.938404473780548
"OTU_199","U",0.213399463564191
"OTU_198","U",0.331993849519088
"OTU_270","U",0.309466239163737
"OTU_187","U",0.940567007854759
"OTU_247","U",0.177973799099554
"OTU_92","U",0.166624761649619
"OTU_155","U",0.230723394142513
"OTU_21","U",0.484276769542521
"OTU_236","U",0.11817054098148
"OTU_487","U",0.940292860958958
"OTU_622","U",0.6599140512751
"OTU_445","U",0.0411376764068484
"OTU_409","U",0.487424402200263
"OTU_169","U",0.789345720609896
"OTU_265","U",0.765335427032203
"OTU_423","U",0.500661953340882
"OTU_87","U",0.205387457676362
"OTU_555","U",0.710998027787915
"OTU_53","U",0.265894319314967
"OTU_65","U",0.0683840109328529
"OTU_255","U",0.615404961585787
"OTU_235","U",0.716107968231144
"OTU_243","U",0.343955778939792
"OTU_376","U",0.185755662131952
"OTU_141","U",0.919016376082531
"OTU_188","U",0.295406789876678
"OTU_114","U",0.0356036403981337
"OTU_262","U",0.305934509278376
"OTU_147","U",0.0966722934567452
"OTU_478","U",0.996708235607374
"OTU_618","U",0.343608350024498
"OTU_356","U",0.968103795843564
"OTU_701","U",0.356077765257968
"OTU_100","U",0.466336093513081
"OTU_125","U",0.175223769256842
"OTU_416","U",0.547540222964429
"OTU_312","U",0.0151695301924861
"OTU_156","U",0.400576391859024
"OTU_118","U",0.885645241646815
"OTU_175","U",0.0098869039262682
"OTU_427","U",0.175577773033734
"OTU_70","U",0.811783957188082
"OTU_544","U",0.376066649887933
"OTU_249","U",0.950118732789689
"OTU_351","U",0.070859053852791
"OTU_902","U",0.172569651330869
"OTU_533","U",0.749314135872468
"OTU_84","U",0.990658502755891
"OTU_633","U",0.756154994472274
"OTU_322","U",0.402892103102036
"OTU_443","U",0.888203672292946
"OTU_917","U",0.445107857076339
"OTU_79","U",0.00817842401977277
"OTU_290","U",0.100527297386545
"OTU_770","U",0.89934154116907
"OTU_215","U",0.977005764319758
"OTU_83","U",0.174512752755246
"OTU_311","U",0.558985004613004
"OTU_415","U",0.600907603057902
"OTU_348","U",0.0624793027393871
"OTU_232","U",0.0645388568060873
"OTU_366","U",0.242279223392161
"OTU_898","U",0.0783047653679021
"OTU_741","U",0.0412024529437956
"OTU_1104","U",0.968103795843564
"OTU_129","U",0.17564743674189
"OTU_418","U",0.743880015792785
"OTU_566","U",0.0976838367089477
"OTU_818","U",0.139206902576659
"OTU_152","U",0.533226338160585
"OTU_52","U",0.872708503418522
"OTU_820","U",0.579483825115818
"OTU_905","U",0.780245052125236
"OTU_961","U",0.343955778939792
"OTU_872","U",0.0683840109328529
"OTU_214","U",0.0444030168800214
"OTU_168","U",0.0427847126447462
"OTU_728","U",0.938404473780548
"OTU_520","U",0.435566207539407
"OTU_537","U",0.0279180964920256
"OTU_761","U",0.0536109213730728
"OTU_289","U",0.133273567445345
"OTU_504","U",0.622551890482543
"OTU_987","U",0.756078492119021
"OTU_212","U",0.17146654145114
"OTU_140","U",0.495268725724192
"OTU_227","U",0.136306622064692
"OTU_426","U",0.0700715185121796
"OTU_167","U",0.56316978833433
"OTU_625","U",0.563503561945749
"OTU_1108","U",0.943012268491562
"OTU_1295","U",0.825220440572041
"OTU_61","U",0.690083443793559
"OTU_408","U",0.0828836919974403
"OTU_615","U",0.675996521145865
"OTU_51","U",0.975112473304583
"OTU_256","U",0.27111064531085
"OTU_838","U",0.763226120191892
"OTU_335","U",0.632553154089122
"OTU_628","U",0.0432706564173654
"OTU_228","U",0.289678950666574
"OTU_131","U",0.757050775511824
"OTU_341","U",0.466336093513081
"OTU_116","U",0.570303932264527
"OTU_157","U",0.854370499446994
"OTU_706","U",0.602447760457243
"OTU_390","U",0.276309557285036
"OTU_454","U",0.296251038518805
"OTU_792","U",0.0381734194140371
"OTU_577","U",0.728694732013266
"OTU_532","U",0.556717189078669
"OTU_480","U",0.747465653234275
"OTU_635","U",0.500270662847045
"OTU_339","U",0.567651963512613
"OTU_148","U",0.0105170748419948
"OTU_559","U",0.74617775796447
"OTU_321","U",0.432722437940302
"OTU_223","U",0.0647285346527432
"OTU_40","U",0.466336093513081
"OTU_799","U",0.309236726284178
"OTU_355","U",0.607372390183355
"OTU_316","U",0.284101947384156
"OTU_824","U",0.778932631009997
"OTU_403","U",0.241084836343056
"OTU_561","U",0.193829496469331
"OTU_993","U",0.0985953718958788
"OTU_1052","U",0.757233567528492
"OTU_384","U",0.728694732013266
"OTU_95","U",0.871112598922484
"OTU_472","U",0.116377381209978
"OTU_1","Mo",0.282147234341577
"OTU_2","Mo",0.200202600135769
"OTU_3","Mo",0.622712005754696
"OTU_5","Mo",0.986182723922062
"OTU_8","Mo",0.273586280852158
"OTU_20","Mo",0.078227118511829
"OTU_54","Mo",0.832521972899506
"OTU_12","Mo",0.459705045219506
"OTU_14","Mo",0.0280913837939113
"OTU_22","Mo",0.0183820383169047
"OTU_23","Mo",0.02727462534974
"OTU_27","Mo",0.831507603014457
"OTU_43","Mo",0.0634339246516559
"OTU_35","Mo",0.0287042286725881
"OTU_57","Mo",0.589250807398021
"OTU_28","Mo",0.763841716271192
"OTU_46","Mo",0.632204195953951
"OTU_26","Mo",0.0729737103570856
"OTU_59","Mo",0.059327231241448
"OTU_81","Mo",0.442752603366632
"OTU_119","Mo",0.00971656558079941
"OTU_49","Mo",0.0519742887180258
"OTU_13","Mo",0.0402139371506007
"OTU_42","Mo",0.708616859897682
"OTU_96","Mo",0.399122034247771
"OTU_109","Mo",0.34080636304689
"OTU_37","Mo",0.636547443446755
"OTU_58","Mo",0.0973743202957819
"OTU_31","Mo",0.205277573322638
"OTU_296","Mo",0.172569651330869
"OTU_16","Mo",0.721872412385617
"OTU_193","Mo",0.977005764319758
"OTU_90","Mo",0.0726364571971378
"OTU_32","Mo",0.010488992855687
"OTU_107","Mo",0.762713708101493
"OTU_47","Mo",0.0472273905247619
"OTU_105","Mo",0.0578206570419783
"OTU_73","Mo",0.87561488982746
"OTU_56","Mo",0.0219027848167803
"OTU_367","Mo",0.101634415550928
"OTU_63","Mo",0.101571187839814
"OTU_138","Mo",0.226430435622595
"OTU_41","Mo",0.00602708683235383
"OTU_128","Mo",0.493495981048166
"OTU_191","Mo",0.743880015792785
"OTU_259","Mo",0.617223630642411
"OTU_88","Mo",0.0321410309250728
"OTU_200","Mo",0.578970355615314
"OTU_242","Mo",0.510376189707075
"OTU_36","Mo",0.210065482412394
"OTU_194","Mo",0.351309777827295
"OTU_64","Mo",0.131388928486032
"OTU_166","Mo",0.284204827567341
"OTU_62","Mo",0.602447760457243
"OTU_122","Mo",0.0831160582339946
"OTU_127","Mo",0.254738601433708
"OTU_226","Mo",0.577485310106517
"OTU_149","Mo",0.746483629147671
"OTU_38","Mo",0.096480348819324
"OTU_241","Mo",0.993347305288768
"OTU_360","Mo",0.0656449954635069
"OTU_142","Mo",0.725729969544242
"OTU_292","Mo",0.163243175877958
"OTU_230","Mo",0.316880548227284
"OTU_151","Mo",0.0112630082937204
"OTU_914","Mo",0.0757610345778965
"OTU_24","Mo",0.0465811434784461
"OTU_492","Mo",0.703043849492694
"OTU_132","Mo",0.223605746693711
"OTU_112","Mo",0.113214412980758
"OTU_287","Mo",0.238479354630592
"OTU_334","Mo",0.0542602600964722
"OTU_113","Mo",0.0291206454405042
"OTU_440","Mo",0.985009369169925
"OTU_39","Mo",0.209471657746823
"OTU_306","Mo",0.570303932264527
"OTU_493","Mo",0.312575002935747
"OTU_545","Mo",0.369443584722711
"OTU_133","Mo",0.920795253435467
"OTU_381","Mo",0.853526773337497
"OTU_486","Mo",0.369984694366589
"OTU_274","Mo",0.990658502755891
"OTU_422","Mo",0.0186750235832748
"OTU_581","Mo",0.469824908608732
"OTU_101","Mo",0.906403408547208
"OTU_130","Mo",0.0920030877252491
"OTU_115","Mo",0.243309295514786
"OTU_301","Mo",0.0465518283567921
"OTU_71","Mo",0.31001156119116
"OTU_66","Mo",0.852582995581429
"OTU_153","Mo",0.833642305950049
"OTU_121","Mo",0.0380769820448313
"OTU_266","Mo",0.731657059909994
"OTU_144","Mo",0.237876564131951
"OTU_682","Mo",0.486027785629195
"OTU_481","Mo",0.939074726450271
"OTU_150","Mo",0.114393553287156
"OTU_204","Mo",0.129123084123595
"OTU_354","Mo",0.0113765370276996
"OTU_288","Mo",0.818352666815928
"OTU_110","Mo",0.157202635292416
"OTU_69","Mo",0.462206042814245
"OTU_192","Mo",0.0986165763310207
"OTU_171","Mo",0.740348265597895
"OTU_162","Mo",0.0729737103570856
"OTU_299","Mo",0.820860108238198
"OTU_237","Mo",0.158671723331468
"OTU_74","Mo",0.879987814076441
"OTU_93","Mo",0.134644631204172
"OTU_359","Mo",0.0156611733534467
"OTU_309","Mo",0.142887609931445
"OTU_267","Mo",0.139777951133213
"OTU_234","Mo",0.0576852419576861
"OTU_179","Mo",0.0252330885967333
"OTU_333","Mo",0.308863786785543
"OTU_694","Mo",0.705686646059431
"OTU_217","Mo",1
"OTU_238","Mo",0.134644631204172
"OTU_146","Mo",0.0516993137064642
"OTU_387","Mo",0.753577597366412
"OTU_302","Mo",0.111657625464592
"OTU_160","Mo",0.178186580087769
"OTU_99","Mo",0.326404854755049
"OTU_244","Mo",0.501267867832736
"OTU_199","Mo",0.0156611733534467
"OTU_198","Mo",0.0667448145067182
"OTU_270","Mo",0.155437289615521
"OTU_187","Mo",0.725626548307695
"OTU_247","Mo",0.0263375782736482
"OTU_92","Mo",0.0225857642656034
"OTU_155","Mo",0.0366658050595976
"OTU_21","Mo",0.220971271200297
"OTU_236","Mo",0.0160025039138422
"OTU_487","Mo",0.555853241253779
"OTU_622","Mo",0.367345631294801
"OTU_445","Mo",0.070859053852791
"OTU_409","Mo",0.865135768866145
"OTU_169","Mo",0.353624468575611
"OTU_265","Mo",0.850878415358236
"OTU_423","Mo",0.641713367570847
"OTU_87","Mo",0.0366172528885893
"OTU_555","Mo",0.912057429489638
