#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_343	19	21	7	12	11	14	15	15	16	6	13	16	13	5	20	23	14	17
ASV_360	14	8	37	8	2	2	28	5	11	20	15	9	0	31	4	31	11	24
ASV_378	2	64	2	6	1	10	9	20	21	9	12	10	12	30	20	19	4	11
ASV_349	15	33	20	18	6	12	27	3	14	15	7	17	12	19	13	4	3	15
ASV_309	16	30	7	23	9	10	13	15	16	8	11	16	22	10	18	16	6	21
ASV_340	14	22	4	8	3	8	14	27	23	12	21	21	28	3	9	24	4	15
ASV_368	10	24	7	10	2	7	23	17	24	11	11	29	9	17	15	21	3	19
ASV_326	15	13	9	5	3	9	17	37	16	13	15	26	12	14	18	17	9	15
ASV_339	8	16	29	5	16	62	4	24	6	19	13	6	4	7	9	6	8	10
ASV_333	22	12	11	2	4	12	22	14	15	17	11	22	9	19	26	20	8	18
ASV_346	18	24	7	14	11	3	20	7	14	22	15	31	20	14	7	8	15	11
ASV_335	8	14	12	7	5	5	52	19	33	11	10	13	6	14	13	10	12	14
ASV_336	12	15	34	14	27	22	11	18	8	6	10	10	8	7	9	12	12	12
ASV_344	19	13	26	23	32	14	12	7	4	8	12	14	10	10	10	12	9	11
ASV_338	35	4	12	6	72	24	4	0	6	6	2	6	9	9	8	7	15	13
ASV_369	25	17	9	7	18	22	21	18	12	7	13	16	12	18	10	4	12	12
ASV_325	11	12	4	3	9	2	32	9	10	24	18	32	4	3	14	57	0	10
ASV_362	16	18	11	8	2	13	19	14	20	14	18	27	11	17	8	8	11	20
ASV_347	17	14	34	4	3	13	20	13	7	13	19	22	10	15	16	5	6	14
ASV_313	9	8	7	14	11	9	4	22	17	21	13	14	28	9	18	15	17	17
ASV_318	8	1	13	3	19	5	17	8	13	13	17	9	11	21	27	22	11	27
ASV_371	6	9	13	18	15	7	9	7	6	16	28	14	10	5	26	11	17	27
ASV_387	22	12	23	32	4	3	35	11	7	9	23	20	10	5	9	10	1	10
ASV_320	20	34	11	9	4	23	8	2	21	5	3	8	8	10	11	33	25	7
ASV_332	22	26	3	11	24	11	8	16	13	16	8	12	19	9	16	9	3	18
ASV_376	8	9	5	7	10	16	31	13	33	28	12	40	4	0	8	8	4	19
ASV_366	20	11	13	24	7	8	10	17	22	7	9	14	8	8	25	17	12	5
ASV_370	7	12	13	8	3	9	20	12	18	17	19	21	10	13	16	10	12	27
ASV_372	17	14	9	8	9	8	19	23	10	11	27	16	10	15	16	7	16	7
ASV_357	8	5	38	15	24	12	7	11	7	8	20	8	2	16	19	9	21	19
ASV_364	9	8	7	1	10	5	3	4	3	11	92	27	5	21	17	11	3	2
ASV_396	9	16	17	10	7	7	11	23	16	13	16	12	14	10	13	15	6	30
ASV_334	12	5	12	6	3	5	9	8	49	24	7	12	17	18	15	21	7	15
ASV_337	23	8	2	8	3	13	26	11	15	10	24	29	13	5	10	14	12	17
ASV_350	12	6	7	6	9	10	5	1	10	5	25	6	8	74	10	4	24	5
ASV_379	9	55	4	5	11	36	5	14	6	19	5	5	2	3	7	38	4	8
ASV_348	10	4	3	7	3	3	23	8	22	18	17	21	14	11	25	21	8	19
ASV_391	10	14	16	12	20	69	5	7	0	5	14	9	18	15	9	5	5	7
ASV_388	10	18	19	6	6	12	20	25	14	22	10	13	9	23	6	12	5	17
ASV_353	12	17	28	7	23	10	7	13	6	19	21	14	4	4	8	15	15	11
ASV_394	6	13	3	17	4	21	6	12	10	4	14	17	23	3	17	25	13	24
ASV_341	10	25	7	21	13	11	11	11	12	13	7	9	20	12	12	14	12	11
ASV_382	21	22	7	12	2	7	22	13	10	15	14	33	13	6	6	9	7	14
ASV_374	15	14	11	2	9	6	22	14	9	14	29	14	11	4	17	7	19	14
ASV_393	13	7	8	21	23	10	10	5	16	14	19	6	6	17	9	19	12	13
ASV_439	13	8	13	9	3	15	21	12	9	7	19	25	8	16	18	7	15	16
ASV_373	15	10	9	8	9	12	10	19	10	13	9	23	14	22	13	9	9	14
ASV_555	10	8	8	16	15	12	12	10	16	12	16	13	7	23	12	10	17	11
ASV_352	8	31	9	5	3	8	14	30	21	10	8	24	12	11	15	8	6	11
ASV_361	15	11	14	18	12	11	14	12	18	12	13	17	12	11	12	9	13	5
ASV_426	18	14	22	15	11	16	13	11	10	6	22	8	7	5	17	7	8	14
ASV_329	13	4	5	4	7	3	20	13	21	13	7	13	12	19	24	21	18	18
ASV_363	8	11	2	8	22	11	15	9	8	12	6	17	2	2	20	44	2	17
ASV_355	24	12	9	8	9	8	20	10	9	14	15	20	10	5	11	11	12	16
ASV_407	9	19	15	20	4	3	6	7	13	10	13	10	8	3	62	2	4	5
ASV_359	29	13	15	3	6	22	19	14	3	7	8	26	12	7	10	8	11	12
ASV_365	9	5	10	37	23	16	9	5	14	3	4	6	2	32	3	12	13	6
ASV_383	13	12	3	8	3	8	9	16	12	11	17	18	19	13	15	14	18	11
ASV_381	12	13	6	16	3	11	15	18	7	12	14	24	7	14	19	10	8	8
ASV_358	14	6	11	12	11	12	13	12	13	11	9	17	6	11	17	8	11	13
ASV_402	10	3	8	16	41	22	7	28	2	18	4	3	5	7	3	13	9	4
ASV_401	11	12	11	12	5	9	17	11	19	10	10	15	6	9	13	17	12	11
ASV_400	4	17	15	13	10	5	11	12	16	8	15	13	18	10	14	8	10	5
ASV_414	14	16	1	10	0	7	15	25	24	38	2	2	11	1	7	14	0	27
ASV_389	12	7	12	13	9	43	13	10	15	6	12	8	9	4	10	4	3	8
ASV_435	9	18	4	13	6	16	18	8	9	7	8	24	14	5	7	10	14	17
ASV_441	2	14	42	27	1	2	16	7	5	12	12	8	6	15	2	6	7	13
ASV_375	6	6	9	6	30	9	8	12	10	18	10	12	14	8	15	8	9	15
ASV_395	12	21	8	7	3	13	6	17	13	22	15	9	15	9	6	6	4	17
ASV_405	13	14	17	14	21	28	10	5	8	5	10	11	6	11	8	6	12	4
ASV_413	5	10	12	12	8	6	12	9	11	4	20	9	6	21	12	21	12	12
ASV_458	18	11	7	9	6	35	9	13	11	21	7	33	6	4	4	7	2	13
ASV_461	10	7	11	5	11	11	18	16	11	16	9	17	11	18	11	8	4	12
ASV_385	8	10	40	3	1	4	15	12	9	11	14	5	4	7	15	25	2	11
ASV_380	3	9	6	7	23	7	5	22	5	16	27	5	6	3	16	10	13	19
ASV_404	6	17	7	9	6	9	18	18	7	20	14	19	11	10	10	10	10	8
ASV_418	24	8	6	3	19	14	8	7	16	23	9	8	10	4	8	9	10	16
ASV_2902	9	2	1	4	2	4	24	14	12	17	10	19	4	9	19	6	22	25
ASV_445	12	12	9	7	18	15	10	13	7	17	17	14	4	5	11	13	5	15
ASV_556	15	21	8	13	2	30	34	8	10	7	5	9	7	5	4	5	11	6
ASV_384	3	9	5	31	7	8	16	4	8	10	12	6	5	8	28	5	18	14
ASV_412	11	9	8	16	12	11	18	6	7	6	13	7	8	14	7	8	19	9
ASV_417	11	19	5	15	7	8	21	7	19	6	10	17	8	12	7	5	10	12
ASV_386	26	22	0	1	6	2	4	17	2	12	21	14	7	0	6	5	33	19
ASV_422	7	14	12	10	12	21	7	3	15	5	16	13	8	9	12	15	12	7
ASV_398	13	6	0	25	10	5	30	10	15	11	12	11	8	3	12	8	4	18
ASV_419	6	2	10	15	28	8	6	3	3	8	46	19	2	1	5	9	15	13
ASV_433	5	33	6	15	2	12	11	6	4	8	3	18	3	11	30	14	1	20
ASV_438	10	9	9	5	18	47	18	11	5	9	10	12	7	3	8	6	3	8
ASV_416	9	1	1	0	0	75	6	5	2	0	10	52	7	0	2	21	0	2
ASV_367	15	12	52	2	0	7	11	11	10	4	9	16	6	7	14	13	2	9
ASV_377	13	9	12	13	4	5	15	13	12	9	12	19	12	9	15	8	3	10
ASV_425	9	3	1	13	0	0	26	2	5	19	25	28	4	2	17	18	16	10
ASV_436	14	18	4	9	15	17	8	16	19	12	9	7	9	14	11	8	9	7
ASV_593	12	11	12	4	14	25	6	9	7	9	11	13	12	6	14	15	11	5
ASV_420	9	5	6	10	23	10	9	19	9	12	22	8	4	5	7	8	13	13
ASV_409	13	20	13	8	10	13	15	12	13	7	7	11	8	5	3	5	15	9
ASV_460	7	11	12	31	33	12	5	4	3	4	8	3	9	15	6	3	12	19
ASV_392	11	5	7	10	22	10	2	3	17	14	7	2	19	10	8	13	16	11
ASV_397	5	7	8	8	4	9	13	13	30	18	14	9	8	4	8	11	11	10
ASV_411	9	8	4	5	26	10	3	8	8	5	17	12	6	9	13	12	21	11
ASV_427	7	13	8	7	5	3	6	18	3	4	12	8	18	16	22	7	14	12
ASV_403	14	0	3	1	0	0	0	0	110	0	0	0	58	0	1	0	0	1
ASV_442	4	27	0	12	69	3	5	4	14	6	4	4	3	7	1	9	2	10
ASV_478	10	2	16	16	5	18	6	13	2	11	11	10	9	13	24	8	6	4
ASV_465	42	58	4	1	0	5	12	4	5	8	6	13	8	4	2	0	3	4
ASV_585	17	13	2	8	8	14	11	16	13	8	11	17	11	8	7	12	9	9
ASV_390	13	14	12	7	9	10	5	2	9	12	5	27	11	5	9	3	24	5
ASV_444	5	8	3	54	6	2	15	4	7	17	2	15	6	3	20	1	9	12
ASV_440	6	11	14	6	8	4	7	14	9	7	26	13	11	9	11	1	11	11
ASV_507	12	11	9	14	8	12	21	8	8	10	10	17	4	5	17	4	4	11
ASV_434	11	5	0	0	1	11	18	17	8	7	5	6	3	1	7	0	46	29
ASV_470	9	4	5	10	3	7	21	6	16	9	31	7	14	5	10	7	7	14
ASV_410	8	11	12	14	27	10	7	8	1	6	7	15	6	9	9	10	11	5
ASV_415	0	136	0	0	1	0	0	1	20	2	0	2	0	0	0	0	0	16
ASV_452	38	2	7	8	5	12	10	7	5	12	6	25	6	3	9	8	10	15
ASV_399	9	1	9	2	17	9	6	6	16	11	9	8	15	13	6	8	17	9
ASV_424	7	8	7	4	1	10	27	13	18	12	10	14	6	4	22	6	14	9
ASV_454	2	6	10	1	0	5	3	16	87	11	5	6	2	0	5	12	4	5
ASV_457	5	15	12	7	9	8	9	25	3	3	3	15	14	9	20	10	11	3
ASV_406	17	11	5	2	6	12	17	6	14	9	6	12	9	10	11	11	8	11
ASV_432	27	5	11	19	16	22	0	3	2	8	5	4	8	6	3	12	17	7
ASV_428	7	11	9	15	12	11	8	9	11	7	9	8	6	10	9	15	13	8
ASV_467	8	16	3	0	6	3	25	27	28	10	15	3	9	4	5	9	9	1
ASV_506	14	12	2	10	8	9	8	4	18	10	10	26	1	6	10	10	15	8
ASV_408	0	28	5	0	68	5	3	2	4	1	5	25	10	6	1	3	2	8
ASV_423	9	9	6	7	2	11	16	4	8	10	20	11	12	9	11	13	7	13
ASV_509	0	16	6	0	0	4	18	33	24	5	12	22	8	6	9	15	3	6
ASV_480	7	10	1	5	0	5	32	8	7	8	9	9	6	5	29	2	13	25
ASV_542	7	11	8	15	10	6	8	19	5	5	12	16	11	3	8	10	10	18
ASV_588	8	19	0	2	6	10	7	20	14	12	6	14	7	7	19	9	5	12
ASV_450	13	3	17	6	16	15	4	7	18	6	3	9	4	16	7	9	9	11
ASV_477	8	10	39	7	12	8	7	11	3	13	10	6	4	3	6	6	7	15
ASV_448	6	11	5	4	9	9	17	3	10	15	15	14	9	15	5	14	7	5
ASV_481	9	12	6	11	12	9	13	6	17	11	10	10	17	3	5	8	7	9
ASV_569	5	17	2	6	2	8	13	15	12	9	5	20	12	3	11	10	17	6
ASV_443	1	2	1	1	0	0	3	10	13	11	1	21	7	79	1	15	0	0
ASV_463	10	7	8	12	4	8	17	6	10	8	10	9	12	12	17	4	5	17
ASV_485	2	10	1	10	4	5	11	12	6	11	32	35	5	4	9	4	11	4
ASV_494	5	27	2	6	3	8	7	16	6	8	5	11	8	9	13	6	8	18
ASV_482	21	7	6	4	3	11	12	6	7	7	18	7	4	11	17	8	11	13
ASV_430	3	8	4	11	8	7	9	11	5	14	6	17	7	5	11	24	6	7
ASV_456	10	5	15	9	11	4	15	8	9	9	15	10	4	4	14	13	4	8
ASV_472	4	8	13	3	8	4	16	17	7	10	4	10	10	8	19	5	16	8
ASV_479	7	7	6	2	11	6	6	20	11	11	9	5	13	7	12	11	2	17
ASV_513	5	12	1	8	2	4	15	17	4	8	17	7	9	14	16	12	10	10
ASV_466	20	13	8	6	9	14	8	14	5	9	8	6	6	7	7	7	20	5
ASV_429	6	18	2	6	5	5	17	9	3	10	13	10	10	7	12	13	10	7
ASV_486	4	14	24	5	1	11	10	5	12	12	11	11	6	6	14	8	1	13
ASV_535	15	13	5	3	5	19	15	14	12	9	12	12	5	7	8	7	4	5
ASV_540	1	9	4	2	1	4	4	73	5	3	28	12	0	2	0	9	4	10
ASV_544	0	11	3	1	0	1	20	45	19	5	6	19	6	10	10	8	2	3
ASV_471	18	6	4	5	4	7	9	3	11	9	14	11	8	3	17	9	4	23
ASV_476	9	11	15	13	2	10	13	7	5	4	12	8	2	9	20	3	15	5
ASV_546	12	12	3	7	7	11	17	8	9	10	13	17	8	9	4	5	8	9
ASV_730	9	22	8	13	4	3	4	27	6	7	14	15	1	0	12	8	3	10
ASV_437	4	12	12	17	2	16	14	16	10	9	11	7	6	6	4	5	4	9
ASV_634	12	6	8	21	0	14	11	17	12	7	13	7	14	0	3	5	10	8
ASV_498	11	19	7	5	15	16	5	10	8	14	7	5	4	3	10	10	0	11
ASV_505	2	13	7	7	2	3	13	17	9	13	8	8	14	9	14	5	8	10
ASV_515	14	13	6	5	1	10	10	11	4	5	14	14	7	11	7	8	6	10
ASV_526	4	2	2	6	6	8	11	14	8	10	21	18	6	3	25	6	1	13
ASV_468	6	7	5	4	4	7	14	6	9	6	20	9	9	9	13	11	10	12
ASV_531	33	10	1	0	37	3	0	39	1	2	14	5	1	4	1	1	1	5
ASV_560	9	13	20	14	13	6	8	3	13	7	8	9	4	10	2	8	5	7
ASV_464	6	12	17	5	11	6	9	11	14	6	10	7	3	6	9	12	10	9
ASV_475	9	5	3	4	5	3	17	4	15	7	10	11	6	9	7	13	12	11
ASV_545	2	4	6	9	36	11	7	4	1	13	11	10	2	8	5	6	9	13
ASV_431	10	4	6	8	3	3	10	6	12	5	10	9	17	15	10	13	12	7
ASV_447	9	7	3	6	4	3	6	11	16	15	4	7	5	17	13	11	14	10
ASV_492	6	6	5	7	1	4	6	20	13	9	5	3	36	5	6	15	3	4
ASV_497	7	17	8	7	2	4	9	14	7	11	10	8	14	5	8	5	9	9
ASV_618	17	8	12	3	2	3	12	13	8	1	8	17	8	2	10	3	7	27
ASV_1072	14	3	6	19	9	13	3	6	9	5	16	8	9	11	6	12	5	4
ASV_453	8	11	12	4	10	6	12	5	7	13	8	15	2	5	11	11	10	12
ASV_493	9	4	16	4	4	32	15	3	4	14	2	16	5	2	12	2	3	9
ASV_495	5	22	11	12	12	6	7	9	11	8	2	7	14	8	9	5	4	9
ASV_469	9	3	2	1	1	2	27	13	17	13	8	7	13	5	16	9	5	9
ASV_473	6	11	16	9	4	9	6	12	7	7	7	7	6	7	9	7	15	8
ASV_491	6	8	1	7	3	5	9	15	17	5	8	18	13	5	9	10	2	9
ASV_510	10	12	3	12	6	7	5	14	7	8	10	14	15	5	7	6	11	5
ASV_534	2	0	6	0	4	0	4	13	0	80	5	39	1	1	1	3	0	6
ASV_462	8	10	8	12	12	13	8	2	4	7	6	15	3	6	13	7	5	9
ASV_499	11	9	11	4	2	3	11	15	8	5	12	8	9	11	9	8	5	18
ASV_449	9	21	5	14	0	4	7	19	7	9	3	5	16	11	17	0	6	3
ASV_484	6	1	0	0	0	2	2	4	16	2	1	0	3	0	3	105	1	9
ASV_500	8	11	7	11	8	8	5	12	6	5	12	11	2	24	8	3	2	2
ASV_521	7	7	10	11	2	6	8	20	18	6	7	9	11	4	6	4	7	9
ASV_474	12	27	4	8	14	5	15	8	2	5	11	8	9	5	10	3	4	10
ASV_520	7	12	7	11	10	11	8	18	5	9	9	6	8	8	6	5	14	6
ASV_524	4	18	1	1	21	1	5	31	9	7	6	2	7	6	8	7	5	12
ASV_451	1	0	5	0	3	9	8	7	2	6	34	2	6	13	4	1	48	0
ASV_504	5	8	2	19	8	9	8	2	14	5	11	7	7	4	11	10	5	16
ASV_575	1	5	1	3	0	5	12	26	6	31	14	43	1	2	3	5	0	3
ASV_577	8	10	3	5	3	9	17	9	3	3	16	14	6	8	10	11	8	9
ASV_648	6	9	3	8	6	11	14	14	9	16	10	15	7	7	7	6	2	10
ASV_2776	6	5	0	11	1	6	6	9	6	16	7	5	10	18	15	8	14	11
ASV_490	6	23	6	2	5	7	10	5	9	9	11	6	11	5	8	9	6	9
ASV_446	11	7	7	6	18	7	4	36	1	3	11	6	1	3	3	10	8	11
ASV_487	5	2	13	4	3	10	10	7	18	10	2	20	3	2	12	8	6	13
ASV_488	5	5	5	14	6	6	8	5	5	5	14	10	13	7	11	10	12	10
ASV_551	13	9	3	8	8	4	13	4	7	7	5	17	12	23	2	8	2	9
ASV_592	22	6	13	3	9	2	6	16	0	1	5	9	7	9	2	13	16	6
ASV_459	1	0	0	0	1	0	1	0	0	1	1	3	2	0	135	0	0	0
ASV_502	5	16	5	6	4	3	5	24	13	11	13	5	4	2	6	14	14	3
ASV_523	7	14	19	6	0	5	4	4	6	10	10	7	9	5	13	13	1	12
ASV_517	4	90	2	5	1	6	4	2	4	6	4	6	2	2	3	6	2	2
ASV_536	7	8	4	4	5	5	10	19	17	9	7	14	11	8	10	3	4	14
ASV_543	6	8	7	6	9	5	13	5	5	11	11	14	13	10	7	1	5	14
ASV_496	27	17	1	0	0	5	13	8	10	6	16	18	9	2	6	5	4	6
ASV_511	7	2	10	1	10	55	10	7	4	1	9	2	1	1	3	3	8	4
ASV_609	12	8	6	11	8	6	17	14	3	7	11	4	6	6	13	4	6	11
ASV_566	12	9	5	6	4	3	11	6	8	6	11	16	8	6	3	11	8	10
ASV_627	13	6	4	18	4	11	11	1	14	6	12	6	2	2	8	23	1	3
ASV_657	5	7	4	6	5	5	16	25	8	6	9	11	1	1	1	5	12	13
ASV_554	10	2	7	7	15	4	10	9	6	5	8	21	7	5	8	7	14	2
ASV_578	8	6	14	5	4	33	7	7	5	4	9	8	5	10	4	3	2	8
ASV_508	7	6	6	7	19	12	9	8	10	4	5	11	5	8	8	7	4	14
ASV_582	16	21	3	0	0	2	13	8	5	10	2	5	41	4	7	0	8	4
ASV_512	3	9	24	9	14	3	5	8	4	10	7	1	9	8	4	4	6	9
ASV_455	7	10	2	5	2	6	11	7	9	11	17	14	9	2	9	3	10	10
ASV_483	10	5	6	2	1	12	8	4	9	4	6	11	11	8	16	6	12	10
ASV_571	7	2	17	5	16	5	7	13	16	10	2	3	6	7	12	5	2	9
ASV_522	6	9	8	2	8	6	8	5	9	7	15	13	5	12	11	2	3	13
ASV_547	5	5	5	9	8	5	11	5	7	9	10	6	6	13	13	9	3	7
ASV_489	15	3	17	2	2	3	14	5	10	4	5	10	9	9	22	6	4	3
ASV_718	5	9	12	7	2	4	7	14	9	6	3	10	7	12	21	3	2	11
ASV_503	5	14	8	2	1	2	11	12	8	8	8	14	2	7	14	8	5	8
ASV_553	2	4	3	6	0	0	16	9	12	11	6	8	11	12	14	12	6	8
ASV_516	12	9	0	11	2	14	10	8	8	5	11	7	2	7	8	6	16	6
ASV_528	7	11	4	10	4	5	11	6	8	7	12	10	4	1	14	3	6	8
ASV_847	3	15	13	6	2	5	4	16	3	2	18	3	6	5	3	11	12	5
ASV_527	0	3	14	11	11	10	14	3	7	5	2	11	4	14	3	4	9	4
ASV_550	6	14	5	3	19	4	4	5	6	2	10	7	6	2	15	12	4	12
ASV_568	0	0	1	2	0	0	144	0	0	0	0	0	0	0	0	0	0	0
ASV_607	8	4	15	2	12	7	6	5	5	3	11	9	7	3	5	15	5	8
ASV_1118	2	3	2	3	1	2	22	13	17	3	8	32	6	5	11	4	1	3
ASV_539	1	51	1	5	3	2	7	15	6	3	4	3	3	11	10	6	4	2
ASV_557	8	7	4	9	4	24	14	10	4	5	8	12	7	6	3	4	5	5
ASV_581	6	3	0	1	0	1	15	18	2	8	17	12	15	3	12	5	11	7
ASV_942	13	10	5	4	2	5	11	8	7	11	6	16	4	6	9	8	0	10
ASV_1246	6	5	0	1	0	3	24	9	10	4	23	24	5	4	10	7	4	3
ASV_537	17	1	0	9	1	8	13	6	22	9	1	6	28	2	4	1	6	2
ASV_594	9	10	2	4	6	3	5	14	8	3	8	3	16	11	5	5	5	13
ASV_803	6	12	1	6	0	7	10	10	9	8	10	13	5	4	4	11	7	11
ASV_530	8	6	4	5	2	7	11	5	3	9	5	7	7	9	15	14	8	9
ASV_562	6	5	21	3	9	5	7	6	6	8	12	7	17	3	5	5	3	6
ASV_2488	5	5	0	3	0	2	14	12	4	23	6	5	4	11	11	5	12	13
ASV_529	2	14	5	8	5	6	3	4	3	7	10	7	8	9	10	10	8	11
ASV_645	6	10	4	20	9	4	9	8	4	8	3	6	10	5	8	8	5	4
ASV_525	8	9	1	4	2	8	19	7	6	8	10	14	6	8	9	1	7	8
ASV_559	5	27	2	1	2	5	18	11	4	9	8	11	7	1	3	5	3	13
ASV_519	4	8	4	3	2	2	8	14	6	13	8	7	15	8	10	9	5	6
ASV_579	4	9	4	4	8	7	15	10	8	11	9	7	6	4	9	8	7	7
ASV_644	26	1	3	6	16	15	2	1	2	2	13	18	5	2	7	4	5	4
ASV_538	4	0	29	0	0	21	0	4	4	6	7	2	5	20	1	1	10	7
ASV_574	5	5	1	3	0	1	11	14	14	8	13	6	5	4	25	4	2	7
ASV_613	7	9	0	4	2	10	19	16	8	6	2	25	4	8	6	1	3	5
ASV_620	7	14	6	1	2	14	7	10	6	2	6	9	10	3	5	15	11	6
ASV_652	7	8	6	24	1	36	1	0	23	0	3	4	3	6	8	2	4	1
ASV_727	5	3	5	7	2	12	5	11	12	9	8	6	6	11	9	5	2	9
ASV_549	9	13	12	8	1	6	9	4	4	4	8	9	3	10	6	7	3	9
ASV_576	16	5	9	3	1	6	14	8	10	9	8	8	6	2	8	5	3	11
ASV_681	13	8	11	11	8	17	1	3	4	6	2	13	4	3	4	7	3	7
ASV_518	4	2	0	0	1	8	10	9	10	14	3	3	0	4	36	5	0	16
ASV_606	15	5	0	3	0	2	40	7	4	7	4	16	2	1	7	1	4	16
ASV_707	4	10	13	4	0	6	7	10	7	10	9	7	14	7	3	8	2	3
ASV_501	1	0	2	1	5	0	0	10	1	5	41	1	5	0	0	1	5	47
ASV_514	5	10	5	11	4	2	4	16	8	10	6	8	11	2	8	6	0	9
ASV_533	0	1	8	0	1	2	1	1	0	0	0	2	0	0	110	0	0	3
ASV_605	8	1	6	7	8	9	5	4	15	9	5	6	3	6	7	10	8	9
ASV_622	8	9	12	6	13	7	1	10	1	8	7	3	1	3	9	13	5	6
ASV_650	16	13	0	16	0	0	22	7	7	0	13	13	8	0	7	0	2	8
ASV_572	10	0	8	1	14	1	0	3	10	12	12	13	3	10	12	11	2	5
ASV_590	11	12	2	3	8	7	8	8	16	1	7	8	3	8	7	7	8	9
ASV_532	7	9	1	15	6	6	12	3	4	7	8	6	2	13	6	9	2	3
ASV_552	6	7	8	6	0	3	7	5	4	6	6	9	4	15	6	6	17	10
ASV_611	8	7	6	6	19	9	6	4	6	7	11	7	3	4	4	7	5	7
ASV_541	7	5	3	5	1	2	6	2	11	15	20	8	10	9	9	3	5	8
ASV_558	8	0	0	0	0	7	2	40	1	20	0	5	7	0	0	3	31	2
ASV_561	3	4	4	9	5	5	7	10	6	10	7	8	7	6	14	7	8	6
ASV_596	5	1	0	3	0	8	4	5	4	7	4	4	1	2	21	8	40	4
ASV_775	13	8	3	0	1	9	20	14	5	6	3	13	1	8	4	3	9	4
ASV_862	1	6	2	2	0	1	12	8	5	1	15	18	7	13	18	12	2	4
ASV_597	20	2	1	21	5	1	5	2	3	5	2	17	1	2	13	14	2	3
ASV_612	3	5	2	3	3	0	8	22	10	12	9	5	9	2	8	12	5	4
ASV_614	6	5	6	8	10	5	4	1	2	2	49	5	4	1	4	4	6	2
ASV_619	11	15	4	9	2	10	5	8	3	7	7	4	5	5	5	7	6	8
ASV_647	18	2	3	5	1	5	16	7	20	4	3	8	5	6	6	9	3	5
ASV_696	13	5	1	5	5	14	13	6	2	9	9	9	3	9	8	4	3	10
ASV_998	1	2	0	1	1	3	19	9	5	6	10	26	8	3	9	15	5	6
ASV_573	7	11	25	3	7	11	7	5	6	8	3	4	3	1	8	1	7	4
ASV_604	8	6	9	3	0	7	19	10	6	3	10	13	0	5	8	3	6	3
ASV_621	1	2	0	5	0	0	7	57	21	5	3	3	1	5	2	7	0	10
ASV_639	6	7	3	4	2	7	6	13	6	8	10	10	8	6	11	3	4	6
ASV_859	10	7	2	11	1	8	9	10	2	15	2	4	6	7	4	4	13	8
ASV_565	5	3	3	2	1	1	20	12	12	7	17	8	6	5	6	4	4	7
ASV_599	7	4	2	3	4	8	10	5	9	6	12	7	4	8	6	7	10	12
ASV_567	6	4	7	2	2	0	5	10	10	7	7	10	2	16	16	7	1	10
ASV_580	4	5	1	4	1	3	12	11	4	10	4	16	6	3	14	9	3	9
ASV_601	1	14	3	1	2	3	5	20	20	2	4	14	6	5	8	8	6	4
ASV_625	2	4	17	10	1	1	8	10	6	7	7	5	3	2	11	14	2	13
ASV_628	2	23	0	3	1	8	3	8	2	6	4	5	4	21	6	3	10	9
ASV_591	13	12	4	12	1	5	7	8	4	6	2	13	7	10	3	2	5	5
ASV_617	4	13	1	8	7	10	8	9	7	5	5	3	10	2	9	8	5	4
ASV_642	3	4	2	9	0	11	12	4	11	9	6	5	3	7	10	8	5	9
ASV_1982	23	3	5	10	10	10	4	2	10	9	4	8	2	5	2	2	4	4
ASV_563	6	6	2	7	5	15	8	8	6	6	11	12	2	1	7	6	8	5
ASV_570	4	2	19	4	5	7	4	12	2	8	5	3	0	4	10	7	9	11
ASV_586	6	12	9	15	2	5	4	9	13	16	3	6	3	0	9	2	6	3
ASV_640	5	3	14	1	19	2	5	5	2	11	3	0	14	6	8	5	2	10
ASV_654	1	0	0	55	0	0	0	61	0	4	0	0	1	0	0	0	0	0
ASV_660	7	3	2	3	6	6	9	3	6	7	7	15	1	1	13	6	8	11
ASV_684	15	4	8	1	2	19	9	5	3	8	2	8	3	2	17	2	2	6
ASV_2360	2	4	4	2	0	1	16	10	10	2	8	25	11	3	14	3	6	3
ASV_587	8	8	8	15	18	5	8	2	1	6	7	4	5	14	2	1	4	2
ASV_626	5	7	7	5	9	13	7	3	6	3	8	17	4	2	2	5	8	4
ASV_630	9	0	0	7	0	4	3	13	4	3	2	14	6	1	0	2	0	43
ASV_670	1	8	2	1	0	0	18	19	15	1	7	6	7	6	9	7	4	7
ASV_703	5	2	9	8	4	3	6	4	13	6	3	9	5	7	4	3	11	14
ASV_564	5	4	4	11	18	3	7	3	6	3	8	6	3	7	11	1	7	8
ASV_600	8	8	6	11	5	11	7	3	7	4	8	7	7	4	4	6	6	3
ASV_616	2	10	4	6	10	0	3	4	3	4	4	8	6	9	3	29	2	4
ASV_655	4	5	4	9	8	15	1	8	2	4	7	4	4	9	8	7	13	3
ASV_691	21	11	5	0	0	0	12	10	3	14	3	2	0	5	13	14	0	7
ASV_548	0	2	2	0	0	7	10	18	5	0	4	9	4	2	39	14	2	2
ASV_615	5	6	3	6	12	2	13	10	10	14	4	6	5	6	4	2	4	8
ASV_624	6	10	2	4	2	7	11	7	7	5	5	15	5	3	8	9	2	8
ASV_602	0	0	1	24	0	31	6	2	3	1	0	6	3	1	8	16	4	2
ASV_610	0	6	0	0	0	0	0	0	0	5	0	2	0	0	4	0	0	89
ASV_656	5	5	2	3	9	6	9	18	7	8	6	11	3	4	11	3	0	10
