OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_2615	-0.727	6.303	0.426338526406437	0.725823416236573	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.001	0.003	0.003	0.003	0.003	0	0	0	0.006	0.003	0.003	0.006	0	0
ASV_1453	-0.565	6.94	0.427801246989722	0.727386852924043	NotSig	Bacteria	Planctomycetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.009	0.012	0	0.005	0.003	0.008	0	0.003	0.015	0.012	0.006	0.003	0.013
ASV_1877	-0.658	6.61	0.427946304642138	0.727386852924043	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.006	0.009	0	0	0.003	0	0.005	0.013	0.009	0.006	0.003	0.003	0
ASV_1242	-0.591	7.215	0.428492970947644	0.727386852924043	NotSig	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	0.007	0.012	0.015	0	0	0.005	0.008	0.011	0	0.015	0.009	0.006	0.018	0.025
ASV_291	0.377	9.233	0.428582464677028	0.727386852924043	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	Rhodanobacter_denitrificans	0.054	0.052	0.058	0.036	0.047	0.037	0.08	0.066	0.047	0.024	0.111	0.055	0.024	0.047
ASV_852	0.501	7.397	0.428638681187382	0.727386852924043	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	Unassigned	0.012	0.01	0.009	0.017	0.023	0.005	0.003	0.014	0	0.009	0.006	0.009	0.015	0.022
ASV_840	-0.713	7.726	0.429306727696794	0.72805110006312	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	0.011	0.021	0.027	0.025	0.003	0	0	0.014	0.003	0.031	0.044	0.006	0	0.044
ASV_623	-0.419	8.037	0.430178351547673	0.729059511444608	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Unassigned	Unassigned	0.016	0.027	0.027	0.02	0.013	0.019	0.003	0.016	0.05	0.043	0.018	0.009	0.009	0.035
ASV_647	-0.479	8.204	0.431340204306765	0.730558183870918	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.018	0.031	0.055	0.006	0.01	0.019	0.008	0.014	0.05	0.021	0.064	0.015	0.009	0.025
ASV_688	-0.506	7.385	0.434078014188905	0.734722400865079	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea	Nonomuraea_muscovyensis	0.008	0.014	0	0.017	0	0.013	0.005	0.014	0.006	0.012	0.015	0.009	0.027	0.016
ASV_1569	0.377	7.779	0.434647488625737	0.735213489757674	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Unassigned	Unassigned	0.016	0.016	0.009	0.014	0.01	0.024	0.018	0.022	0.025	0.009	0.009	0.022	0.012	0.019
ASV_300	0.383	9.337	0.435784998874367	0.736664172792122	NotSig	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Iamia	Iamia_majanohamensis	0.058	0.057	0.024	0.067	0.135	0.037	0.039	0.046	0.047	0.101	0.05	0.058	0.03	0.054
ASV_620	0.444	8.079	0.436410521432549	0.736837869359615	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia_adelaidensis	0.023	0.02	0.021	0.045	0.023	0.003	0.005	0.041	0.022	0.031	0.018	0.006	0.018	0.028
ASV_1962	0.536	6.76	0.436659513541715	0.736837869359615	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio_bacteriovorus	0.005	0.005	0	0.008	0.01	0.005	0.005	0.003	0.006	0.003	0.009	0	0.006	0.003
ASV_390	0.383	8.935	0.436727612538374	0.736837869359615	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.045	0.043	0.064	0.05	0.042	0.032	0.034	0.046	0.025	0.012	0.053	0.043	0.015	0.108
ASV_2781	-1.034	6.223	0.437157598877153	0.737090839362375	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.003	0.006	0	0	0	0	0	0	0	0	0.009	0.006	0
ASV_2417	0.539	6.917	0.437517489260199	0.737178775003652	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	0.007	0.006	0.012	0.006	0.005	0.013	0	0.005	0.003	0.006	0	0.012	0.009	0.003
ASV_2117	-0.492	6.91	0.437856766241579	0.737178775003652	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	0.005	0.008	0.009	0.003	0.005	0	0.008	0.003	0.006	0.003	0.009	0.006	0.015	0.009
ASV_822	0.428	8.41	0.438237029121761	0.737178775003652	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	0.031	0.027	0.037	0.056	0.029	0.005	0.008	0.049	0.034	0.055	0.023	0.015	0.015	0.019
ASV_1703	-0.624	6.786	0.438330084681123	0.737178775003652	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.004	0.007	0.003	0.006	0.013	0	0	0	0.009	0.003	0.006	0.015	0.003	0.006
ASV_1180	0.532	7.098	0.44035605313557	0.739814466546997	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.009	0.007	0.009	0.014	0.005	0.008	0.003	0.014	0	0.003	0	0.009	0.018	0.013
ASV_2319	0.744	6.661	0.440459448738277	0.739814466546997	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	0.005	0.004	0.003	0.003	0.003	0.016	0	0.005	0.003	0	0	0	0.015	0.003
ASV_1957	-0.532	6.577	0.440926253502481	0.740126211236307	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Unassigned	Unassigned	0.003	0.005	0.003	0.006	0.003	0.003	0.003	0	0.003	0.006	0.003	0.003	0.006	0.009
ASV_2094	-0.609	6.692	0.441512529332349	0.740256993019209	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0.003	0.006	0.009	0.003	0.003	0.005	0	0	0	0.003	0.009	0.012	0.003	0.009
ASV_752	0.4	7.758	0.441566671367841	0.740256993019209	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Unassigned	0.016	0.015	0.018	0.025	0.016	0.008	0.016	0.016	0.009	0.034	0.012	0.012	0.003	0.022
ASV_1698	0.95	6.817	0.442265383409045	0.740907639240288	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Promicromonosporaceae	Cellulosimicrobium	Cellulosimicrobium_funkei	0.008	0.004	0.046	0	0	0	0	0	0.003	0.006	0	0.006	0.003	0.006
ASV_472	-0.398	8.324	0.442517784531054	0.740907639240288	NotSig	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.02	0.034	0.012	0.022	0.042	0.008	0.021	0.014	0.05	0.055	0.023	0.031	0.012	0.032
ASV_2237	0.49	7.084	0.442802932566301	0.74091374349301	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned	0.008	0.007	0	0.006	0.01	0.011	0.005	0.016	0.003	0.009	0.012	0.003	0.009	0.006
ASV_1865	-0.59	6.921	0.445315678853816	0.743591072804607	NotSig	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.009	0.009	0.006	0	0	0.003	0.011	0.009	0.021	0.003	0	0.012	0.006
ASV_1582	0.607	6.704	0.445458352443569	0.743591072804607	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0.005	0.004	0.003	0	0.003	0.011	0.01	0.003	0.006	0	0.006	0.006	0	0.006
ASV_756	0.682	8.022	0.445472927882413	0.743591072804607	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lentzea	Lentzea_jiangxiensis	0.024	0.017	0.046	0.025	0.01	0.003	0	0.06	0	0.003	0.05	0.003	0.024	0.019
ASV_1104	-0.678	7.496	0.44553310099273	0.743591072804607	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned	0.008	0.018	0.009	0	0.008	0.008	0.008	0.016	0.006	0.003	0.003	0.012	0	0.085
ASV_1448	-0.61	7.069	0.445990578704351	0.743882891729945	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Unassigned	Unassigned	0.006	0.01	0.018	0.003	0	0.003	0	0.011	0.006	0.012	0	0.022	0.012	0.009
ASV_1579	0.579	6.701	0.446626174363228	0.744126882083224	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.004	0.006	0.003	0.008	0	0.008	0.005	0	0	0.009	0.003	0.003	0.009
ASV_687	0.49	8.126	0.446846250397238	0.744126882083224	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas_daejeonensis	0.022	0.02	0.012	0.008	0.044	0.011	0.047	0.008	0.025	0.012	0.006	0.028	0.04	0.013
ASV_2458	-0.482	7.035	0.446985030613061	0.744126882083224	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.01	0.006	0.006	0.003	0.011	0.003	0.005	0.003	0.009	0.003	0.006	0.015	0.022
ASV_2227	0.628	6.611	0.447317976510796	0.744210438796722	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.004	0	0.008	0	0.011	0.003	0.005	0.009	0.006	0	0	0.003	0.003
ASV_1478	0.511	6.831	0.448809067367501	0.746219497985637	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Unassigned	0.006	0.005	0	0.003	0.008	0.013	0.005	0.005	0.006	0.003	0.009	0.003	0.006	0.003
ASV_603	0.357	7.923	0.44913160847651	0.746284339337232	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.019	0.018	0.027	0.031	0.01	0.008	0.01	0.03	0.022	0.021	0.02	0.009	0.012	0.025
ASV_1760	0.533	6.811	0.450752973970846	0.748200092030353	NotSig	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unassigned	Unassigned	Unassigned	0.006	0.005	0.003	0.006	0.005	0.008	0.005	0.008	0.013	0.012	0	0	0	0.006
ASV_2510	-0.46	6.97	0.451089478340442	0.748200092030353	NotSig	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0.005	0.009	0.003	0.008	0.008	0	0.008	0.003	0.003	0.009	0.009	0.012	0.009	0.009
ASV_1901	0.686	6.739	0.451137365521341	0.748200092030353	NotSig	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia	Parachlamydia_acanthamoebae	0.005	0.004	0	0.006	0.021	0	0.003	0.003	0.003	0.003	0	0.009	0.006	0.003
ASV_1642	0.415	7.429	0.451764538520907	0.74876842908503	NotSig	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unassigned	Unassigned	Unassigned	0.012	0.011	0.003	0.014	0.018	0.011	0.01	0.014	0.016	0.009	0.003	0.006	0.009	0.025
ASV_1027	0.5	8.662	0.45343962067687	0.751071794601335	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	Unassigned	0.037	0.031	0.046	0.031	0.003	0.058	0.023	0.063	0.028	0	0.05	0.022	0.067	0.022
ASV_2703	-0.698	6.302	0.453740386867268	0.751097294487202	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.001	0.003	0	0	0	0.003	0.003	0.003	0.009	0.003	0	0.003	0.003	0
ASV_1170	0.593	6.943	0.454093390935625	0.751209179725056	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	0.007	0.006	0.012	0.014	0.003	0.013	0.003	0	0.003	0.009	0	0.012	0.009	0
ASV_219	0.299	9.656	0.454410761876234	0.751262013353171	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agromyces	Unassigned	0.073	0.075	0.052	0.073	0.099	0.117	0.041	0.057	0.069	0.095	0.047	0.089	0.073	0.076
ASV_617	0.39	8.078	0.455506537905776	0.75152708133299	NotSig	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.022	0.02	0.012	0.036	0.003	0.021	0.028	0.03	0.025	0.027	0.023	0.018	0.018	0.009
ASV_2199	0.648	7.099	0.456015284403646	0.75152708133299	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.009	0.007	0.006	0	0	0.005	0.016	0.025	0.009	0.003	0	0.006	0.003	0.022
ASV_2523	0.924	6.526	0.456065880295427	0.75152708133299	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	0.004	0.003	0.006	0	0.018	0	0	0	0	0	0	0.006	0.003	0.006
ASV_2307	-0.791	6.521	0.456534494773245	0.75152708133299	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	0.002	0.005	0	0.011	0	0.003	0	0	0.016	0.009	0.003	0	0.003	0
ASV_186	-0.315	9.695	0.456536476500252	0.75152708133299	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Unassigned	Unassigned	0.063	0.096	0.073	0.115	0.073	0.042	0.028	0.049	0.094	0.14	0.059	0.123	0.04	0.12
ASV_636	0.335	8.117	0.456539887402521	0.75152708133299	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	0.022	0.022	0.018	0.014	0.016	0.029	0.026	0.027	0.038	0.027	0.015	0.015	0.018	0.019
ASV_1071	-0.452	7.332	0.456569833986114	0.75152708133299	NotSig	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.008	0.013	0.018	0	0.005	0.011	0.003	0.011	0.009	0.009	0.015	0.022	0.006	0.019
ASV_1913	0.509	7.089	0.456931878477293	0.751652940095148	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned	0.008	0.007	0.003	0.006	0	0.019	0.016	0.005	0.003	0.009	0.006	0.006	0.009	0.009
ASV_356	-0.271	8.976	0.457536945540214	0.752061099795328	NotSig	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.036	0.055	0.03	0.056	0.036	0.037	0.028	0.03	0.066	0.064	0.053	0.04	0.058	0.047
ASV_372	-0.304	8.961	0.457751474875424	0.752061099795328	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Micromonospora	Unassigned	0.036	0.055	0.052	0.05	0.034	0.024	0.034	0.022	0.059	0.073	0.029	0.034	0.082	0.051
ASV_2754	-0.712	6.411	0.458067367703127	0.752110612473257	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unassigned	Rhizomicrobium	Rhizomicrobium_electricum	0.002	0.004	0.006	0.003	0.003	0	0	0	0.016	0.003	0	0.003	0	0.003
ASV_2865	-0.706	6.301	0.459936852828615	0.754709349529249	NotSig	Bacteria	Acidobacteria	Acidobacteria_Gp25	Unassigned	Unassigned	Gp25	Unassigned	0.001	0.003	0	0	0	0.005	0	0.003	0.006	0	0	0.003	0.006	0.003
ASV_1278	-0.642	7.348	0.460726724836874	0.755534417302588	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Aquabacterium	Aquabacterium_commune	0.007	0.014	0.015	0	0	0.003	0.008	0.019	0.006	0.006	0.009	0.028	0.033	0
ASV_1727	-0.624	6.787	0.461549276933052	0.756412015496758	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	0.004	0.007	0	0	0.003	0.005	0	0.014	0.006	0.018	0.003	0.009	0.003	0.003
ASV_1403	-0.502	6.748	0.462147526885337	0.756921151687745	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.004	0.007	0	0.006	0.005	0	0.005	0.005	0.006	0.006	0.006	0	0.012	0.009
ASV_2263	0.517	6.754	0.462938277075112	0.757744742078168	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Unassigned	0.006	0.005	0.006	0.011	0	0	0.008	0.008	0.006	0.006	0	0.006	0.006	0.003
ASV_537	-0.574	8.211	0.463665409360895	0.758357128452255	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.018	0.031	0.052	0.003	0	0.027	0.003	0.025	0.044	0.018	0.073	0.031	0.003	0.019
ASV_642	-0.453	8.025	0.46429774763783	0.758357128452255	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	0.016	0.026	0.012	0.011	0.005	0.027	0	0.038	0.038	0.012	0.038	0.034	0.018	0.016
ASV_2221	-0.713	6.509	0.464377259111817	0.758357128452255	NotSig	Bacteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter_bracarensis	0.002	0.005	0	0.008	0	0.003	0	0.003	0.003	0.003	0.012	0.009	0	0
ASV_2378	-0.552	6.756	0.464966766977174	0.758357128452255	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Ferrovibrio	Ferrovibrio_denitrificans	0.004	0.007	0.009	0.006	0	0	0.003	0.005	0	0.012	0.006	0.006	0.012	0.003
ASV_799	-0.401	7.666	0.46507125950142	0.758357128452255	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	0.011	0.018	0.006	0.028	0.01	0.011	0.008	0.005	0.019	0.034	0.012	0.018	0.021	0.006
ASV_2246	-0.623	6.626	0.465452490387455	0.758357128452255	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.006	0	0	0.003	0.005	0.008	0	0.006	0.003	0	0.012	0.003	0.009
ASV_1335	-0.545	7.002	0.465566848137576	0.758357128452255	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0.005	0.009	0.006	0.006	0	0	0.013	0.005	0.009	0.006	0.006	0.025	0.003	0.006
ASV_2374	0.69	6.475	0.465745987988421	0.758357128452255	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.004	0.003	0.012	0.003	0	0	0	0.008	0	0	0.003	0.006	0.003	0.003
ASV_1243	0.388	7.355	0.465905576256572	0.758357128452255	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned	0.011	0.01	0.006	0.017	0.005	0.008	0.01	0.019	0.006	0.015	0.006	0.009	0.015	0.009
ASV_1134	-0.392	7.566	0.466757652777099	0.758924075062687	NotSig	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unassigned	Unassigned	Unassigned	0.01	0.017	0.009	0.003	0.01	0.003	0.016	0.019	0.025	0.018	0.009	0.012	0.021	0.016
ASV_737	0.436	7.526	0.466919197667628	0.758924075062687	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.013	0.012	0.024	0.017	0.013	0.005	0.01	0.011	0.009	0.012	0.009	0.031	0	0.009
ASV_295	0.27	9.178	0.467118921581137	0.758924075062687	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Methyloceanibacter	Methyloceanibacter_caenitepidi	0.051	0.054	0.058	0.042	0.049	0.072	0.039	0.046	0.066	0.061	0.035	0.04	0.04	0.082
ASV_835	0.524	7.896	0.468857052679982	0.760998014222974	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	Dongia_mobilis	0.018	0.017	0.018	0.014	0.039	0.011	0.028	0	0.047	0.009	0.015	0.015	0.015	0
ASV_1608	-0.607	6.831	0.468973700254432	0.760998014222974	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Unassigned	0.004	0.008	0.006	0.014	0.003	0	0	0.003	0.009	0.021	0.003	0.003	0.009	0
ASV_1411	-0.436	7.195	0.470132624342865	0.762192366043116	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.007	0.012	0.012	0.008	0	0.011	0.003	0.008	0.013	0.015	0.003	0.006	0.009	0.025
ASV_1047	-0.388	7.504	0.470288906707455	0.762192366043116	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_kokeshiiformis	0.009	0.016	0.006	0.008	0.01	0.024	0.003	0.005	0.019	0.015	0.015	0.015	0.009	0.022
ASV_1885	0.566	6.434	0.470611376866651	0.7622456270234	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.003	0.006	0.003	0.005	0.003	0	0.003	0.003	0	0	0.003	0.006	0.003
ASV_2092	0.682	6.745	0.471129881494115	0.762616142738321	NotSig	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	0.005	0.004	0.009	0.003	0.008	0.003	0.01	0	0	0	0.018	0.003	0	0.003
ASV_2192	0.593	6.437	0.472914681812239	0.765034691167679	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.003	0.006	0	0.005	0.003	0.005	0	0.006	0	0.003	0	0.003	0.003
ASV_832	0.41	7.671	0.473257519905905	0.765119037096033	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_iriomotensis	0.016	0.014	0.024	0.034	0.01	0.005	0.005	0.016	0.003	0.024	0.012	0.012	0.021	0.009
ASV_208	-0.433	9.18	0.473618476894921	0.765232554442869	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.041	0.068	0.055	0.028	0.018	0.003	0.013	0.131	0.084	0.107	0.032	0.046	0.061	0.079
ASV_1298	-0.435	7.092	0.47459389433653	0.766124638159556	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Unassigned	Unassigned	Unassigned	0.006	0.01	0.006	0.008	0.003	0.003	0.013	0.003	0.013	0.012	0.006	0.003	0.018	0.009
ASV_2822	-0.596	6.823	0.474752767795683	0.766124638159556	NotSig	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridium_XI	Unassigned	0.004	0.008	0.003	0.017	0.003	0	0	0.003	0.003	0.006	0	0.006	0.012	0.019
ASV_1358	-0.396	7.306	0.475455896653003	0.766789166660971	NotSig	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis	0.008	0.013	0.003	0.008	0.008	0.005	0.005	0.016	0.019	0.012	0.006	0.018	0.015	0.006
ASV_2400	-0.466	6.89	0.475885516376466	0.767012050889687	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Unassigned	Unassigned	0.005	0.008	0.006	0.003	0.005	0.008	0.003	0.003	0.019	0	0.009	0.003	0.006	0.013
ASV_1372	0.596	6.634	0.477103551186634	0.768308950168345	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	Methyloversatilis_universalis	0.005	0.004	0.003	0	0.003	0.005	0.003	0.014	0.003	0.006	0	0.009	0.003	0
ASV_2879	-0.555	6.583	0.477523710618813	0.768308950168345	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.003	0.005	0.006	0.003	0	0.003	0	0.005	0.006	0	0.003	0.012	0.006	0.003
ASV_811	0.335	8.549	0.477565897597041	0.768308950168345	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	0.033	0.031	0.037	0.05	0.039	0.032	0.005	0.033	0.028	0.031	0.038	0.04	0.012	0.038
ASV_1522	0.627	7.269	0.477994322702364	0.768433148991811	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans	0.01	0.009	0.006	0.003	0	0	0.044	0.005	0.016	0.003	0.006	0.006	0.009	0.013
ASV_2361	-0.8	7.096	0.478227012936393	0.768433148991811	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Azohydromonas_australica	0.005	0.012	0.015	0	0	0	0.005	0.011	0.063	0.003	0.003	0	0.006	0
ASV_2173	0.652	6.731	0.480128320201256	0.77101753433173	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.005	0.004	0.003	0.006	0.003	0	0.005	0.016	0	0.015	0.006	0	0.003	0
ASV_1077	-0.378	7.309	0.481148866743068	0.771737901509374	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	0.008	0.013	0.009	0.003	0.003	0.013	0.01	0.008	0.013	0.018	0.012	0.006	0.015	0.013
ASV_1543	0.405	7.101	0.481163334489697	0.771737901509374	NotSig	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Unassigned	0.008	0.008	0.006	0.008	0.018	0.008	0.003	0.005	0.009	0.006	0.009	0.006	0.006	0.009
ASV_2347	0.392	7.095	0.481779556546749	0.77221282828125	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unassigned	Unassigned	Unassigned	0.008	0.008	0.015	0.011	0.003	0.003	0.008	0.011	0.006	0.006	0.006	0.009	0.006	0.013
