ID,prevalence,Group
,0.05,L
,0.133333,L
,0.05,L
,0,L
,0.0166667,L
,0.0166667,L
,0.1,L
,0.0833333,L
,0.266667,L
,0.05,L
,0.4,L
,0.05,L
,0.216667,L
,0,L
,0.0166667,L
,0.0333333,L
,0.05,L
,0.0333333,L
,0.866667,L
,0,L
,0.05,L
,0.55,L
,0.983333,L
,0.0333333,L
,0.75,L
,0.15,L
,0.05,L
,0.916667,L
,0.883333,L
,0.0333333,L
,0.0166667,L
,0.0333333,L
,0.516667,L
,0.716667,L
,0.0833333,L
,0.45,L
,0.0166667,L
,0.133333,L
,0.0166667,L
,0.05,L
,0.0166667,L
,0.216667,L
,0.05,L
,0,L
,0.0833333,L
,0.1,L
,0.0166667,L
,0.0166667,L
,0.85,L
,0.0166667,L
,0,L
,0.166667,L
,0.0166667,L
,0.1,L
,0.633333,L
,0.0166667,L
,0.133333,L
,0.05,L
,0.233333,L
,0.0166667,L
,0.0333333,L
,0.45,L
,0.233333,L
,0.0166667,L
,0.583333,L
,0.0333333,L
,0.116667,L
,0.0833333,L
,0.05,L
,0.0166667,L
,0.1,L
,0.0666667,L
,0.45,L
,0.416667,L
,0.116667,L
,0.75,L
,0.6,L
,0.65,L
,0,L
,0.316667,L
,0.466667,L
,0.1,L
,0.1,L
,0.133333,L
,0.0333333,L
,0.0333333,L
,0.0333333,L
,0.0333333,L
,0.0833333,L
,0.0333333,L
,0.633333,L
,0.116667,L
,0.0333333,L
,0.183333,L
,0,L
,0.0166667,L
,0.0833333,L
,0.383333,L
,0.0833333,L
,0.1,L
,0.05,L
,0.25,L
,0.116667,L
,0.866667,L
,0,L
,0.0833333,L
,0.0333333,L
,0,L
,0.0166667,L
,0.133333,L
,0.5,L
,0.05,L
,0.1,L
,0.0166667,L
,0.183333,L
,0,L
,0.05,L
,0.0333333,L
,0.05,L
,0.483333,L
,0.45,L
,0.0166667,L
,0.1,L
,0.0333333,L
,0.55,L
,0.0333333,L
,0.0166667,L
,0.166667,L
,0.0666667,L
,0.0166667,L
,0.0166667,L
,0.0166667,L
,0.483333,L
,0.0333333,L
,0.0333333,L
,0.0166667,L
,0,L
,0.0333333,L
,0.0666667,L
,0,L
,0.0166667,L
,0.0333333,L
,0.0333333,L
,0.0666667,L
,0.183333,L
,0.133333,L
,0.05,L
,0.816667,L
,0.833333,L
,0.0666667,L
,0.166667,L
,0.233333,L
,0.05,L
,0.0333333,L
,0.0333333,L
,0.0333333,L
,0.166667,L
,0.05,L
,0.0333333,L
,0.183333,L
,0.05,L
,0.0166667,L
,0,L
,0.0166667,L
,0.0166667,L
,0.116667,L
,0.1,L
,0.233333,L
,0.533333,L
,0.0166667,L
,0.516667,L
,0.1,L
,0.0333333,L
,0,L
,0.05,L
,0.716667,L
,0.0166667,L
,0,L
,0.516667,L
,0.1,L
,0.0166667,L
,0.0166667,L
,0.0166667,L
,0.0833333,L
,0.0166667,L
,0.366667,L
,0.65,L
,0,L
,0.0833333,L
,0.0166667,L
,0.0666667,L
,0.166667,L
,0.633333,L
,0.15,L
,0.883333,L
,0.0333333,L
,0,L
,0.0333333,L
,0.3,L
,0.0166667,L
,0.0666667,L
,0.0666667,L
,0.0666667,L
,0.783333,L
,0.1,L
,0.05,L
,0.05,L
,0.0333333,L
,0.25,L
,0.0833333,L
,0,L
,0.0166667,L
,0.0166667,L
,0.0166667,L
,0.116667,L
,0.683333,L
,0.133333,L
,0.0166667,L
,0.05,L
,0.0166667,L
,0.0333333,L
,0.433333,L
,0,L
,0.0666667,L
,0.783333,L
,0,L
,0.0333333,L
,0,L
,0.266667,L
,0.0333333,L
,0,L
,0.0166667,L
,0.95,L
,0,L
,0.516667,L
,0,L
,0.433333,L
,0.05,L
,0.0166667,L
,0.366667,L
,0.0666667,L
,0.666667,L
,0.0166667,L
,0.0833333,L
,0.05,L
,0.116667,L
,0.0333333,L
,0.3,L
,0.05,L
,0.05,L
,0,L
,0.183333,L
,0.0833333,L
,0.466667,L
,0.0166667,L
,0.1,L
,0.166667,L
,0.233333,L
,0.0666667,L
,0.216667,L
,0.0666667,L
,0.0666667,L
,0.666667,L
,0.416667,L
,0.166667,L
,0.15,L
,0,L
,0.866667,L
,0,L
,0.266667,L
,0.266667,L
,0.1,L
,0.0666667,L
,0.0166667,L
,0.683333,L
,0.433333,L
,0.433333,L
,0.133333,L
,0.05,L
,0,L
,0.133333,L
,0.0333333,L
,0,L
,0.3,L
,0.0166667,L
,0.333333,L
,0.1,L
,0.0166667,L
,0.666667,L
,0.0166667,L
,0,L
,0.133333,L
,0.0833333,L
,0.0166667,L
,0.166667,L
,0.216667,L
,0.133333,L
,0.05,L
,0.0333333,L
,0.95,L
,0,L
,0.0333333,L
,0.766667,L
,0.0833333,L
,0.0166667,L
,0.216667,L
,0.05,L
,0.05,L
,0.4,L
,0.316667,L
,0.116667,L
,0.116667,L
,0.15,L
,0.0166667,L
,0,L
,0.0166667,L
,0.133333,L
,0,L
,0.05,L
,0.266667,L
,0.0333333,L
,0.0166667,L
,0,L
,0.233333,L
,0.05,L
,0.0666667,L
,0.25,L
,0.0166667,L
,0.4,L
,0.183333,L
,0.233333,L
,0,L
,0,L
,0.9,L
,0.0166667,L
,0,L
,0.0166667,L
,0.316667,L
,0.0166667,L
,0.85,L
,0.0166667,L
,0.05,L
,0,L
,0,L
,0.0666667,L
,0.05,L
,0,L
,0.35,L
,0.05,L
,0,L
,0,L
,0.766667,L
,0.533333,L
,0.0666667,L
,0.183333,L
,0.833333,L
,0.0666667,L
,0.05,L
,0.05,L
,0.133333,L
,0,L
,0.0666667,L
,0.116667,L
,0.45,L
,0.0166667,L
,0.0333333,L
,0.416667,L
,0,L
,0.0166667,L
,0.116667,L
,0.0333333,L
,0,L
,0,L
,0.1,L
,0.0333333,L
,0.333333,L
,0.65,L
,0.266667,L
,0.216667,L
,0.0166667,L
,0.0166667,L
,0,L
,0.1,L
,0.0166667,L
,0,L
,0.0833333,L
,0.133333,L
,0.0833333,L
,0.183333,L
,0.0333333,L
,0.216667,L
,0,L
,0.383333,L
,0.9,L
,0.0666667,L
,0.0333333,L
,0.1,L
,0.0333333,L
,0.116667,L
,0.233333,L
,0.133333,L
,0.183333,L
,0,L
,0.583333,L
,0.0333333,L
,0.166667,L
,0.0166667,L
,0.233333,L
,0.35,L
,0.366667,L
,0.166667,L
,0.833333,L
,0.05,L
,0.0166667,L
,0,L
,0.0833333,L
,0.316667,L
,0.0666667,L
,0.216667,L
,0.0166667,L
,0.616667,L
,0.6,L
,0.116667,L
,0.433333,L
,0.0166667,L
,0,L
,0.166667,L
,0.816667,L
,0.0666667,L
,0,L
,0,L
,0.0333333,L
,0.0166667,L
,0,L
,0.0833333,L
,0.85,L
,0.3,L
,0,L
,0.133333,L
,0.433333,L
,0.0333333,L
,0.166667,L
,0.0666667,L
,0.0666667,L
,0.0666667,L
,0.0666667,L
,0.15,L
,0.0333333,L
,0.233333,L
,0.0333333,L
,0.0333333,L
,0.683333,L
,0,L
,0.05,L
,0.0333333,L
,0.05,L
,0.75,L
,0,L
,0.0166667,L
,0.133333,L
,0,L
,0.233333,L
,0.0666667,L
,0.0833333,L
,0.0166667,L
,0.116667,L
,0.0166667,L
,0.4,L
,0.15,L
,0.0333333,L
,0,L
,0.283333,L
,0.05,L
,0,L
,0.0833333,L
,0.25,L
,0.0166667,L
,0.0333333,L
,0.1,L
,0.433333,L
,0.0833333,L
,0.0166667,L
,0.0166667,L
,0.3,L
,0.05,L
,0.0166667,L
,0.0166667,L
,0.233333,L
,0.35,L
,0.1,L
,0.0333333,L
,0.283333,L
,0,L
,0.0333333,L
,0.35,L
,0.0333333,L
,0.116667,L
,0.0833333,L
,0.0666667,L
,0.316667,L
,0.0333333,L
,0,L
,0.0166667,L
,0.166667,L
,0.8,L
,0.25,L
,0.0333333,L
,0.0333333,L
,0.266667,L
,0.166667,L
,0.2,L
,0.0166667,L
,0.233333,L
,0,L
,0.266667,L
,0.4,L
,0,L
,0.0166667,L
,0.05,L
,0.0166667,L
,0.766667,L
,0.0333333,L
,0.1,L
,0.433333,L
,0.0333333,L
,0.0166667,L
,0.0166667,L
,0,L
,0.366667,L
,0.433333,L
,0.0666667,L
,0.133333,L
,0.683333,L
,0.0666667,L
,0.05,L
,0.0166667,L
,0.0666667,L
,0.1,L
,0.116667,L
,0.133333,L
,0.0166667,L
,0.533333,L
,0.233333,L
,0,L
,0.05,L
,0,L
,0.133333,L
,0,L
,0,L
,0.616667,L
,0.683333,L
,0.0166667,L
,0,L
,0.0666667,L
,0.85,L
,0.316667,L
,0.866667,L
,0,L
,0.216667,L
,0,L
,0.183333,L
,0.0166667,L
,0,L
,0.05,L
,0.0666667,L
,0.05,L
,0.4,L
,0.383333,L
,0,L
,0.533333,L
,0.0666667,L
,0.216667,L
,0.0333333,L
,0.1,L
,0.433333,L
,0.0166667,L
,0,L
,0.0333333,L
,0.116667,L
,0.916667,L
,0.166667,L
,0.0833333,L
,0.7,L
,0.866667,L
,0,L
,0.0166667,L
,0.0333333,L
,0.0666667,L
,0,L
,0.0833333,L
,1,L
,0.733333,L
,0.0166667,L
,0.0333333,L
,0.45,L
,0.516667,L
,0.116667,L
,0.0333333,L
,0.766667,L
,0.0166667,L
,0.116667,L
,0.116667,L
,0,L
,0.583333,L
,0.1,L
,0.3,L
,0.05,L
,0.333333,L
,0.0333333,L
,0,L
,0.0333333,L
,0.0166667,L
,0.133333,L
,0,L
,0.0333333,L
,0.0833333,L
,0.4,L
,0.433333,L
,0.05,L
,0.133333,L
,0.116667,L
,0.0666667,L
,0.45,L
,0.0666667,L
,0,L
,0,L
,0.0166667,L
,0,L
,0.0666667,L
,0.116667,L
,0.0166667,L
,0.0166667,L
,0,L
,0.766667,L
,0.05,L
,0.0333333,L
,0.6,L
,0.0833333,L
,0.05,L
,0.1,L
,0.0333333,L
,0,L
,0.65,L
,0.0833333,L
,0.05,L
,0.1,L
,0,L
,0.0333333,L
,0,L
,0,L
,0.566667,L
,0.116667,L
,0.183333,L
,0.15,L
,0.0333333,L
,0.0666667,L
,0,L
,0.0333333,L
,0.366667,L
,0.0666667,L
,0.0666667,L
,0.15,L
,0,L
,0,L
,0.55,L
,0.0833333,L
,0.3,L
,0.283333,L
,0.0166667,L
,0.483333,L
,0.05,L
,0.333333,L
,0.25,L
,0,L
,0.1,L
,0.133333,L
,0,L
,0,L
,0.816667,L
,0.0833333,L
,0.05,L
,0.05,L
,0.366667,L
,0.516667,L
,0.05,L
,0.283333,L
,0.05,L
,0.35,L
,0.116667,L
,0.0166667,L
,0,L
,0.0333333,L
,0.0166667,L
,0.05,L
,0.233333,L
,0.35,L
,0.25,L
,0.0333333,L
,0.0166667,L
,0.0666667,L
,0.45,L
,0.116667,L
,0.0166667,L
,0.0166667,L
,0,L
,0.0833333,L
,0.0666667,L
,0.05,L
,0.116667,L
,0.0333333,L
,0.0333333,L
,0.216667,L
,0.05,L
,0.0166667,L
,0.183333,L
,0.116667,L
,0,L
,0,L
,0.1,L
,0.133333,L
,0.0166667,L
,0.416667,L
,0,L
,0,L
,0.0333333,L
,0,L
,0.2,L
,0.0166667,L
,0.2,L
,0.0666667,L
,0.833333,L
,0.0166667,L
,0.55,L
,0.05,L
,0.0166667,L
,0.833333,L
,0.933333,L
,0.0333333,L
,0.266667,L
,0.0666667,L
,0.416667,L
,0.05,L
,0.166667,L
,0.55,L
,0.0333333,L
,0.05,L
,0.05,L
,0.133333,L
,0.8,L
,0.0833333,L
,0.5,L
,0.783333,L
,0.7,L
,0.116667,L
,0.283333,L
,0.133333,L
,0.416667,L
,0,L
,0,L
,0,L
,0.216667,L
,0.583333,L
,0.0833333,L
,0.0666667,L
,0.833333,L
,0.0333333,L
,0,L
,0.0166667,L
,0.283333,L
,0.15,L
,0.0166667,L
,0.85,L
,0.0166667,L
,0.2,L
,0.216667,L
,0.05,L
,0.233333,L
,0.0333333,L
,0.0333333,L
,0.0333333,L
,0.333333,L
,0.0666667,L
,0.183333,L
,0.0833333,L
,0,L
,0.166667,L
,0.0333333,L
,0.0833333,L
,0.4,L
,0.05,L
,0.35,L
,0.05,L
,0.5,L
,0.883333,L
,0,L
,0.633333,L
,0.216667,L
,0,L
,0,L
,0.316667,L
,0.55,L
,0.35,L
,0,L
,0.183333,L
,0.916667,L
,0.0833333,L
,0,L
,0.133333,L
,0.166667,L
,0.116667,L
,0.0333333,L
,0.0166667,L
,0.0666667,L
,0.05,L
,0.816667,L
,0.3,L
,0.183333,L
,0.2,L
,0,L
,0.866667,L
,0.6,L
,0.0333333,L
,0.0333333,L
,0,L
,0.1,L
,0.1,L
,0.483333,L
,0.0333333,L
,0.783333,L
,0.55,L
,0,L
,0.116667,L
,0.05,L
,0.666667,L
,0.15,L
,0,L
,0,L
,0.0833333,L
,0.333333,L
,0.05,L
,0,L
,0.133333,L
,0.0166667,L
,0.283333,L
,0.1,L
,0.0166667,L
,0.15,L
,0.4,L
,0.483333,L
,0.0666667,L
,0.1,L
,0.3,L
,0.166667,L
,0.15,L
,0.05,L
,0.666667,L
,0.216667,L
,0.0666667,L
,0,L
,0.483333,L
,0,L
,0.0666667,L
,0.166667,L
,0,L
,0.0833333,L
,0,L
,0,L
,0.166667,L
,0.166667,L
,0.0333333,L
,0.25,L
,0.166667,L
,0.183333,L
,0.0666667,L
,0.15,L
,0.433333,L
,0.0333333,L
,0.0333333,L
,0.0666667,L
,0,L
,0.116667,L
,0,L
,0.766667,L
,0.466667,L
,0.0166667,L
,0.0166667,L
,0.683333,L
,0.0333333,L
,0.1,L
,0.233333,L
,0.0333333,L
,0.0333333,L
,0.0666667,L
,0.15,L
,0.0666667,L
,0.133333,L
,0.05,L
,0,L
,0.2,L
,0.05,L
,0.666667,L
,0.05,L
,0.7,L
,0.383333,L
,0.05,L
,0.0333333,L
,0.0333333,L
,0.283333,L
,0.316667,L
,0.233333,L
,0.0166667,L
,0.316667,L
,0.0166667,L
,0,L
,0.366667,L
,0,L
,0.166667,L
,0.0166667,L
,0.0666667,L
,0.1,L
,0.383333,L
,0.0333333,L
,0.0666667,L
,0.0166667,L
,0.666667,L
,0.15,L
,0.25,L
,0.483333,L
,0.85,L
,0.233333,L
,0,L
,0.0166667,L
,0.466667,L
,0.0333333,L
,0.35,L
,0.0166667,L
,0,L
,0.25,L
,0,L
,0.0666667,L
,0.0833333,L
,0.0166667,L
,0.0166667,L
,0.0166667,L
,0.233333,L
,0.05,L
,0.5,L
,0.15,L
,0.0166667,L
,0,L
,0.0333333,L
,0.183333,L
,0.0333333,L
,0.0166667,L
,0,L
,0.0666667,L
,0.466667,L
,0.266667,L
,0.0666667,L
,0.166667,L
,0,L
,0.0833333,L
,0.0666667,L
,0.0666667,L
,0.0166667,L
,0.816667,L
,0.15,L
,0.0333333,L
,0.1,L
,0.166667,L
,0.5,L
,0.15,L
,0.183333,L
,0,L
,0.583333,L
,0.216667,L
,0.766667,L
,0.0166667,L
,0,L
,0.05,L
,0,L
,0.1,L
,0.1,L
,0.333333,L
,0.0333333,L
,0.35,L
,0.883333,L
,0.0333333,L
,0.666667,L
,0.1,L
,0.166667,L
,0.0166667,L
,0.05,L
,0.15,L
,0,L
,0.866667,L
,0.116667,L
,0.516667,L
,0.0833333,L
,0.0833333,L
,0.0166667,L
,0.0166667,L
,0.2,L
,0.933333,L
,0.0333333,L
,0.0333333,L
,0,L
,0.183333,L
,0.0333333,L
,0,L
,0.0666667,L
,0.133333,L
,0.0166667,L
,0.75,L
,0,L
,0.166667,L
,0.0833333,L
,0.0666667,L
,0.0833333,L
,0.166667,L
,0.2,L
,0.916667,L
,0.0333333,L
,0.316667,L
,0.216667,L
,0.0166667,L
,0.0833333,L
,0.266667,L
,0.0166667,L
,0.05,L
,0.0833333,L
,0.0166667,L
,0,L
,0.133333,L
,0.0333333,L
,0.0166667,L
,0.183333,L
,0.35,L
,0.0333333,L
,0.05,L
,0.85,L
,0,L
,0.516667,L
,0.0666667,L
,0.116667,L
,0.05,L
,0.0166667,L
,0.0333333,L
,0.216667,L
,0.466667,L
,0.85,L
,0.183333,L
,0.0166667,L
,0.0166667,L
,0.0833333,L
,0,L
,0.0166667,L
,0.0833333,L
,0.0166667,L
,0.0833333,L
,0.1,L
,0.2,L
,0.1,L
,0,L
,0.0666667,L
,0,L
,0.233333,L
,0.0666667,L
,0.0166667,L
,0.05,L
,0,L
,0.0666667,L
,0.116667,L
,0.9,L
,0.0333333,L
,0.0166667,L
,0.0666667,L
,0,L
,0.3,L
,0.133333,L
,0.0666667,L
,0.216667,L
,0.116667,L
,0.183333,L
,0.333333,L
,0.183333,L
,0,L
,0.0666667,L
,0.0833333,L
,0,L
,0,L
,0.0166667,L
,0.0166667,L
,0.133333,L
,0.266667,L
,0.0666667,L
,0.0166667,L
,0.516667,L
,0.0666667,L
,0.0333333,L
,0.0333333,L
,0.466667,L
,0,L
,0,L
,0.0333333,L
,0,L
,0.0666667,L
,0.15,L
,0.55,L
,0.266667,L
,0.0333333,L
,0.566667,L
,0.65,L
,0.0333333,L
,0.266667,L
,0.0166667,L
,0.0333333,L
,0.0666667,L
,0.266667,L
,0.1,L
,0.05,L
,0.3,L
,0.0166667,L
,0.566667,L
,0.0666667,L
,0.0666667,L
,0.0166667,L
,0.133333,L
,0,L
,0.0333333,L
,0.0333333,L
,0.0166667,L
,0.85,L
,0.233333,L
,0,L
,0.0166667,L
,0.0666667,L
,0.833333,L
,0.0166667,L
,0,L
,0,L
,0,L
,0.316667,L
,0.116667,L
,0.0166667,L
,0.0333333,L
,0.316667,L
,0.2,L
,0.0833333,L
,0.05,L
,0.216667,L
,0.0333333,L
,0.683333,L
,0.0666667,L
,0.0166667,L
,0.816667,L
,0.333333,L
,0.383333,L
,0.0333333,L
,0.0666667,L
,0,L
,0.0666667,L
,0.133333,L
,0.95,L
,0.0666667,L
,0.0166667,L
,0.05,L
,0.0166667,L
,0.133333,L
,0.383333,L
,0,L
,0.883333,L
,0,L
,0.766667,L
,0.0333333,L
,0.1,L
,0.05,L
,0.0333333,L
,0.266667,L
,0.45,L
,0,L
,0.133333,L
,0.7,L
,0.583333,L
,0.483333,L
,0.133333,L
,0.866667,L
,0.05,L
,0.133333,L
,0.0833333,L
,0.166667,L
,0.116667,L
,0.266667,L
,0.0166667,L
,0.183333,L
,0,L
,0.133333,L
,0.95,L
,0.0166667,L
,0.1,L
,0.7,L
,0.0333333,L
,0.0166667,L
,0.0333333,L
,0.0333333,L
,0.05,L
,0.583333,L
,0.116667,L
,0.133333,L
,0.6,L
,0.0833333,L
,0.0166667,L
,0.0166667,L
,0.0833333,L
,0.566667,L
,0.933333,L
,0,L
,0.633333,L
,0.0166667,L
,0.433333,L
,0.55,L
,0.0666667,L
,0.0166667,L
,0.0166667,L
,0.15,L
,0.15,L
,0.166667,L
,0.0833333,L
,0.05,L
,0.05,L
,0.1,L
,0.8,L
,0.216667,L
,0.116667,L
,0,L
,0.666667,L
,0,L
,0.0166667,L
,0.4,L
,0.0666667,L
,0.116667,L
,0.0333333,L
,0.616667,L
,0.316667,L
,0.7,L
,0.0833333,L
,0,L
,0.1,L
,0,L
,0.05,L
,0.116667,L
,0.166667,L
,0,L
,0.183333,L
,0.2,L
,0.0666667,L
,0.266667,L
,0.233333,L
,0.0666667,L
,0.0666667,L
,0.0333333,L
,0.133333,L
,0.0333333,L
,0.0166667,L
,0.0833333,L
,0.3,L
,0.0333333,L
,0,L
,0.0333333,L
,0.0333333,L
,0.05,L
,0.0166667,L
,0.0333333,L
,0.0166667,L
,0.683333,L
,0.55,L
,0.183333,L
,0,L
,0.0666667,L
,0.05,L
,0.383333,L
,0.0166667,L
,0.0666667,L
,0.1,L
,0.0333333,L
,0.0166667,L
,0.1,L
,0.116667,L
,0.15,L
,0.0333333,L
,0.05,L
,0.0666667,L
,0.116667,L
,0.133333,L
,0.0166667,L
,0.35,L
,0.116667,L
,0.0166667,L
,0.0333333,L
,0,L
,0,L
,0.05,L
,0.316667,L
,0.0333333,L
,0.0333333,L
,0.183333,L
,0.1,L
,0.0833333,L
,0,L
,0.0333333,L
,0.233333,L
,0.05,L
,0,L
,0.0166667,L
,0.166667,L
,0.0166667,L
,0.0833333,L
,0.0166667,L
,0.0166667,L
,0.183333,L
,0.0166667,L
,0.4,L
,0.466667,L
,0.216667,L
,0,L
,0.0333333,L
,0.2,L
,0.0833333,L
,0.35,L
,0.8,L
,0.0333333,L
,0.533333,L
,0.0166667,L
,0.133333,L
,0.133333,L
,0.0166667,L
,0.0333333,L
,0,L
,0.566667,L
,0.0166667,L
,0.116667,L
,0.916667,L
,0.133333,L
,0.0166667,L
,0.783333,L
,0.766667,L
,0.0666667,L
,0.15,L
,0.8,L
,0.733333,L
,0.0833333,L
,0.516667,L
,0,L
,0.0666667,L
,0.1,L
,0,L
,0.0166667,L
,0.116667,L
,0.0333333,L
,0.0166667,L
,0.2,L
,0.0666667,L
,0.366667,L
,0.0333333,L
,0.383333,L
,0.283333,L
,0.05,L
,0.0333333,L
,0.0333333,L
,0.233333,L
,0.0666667,L
,0.0333333,L
,0.0333333,L
,0.0333333,L
,0.966667,L
,0.166667,L
,0.05,L
,0.233333,L
,0,L
,0.383333,L
,0.0166667,L
,0.133333,L
,0.0166667,L
,0.483333,L
,0.0333333,L
,0.0166667,L
,0,L
,0.0166667,L
,0.0666667,L
,0.0833333,L
,0,L
,0.0333333,L
,0.316667,L
,0.1,L
,0.0833333,L
,0.0333333,L
,0.05,L
,0,L
,0.0333333,L
,0.0333333,L
,0,L
,0,L
,0.0833333,L
,0.0333333,L
,0.1,L
,0.133333,L
,0.05,L
,0.133333,L
,0.1,L
,0.0166667,L
,0.0166667,L
,0.0666667,L
,0,L
,0.216667,L
,0.3,L
,0.966667,L
,0.0333333,L
,0.116667,L
,0.0166667,L
,0.25,L
,0,L
,0.0333333,L
,0.0333333,L
,0.0333333,L
,0.0166667,L
,0.0333333,L
,0.316667,L
,0.1,L
,0.0166667,L
,0.0166667,L
,0.0666667,L
,0.0166667,L
,0.966667,L
,0.116667,L
,0.216667,L
,0.0666667,L
,0,L
,0.0166667,L
,0.0166667,L
,0.0333333,L
,0.166667,L
,0.0166667,L
,0.1,L
,0.0166667,L
,0.35,L
,0.0166667,L
,0.25,L
,0.0833333,L
,0,L
,0.05,L
,0.0166667,L
,0.183333,L
,0.0333333,L
,0.283333,L
,0.1,L
,0,L
,0.483333,L
,0.683333,L
,0.0166667,L
,0.333333,L
,0.316667,L
,0.35,L
,0.0666667,L
,0.65,L
,0.833333,L
,0.0833333,L
,0.0166667,L
,0.716667,L
,0.0166667,L
,0.116667,L
,0.0666667,L
,0.25,L
,0.5,L
,0.2,L
,0.0666667,L
,0.3,L
,0.0333333,L
,0.0333333,L
,0.716667,L
,0.0166667,L
,0,L
,0.116667,L
,0.166667,L
,0.233333,L
